"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Bongokuhle Hlongwane","MIN","2022","F","$530,000","$580,000","2022-09-02"
"","Dario Zuparic","POR","2022","D","$375,000","$579,200","2022-09-02"
"","Russell Canouse","DCU","2023","M","$575,000","$575,000","2023-04-30"
"","Roberto Puncec","SKC","2021","D","$575,000","$575,000","2021-04-15"
"","Roberto Puncec","SKC","2021","D","$575,000","$575,000","2021-09-30"
"","Pablo Ruiz","RSL","2023","M","$500,000","$573,500","2023-04-30"
"","Ahmed Hamdi","MTL","2022","M","$475,000","$572,500","2022-04-15"
"","Francisco Ginella","LAFC","2022","M","$450,000","$572,250","2022-04-15"
"","Francisco Ginella","LAFC","2022","M","$450,000","$572,250","2022-09-02"
"","Nouhou Tolo","SEA","2023","D","$550,000","$571,875","2023-04-30"
"","Cory Burke","NYRB","2023","F","$500,000","$571,871","2023-04-30"
"","Everton Luiz","RSL","2022","M","$500,000","$570,833","2022-04-15"
"","Carlos Akapo","SJE","2023","D","$525,000","$570,111","2023-04-30"
"","Felipe Gutiérrez","COL","2022","M","$552,000","$569,250","2022-09-02"
"","Dru Yearwood","NYRB","2022","M","$500,000","$568,750","2022-09-02"
"","Marcelino Moreno","ATL","2022","F","$460,000","$568,333","2022-09-02"
"","Erik López","ATL","2023","F","$400,000","$568,300","2023-04-30"
"","Eduard Atuesta","LAFC","2021","M","$550,000","$568,000","2021-04-15"
"","Florian Jungwirth","SJE","2021","D","$525,000","$567,667","2021-04-15"
"","Florian Jungwirth","VAN","2021","D","$525,000","$567,667","2021-09-30"
"","Brad Smith","SEA","2021","D","$525,000","$566,250","2021-04-15"
"","Brad Smith","SEA","2021","D","$525,000","$566,250","2021-09-30"
"","Diego Palacios","LAFC","2023","D","$540,000","$564,000","2023-04-30"
"","Caio Alexandre","VAN","2022","M","$500,000","$562,500","2022-09-02"
"","Caio Alexandre","VAN","2023","M","$500,000","$562,500","2023-04-30"
"","Nuno Santos","CLT","2022","M","$500,000","$561,387","2022-09-02"
"","Mason Toye","MTL","2022","F","$500,000","$558,000","2022-04-15"
"","Wilfrid Kaptoum","NER","2021","M","$500,000","$557,500","2021-04-15"
"","Wilfrid Kaptoum","NER","2021","M","$500,000","$557,500","2021-09-30"
"","Alex Bono","TOR","2022","GK","$525,000","$557,000","2022-04-15"
"","Alex Bono","TOR","2022","GK","$525,000","$557,000","2022-09-02"
"","Martín Cáceres","LAG","2023","D","$500,004","$556,671","2023-04-30"
"","Robin Jansson","ORL","2021","D","$500,000","$556,250","2021-04-15"
"","Robin Jansson","ORL","2021","D","$500,000","$556,250","2021-09-30"
"","Kyle Duncan","NYRB","2023","D","$500,000","$555,750","2023-04-30"
"","Dominique Badji","CIN","2022","F","$500,000","$555,000","2022-04-15"
"","Dominique Badji","CIN","2022","F","$500,000","$555,000","2022-09-02"
"","Rudy Camacho","MTL","2022","D","$500,000","$554,000","2022-04-15"
"","Rudy Camacho","MTL","2023","D","$500,000","$554,000","2023-04-30"
"","Lewis Morgan","MIA","2021","M","$550,000","$553,125","2021-04-15"
"","Lewis Morgan","MIA","2021","M","$550,000","$553,125","2021-09-30"
"","Daniel Lovitz","NSH","2023","D","$551,250","$551,250","2023-04-30"
"","Adalberto Carrasquilla","HOU","2023","M","$500,000","$550,224","2023-04-30"
"","Franco Escobar","LAFC","2022","D","$550,008","$550,008","2022-04-15"
"","Franco Escobar","LAFC","2022","D","$550,008","$550,008","2022-09-02"
"","Keaton Parks","NYC","2023","D","$550,000","$550,000","2023-04-30"
"","C.J. Sapong","NSH","2022","F","$550,000","$550,000","2022-04-15"
"","C.J. Sapong","NSH","2022","F","$550,000","$550,000","2022-09-02"
"","Jesús Ferreira","FCD","2021","F","$550,000","$550,000","2021-04-15"
"","Jesús Ferreira","FCD","2021","F","$550,000","$550,000","2021-09-30"
"","Sean Johnson","NYC","2022","GK","$550,000","$550,000","2022-04-15"
"","Sean Johnson","NYC","2022","GK","$550,000","$550,000","2022-09-02"
"","Amine Bassi","HOU","2023","M","$550,000","$550,000","2023-04-30"
"","Miguel Trauco","SJE","2023","D","$500,000","$550,000","2023-04-30"
"","Eryk Williamson","POR","2022","M","$550,000","$550,000","2022-04-15"
"","Eryk Williamson","POR","2022","M","$550,000","$550,000","2022-09-02"
"","Leo Chú","SEA","2022","M","$550,000","$550,000","2022-04-15"
"","Leo Chú","SEA","2022","M","$550,000","$550,000","2022-09-02"
"","Leo Chú","SEA","2023","F","$550,000","$550,000","2023-04-30"
"","Moussa Djitté","ATX","2022","F","$550,000","$550,000","2022-04-15"
"","Moussa Djitté","ATX","2022","F","$550,000","$550,000","2022-09-02"
"","Erik Godoy","VAN","2022","D","$550,000","$550,000","2022-04-15"
"","Erik Godoy","VAN","2022","D","$550,000","$550,000","2022-09-02"
"","Francisco Ginella","LAFC","2021","M","$425,000","$547,250","2021-04-15"
"","Francisco Ginella","LAFC","2021","M","$425,000","$547,250","2021-09-30"
"","Carlos Akapo","SJE","2022","D","$500,000","$545,111","2022-09-02"
"","Dru Yearwood","NYRB","2022","M","$500,000","$544,750","2022-04-15"
"","Yamil Asad","DCU","2021","M","$475,000","$542,667","2021-04-15"
"","Yamil Asad","DCU","2021","M","$475,000","$542,667","2021-09-30"
"","Matt Polster","NER","2023","D","$500,000","$541,667","2023-04-30"
"","Dario Zuparic","POR","2021","D","$525,000","$541,667","2021-04-15"
"","Dario Zuparic","POR","2021","D","$525,000","$541,667","2021-09-30"
"","Lassi Lappalainen","MTL","2022","M","$510,000","$540,000","2022-04-15"
"","Leo Chú","SEA","2021","M","$540,000","$540,000","2021-09-30"
"","Carlos Coronel","NYRB","2023","GK","$490,000","$539,649","2023-04-30"
"","Caio Alexandre","VAN","2021","M","$500,000","$539,583","2021-04-15"
"","Caio Alexandre","VAN","2021","M","$500,000","$539,583","2021-09-30"
"","Caio Alexandre","VAN","2022","M","$500,000","$539,583","2022-04-15"
"","Alan Steven Franco","CLT","2022","M","$480,000","$538,300","2022-04-15"
"","Alan Steven Franco","CLT","2022","M","$480,000","$538,300","2022-09-02"
"","Timothy Tillman","LAFC","2023","M","$500,000","$537,500","2023-04-30"
"","Luis Díaz","CLB","2023","M","$500,000","$533,900","2023-04-30"
"","Franck Boli","POR","2023","F","$450,000","$532,000","2023-04-30"
"","Artur","CLB","2021","M","$480,000","$531,633","2021-04-15"
"","Artur","CLB","2021","M","$480,000","$531,633","2021-09-30"
"","Brandon Servania","TOR","2023","M","$475,000","$530,833","2023-04-30"
"","Andre Shinyashiki","CLT","2023","F","$500,000","$530,000","2023-04-30"
"","Carlos Coronel","NYRB","2022","GK","$480,000","$529,660","2022-04-15"
"","Carlos Coronel","NYRB","2022","GK","$480,000","$529,660","2022-09-02"
"","Tim Melia","SKC","2022","GK","$525,000","$529,167","2022-04-15"
"","Tim Melia","SKC","2022","GK","$525,000","$529,167","2022-09-02"
"","Erik López","ATL","2022","F","$360,000","$528,300","2022-04-15"
"","Erik López","ATL","2022","F","$360,000","$528,300","2022-09-02"
"","Kristijan Kahlina","CLT","2023","GK","$500,000","$526,875","2023-04-30"
"","Jonathan Bond","LAG","2022","GK","$475,000","$526,875","2022-04-15"
"","Jonathan Bond","LAG","2022","GK","$475,000","$526,875","2022-09-02"
"","Jonathan Bond","LAG","2023","GK","$475,000","$525,833","2023-04-30"
"","Franco Escobar","HOU","2023","D","$475,000","$524,167","2023-04-30"
"","Kim Moon-Hwan","LAFC","2021","D","$500,000","$524,000","2021-04-15"
"","Kim Moon-Hwan","LAFC","2021","D","$500,000","$524,000","2021-09-30"
"","Pablo Ruiz","RSL","2022","M","$450,000","$523,500","2022-04-15"
"","Pablo Ruiz","RSL","2022","M","$450,000","$523,500","2022-09-02"
"","Kai Wagner","PHI","2021","D","$450,000","$521,000","2021-04-15"
"","Kai Wagner","PHI","2021","D","$450,000","$521,000","2021-09-30"
"","Franco Ibarra","ATL","2022","D","$450,000","$520,000","2022-04-15"
"","Franco Ibarra","ATL","2022","D","$450,000","$520,000","2022-09-02"
"","Dru Yearwood","NYRB","2021","M","$475,000","$519,750","2021-04-15"
"","Dru Yearwood","NYRB","2021","M","$475,000","$519,750","2021-09-30"
"","Álvaro Barreal","CIN","2023","F","$300,000","$519,297","2023-04-30"
"","Brandon Vázquez","CIN","2022","F","$275,000","$517,500","2022-09-02"
"","Dax McCarty","NSH","2022","M","$475,000","$517,500","2022-04-15"
"","Dax McCarty","NSH","2022","M","$475,000","$517,500","2022-09-02"
"","Sega Coulibaly","LAG","2023","D","$480,000","$517,000","2023-04-30"
"","Francisco Ginella","LAFC","2023","M","$475,000","$516,667","2023-04-30"
"","Russell Canouse","DCU","2022","M","$515,000","$515,000","2022-04-15"
"","Russell Canouse","DCU","2022","M","$515,000","$515,000","2022-09-02"
"","Pedro Gallese","ORL","2022","GK","$515,000","$515,000","2022-04-15"
"","Pedro Gallese","ORL","2022","GK","$515,000","$515,000","2022-09-02"
"","Ryan Hollingshead","LAFC","2023","D","$515,000","$515,000","2023-04-30"
"","Marko Maric","HOU","2021","GK","$465,000","$513,250","2021-04-15"
"","Marko Maric","HOU","2021","GK","$465,000","$513,250","2021-09-30"
"","Carlos Coronel","NYRB","2021","GK","$462,996","$512,656","2021-04-15"
"","Carlos Coronel","NYRB","2021","GK","$462,996","$512,656","2021-09-30"
"","Connor Ronan","COL","2023","M","$460,000","$512,400","2023-04-30"
"","José Cifuentes","LAFC","2023","M","$467,875","$511,750","2023-04-30"
"","Brian White","VAN","2023","F","$511,000","$511,000","2023-04-30"
"","Sean Johnson","NYC","2021","GK","$510,000","$510,000","2021-04-15"
"","Sean Johnson","NYC","2021","GK","$510,000","$510,000","2021-09-30"
"","Diego Palacios","LAFC","2022","D","$486,000","$510,000","2022-04-15"
"","Diego Palacios","LAFC","2022","D","$486,000","$510,000","2022-09-02"
"","Jesús David Murillo","LAFC","2022","D","$450,000","$509,500","2022-04-15"
"","Jesús David Murillo","LAFC","2022","D","$450,000","$509,500","2022-09-02"
"","Jesús David Murillo","LAFC","2023","D","$450,000","$509,500","2023-04-30"
"","Erik López","ATL","2021","F","$340,000","$508,300","2021-04-15"
"","Erik López","ATL","2021","F","$340,000","$508,300","2021-09-30"
"","Hassani Dotson","MIN","2023","M","$450,000","$507,500","2023-04-30"
"","Federico Navarro","CHI","2023","D","$450,000","$507,500","2023-04-30"
"","Brayan Vera","RSL","2023","D","$450,000","$507,000","2023-04-30"
"","Dániel Sallói","SKC","2022","F","$450,000","$506,667","2022-04-15"
"","Dániel Sallói","SKC","2022","F","$450,000","$506,667","2022-09-02"
"","Alan Franco","ATL","2021","D","$378,000","$505,500","2021-04-15"
"","Alan Franco","ATL","2021","D","$378,000","$505,500","2021-09-30"
"","Tim Melia","SKC","2021","GK","$500,000","$504,167","2021-04-15"
"","Tim Melia","SKC","2021","GK","$500,000","$504,167","2021-09-30"
"","Santiago Sosa","ATL","2021","M","$385,000","$503,100","2021-04-15"
"","Santiago Sosa","ATL","2021","M","$385,000","$503,100","2021-09-30"
"","Jonathan Bond","LAG","2021","GK","$450,000","$501,875","2021-04-15"
"","Jonathan Bond","LAG","2021","GK","$450,000","$501,875","2021-09-30"
"","Ilsinho","PHI","2021","M","$450,000","$501,250","2021-04-15"
"","Ilsinho","PHI","2021","M","$450,000","$501,250","2021-09-30"
"","Tim Leibold","SKC","2023","D","$500,000","$501,050","2023-04-30"
"","Xavier Arreaga","SEA","2021","D","$393,600","$500,850","2021-04-15"
"","Xavier Arreaga","SEA","2021","D","$393,600","$500,850","2021-09-30"
"","Roger Espinoza","SKC","2021","M","$500,000","$500,000","2021-04-15"
"","Roger Espinoza","SKC","2021","M","$500,000","$500,000","2021-09-30"
"","Keaton Parks","NYC","2022","M","$500,000","$500,000","2022-04-15"
"","Keaton Parks","NYC","2022","M","$500,000","$500,000","2022-09-02"
"","Bill Hamid","DCU","2021","GK","$500,000","$500,000","2021-04-15"
"","Bill Hamid","DCU","2021","GK","$500,000","$500,000","2021-09-30"
"","Russell Canouse","DCU","2021","M","$500,000","$500,000","2021-04-15"
"","Russell Canouse","DCU","2021","M","$500,000","$500,000","2021-09-30"
"","Alex Muyl","NSH","2023","F","$500,000","$500,000","2023-04-30"
"","Brooks Lennon","ATL","2022","D","$500,000","$500,000","2022-04-15"
"","Brooks Lennon","ATL","2022","D","$500,000","$500,000","2022-09-02"
"","Fafa Picault","HOU","2021","F","$500,000","$500,000","2021-04-15"
"","Fafa Picault","HOU","2021","F","$500,000","$500,000","2021-09-30"
"","Matt Turner","NER","2022","GK","$500,000","$500,000","2022-04-15"
"","Justin Meram","RSL","2021","M","$500,000","$500,000","2021-04-15"
"","Justin Meram","RSL","2021","M","$500,000","$500,000","2021-09-30"
"","Andy Polo","POR","2021","M","$500,000","$500,000","2021-04-15"
"","Andy Polo","POR","2021","M","$500,000","$500,000","2021-09-30"
"","Uri Rosell","LAG","2023","D","$500,000","$500,000","2023-04-30"
"","Moussa Djitté","ATX","2021","F","$500,000","$500,000","2021-09-30"
"","Stefan Frei","SEA","2021","GK","$500,000","$500,000","2021-04-15"
"","Stefan Frei","SEA","2021","GK","$500,000","$500,000","2021-09-30"
"","Stefan Frei","SEA","2022","GK","$500,000","$500,000","2022-04-15"
"","Stefan Frei","SEA","2022","GK","$500,000","$500,000","2022-09-02"
"","Daniel Lovitz","NSH","2022","D","$498,750","$498,750","2022-04-15"
"","Daniel Lovitz","NSH","2022","D","$498,750","$498,750","2022-09-02"
"","Ahmed Hamdi","MTL","2021","M","$400,000","$497,500","2021-04-15"
"","Ahmed Hamdi","MTL","2021","M","$400,000","$497,500","2021-09-30"
"","Elias Manoel","NYRB","2023","F","$420,000","$497,250","2023-04-30"
"","David Ayala","POR","2023","D","$375,000","$496,000","2023-04-30"
"","Christian Mafla","NER","2021","D","$400,000","$495,000","2021-04-15"
"","Christian Mafla","NER","2021","D","$400,000","$495,000","2021-09-30"
"","Andrés Reyes","NYRB","2023","D","$450,000","$494,375","2023-04-30"
"","James Sands","NYC","2022","D","$400,000","$493,956","2022-04-15"
"","James Sands","NYC","2022","D","$400,000","$493,956","2022-09-02"
"","Justin Meram","CLT","2023","F","$450,000","$493,750","2023-04-30"
"","Vito Wormgoor","CLB","2021","D","$415,000","$492,875","2021-04-15"
"","Vito Wormgoor","CLB","2021","D","$415,000","$492,875","2021-09-30"
"","Julián Aude","LAG","2023","D","$275,000","$492,000","2023-04-30"
"","Ranko Veselinovic","VAN","2022","D","$405,000","$490,500","2022-04-15"
"","Ranko Veselinovic","VAN","2022","D","$405,000","$490,500","2022-09-02"
"","Johan Kappelhof","CHI","2021","D","$462,500","$490,333","2021-04-15"
"","Johan Kappelhof","CHI","2021","D","$462,500","$490,333","2021-09-30"
"","Sam Vines","COL","2021","D","$425,000","$487,677","2021-04-15"
"","Andrés Ricaurte","FCD","2021","M","$450,000","$487,178","2021-04-15"
"","Andrés Ricaurte","FCD","2021","M","$450,000","$487,178","2021-09-30"
"","Jorge Villafaña","LAG","2021","D","$450,000","$486,667","2021-04-15"
"","Jorge Villafaña","LAG","2021","D","$450,000","$486,667","2021-09-30"
"","Jorge Villafaña","LAG","2022","D","$450,000","$486,667","2022-04-15"
"","Jorge Villafaña","LAG","2022","D","$450,000","$486,667","2022-09-02"
"","Anderson Julio","RSL","2021","M","$402,000","$485,875","2021-04-15"
"","Anderson Julio","RSL","2021","F","$402,000","$485,875","2021-09-30"
"","Juan José Purata","ATL","2022","D","$400,000","$483,500","2022-09-02"
"","Juan José Purata","ATL","2023","D","$400,000","$483,500","2023-04-30"
"","Maxime Chanot","NYC","2023","D","$400,000","$483,333","2023-04-30"
"","Alexandru Matan","CLB","2023","F","$450,000","$483,250","2023-04-30"
"","Kemar Lawrence","MIN","2022","D","$400,000","$482,500","2022-04-15"
"","Kemar Lawrence","MIN","2022","D","$400,000","$482,500","2022-09-02"
"","Alex Bono","TOR","2021","GK","$450,000","$482,000","2021-04-15"
"","Alex Bono","TOR","2021","GK","$450,000","$482,000","2021-09-30"
"","Nikola Vujnovic","SKC","2022","F","$428,580","$481,705","2022-04-15"
"","Chris Durkin","DCU","2023","D","$425,000","$481,250","2023-04-30"
"","Eloy Room","CLB","2021","GK","$425,004","$479,698","2021-04-15"
"","Eloy Room","CLB","2021","GK","$425,004","$479,698","2021-09-30"
"","Rándall Leal","NSH","2021","F","$420,000","$477,750","2021-04-15"
"","Rándall Leal","NSH","2021","F","$420,000","$477,750","2021-09-30"
"","Sean Nealis","NYRB","2023","D","$400,000","$476,250","2023-04-30"
"","Bradley Wright-Phillips","CLB","2021","F","$410,000","$475,750","2021-04-15"
"","Bradley Wright-Phillips","CLB","2021","F","$410,000","$475,750","2021-09-30"
"","Dave Romney","NSH","2022","D","$475,000","$475,000","2022-04-15"
"","Dave Romney","NSH","2022","D","$475,000","$475,000","2022-09-02"
"","William Yarbrough","COL","2023","GK","$400,000","$475,000","2023-04-30"
"","Uri Rosell","ORL","2021","M","$475,000","$475,000","2021-04-15"
"","Uri Rosell","ORL","2021","M","$475,000","$475,000","2021-09-30"
"","Uri Rosell","SKC","2022","M","$475,000","$475,000","2022-04-15"
"","Uri Rosell","SKC","2022","M","$475,000","$475,000","2022-09-02"
"","Corey Baird","HOU","2022","F","$440,000","$471,031","2022-04-15"
"","Corey Baird","HOU","2022","F","$440,000","$471,031","2022-09-02"
"","Georgios Koutsias","CHI","2023","F","$470,800","$470,800","2023-04-30"
"","Samuel Piette","MTL","2023","D","$397,375","$469,563","2023-04-30"
"","Andrés Reyes","NYRB","2022","D","$425,000","$469,375","2022-04-15"
"","Andrés Reyes","NYRB","2022","D","$425,000","$469,375","2022-09-02"
"","Teal Bunbury","NSH","2023","F","$425,000","$469,167","2023-04-30"
"","Adalberto Carrasquilla","HOU","2021","M","$418,908","$469,132","2021-09-30"
"","Adalberto Carrasquilla","HOU","2022","M","$418,908","$469,132","2022-04-15"
"","Adalberto Carrasquilla","HOU","2022","M","$418,908","$469,132","2022-09-02"
"","Geoff Cameron","CIN","2022","D","$387,000","$469,000","2022-09-02"
"","Daniel Steres","HOU","2022","D","$450,000","$468,750","2022-04-15"
"","Daniel Steres","HOU","2022","D","$450,000","$468,750","2022-09-02"
"","Justin Meram","RSL","2022","M","$425,000","$468,750","2022-04-15"
"","Justin Meram","RSL","2022","M","$425,000","$468,750","2022-09-02"
"","Toni Datkovic","RSL","2021","D","$420,000","$468,175","2021-09-30"
"","Brendan Hines-Ike","DCU","2023","D","$425,000","$467,917","2023-04-30"
"","Jáder Obrian","FCD","2022","F","$382,500","$467,100","2022-04-15"
"","Jáder Obrian","FCD","2022","F","$382,500","$467,100","2022-09-02"
"","Jáder Obrian","FCD","2023","F","$382,500","$467,100","2023-04-30"
"","Braian Galván","COL","2023","F","$365,700","$462,022","2023-04-30"
"","Erik Sviatchenko","HOU","2023","D","$410,532","$460,532","2023-04-30"
"","Aljaz Ivacic","POR","2023","GK","$375,000","$460,000","2023-04-30"
"","Jhohan Romaña","ATX","2023","D","$460,000","$460,000","2023-04-30"
"","Marcelino Moreno","ATL","2022","F","$460,000","$460,000","2022-04-15"
"","Larrys Mabiala","POR","2022","D","$450,000","$460,000","2022-09-02"
"","Bill Tuiloma","CLT","2023","D","$435,000","$459,938","2023-04-30"
"","Jesús David Murillo","LAFC","2021","D","$400,000","$459,500","2021-04-15"
"","Jesús David Murillo","LAFC","2021","D","$400,000","$459,500","2021-09-30"
"","Will Bruin","SEA","2021","F","$450,000","$458,333","2021-04-15"
"","Will Bruin","SEA","2021","F","$450,000","$458,333","2021-09-30"
"","Alexandru Matan","CLB","2022","M","$425,000","$458,250","2022-04-15"
"","Alexandru Matan","CLB","2022","M","$425,000","$458,250","2022-09-02"
"","Brad Guzan","ATL","2022","GK","$445,716","$458,216","2022-04-15"
"","Brad Guzan","ATL","2022","GK","$445,716","$458,216","2022-09-02"
"","Joevin Jones","MIA","2022","D","$360,000","$458,100","2022-04-15"
"","Joevin Jones","MIA","2022","D","$360,000","$458,100","2022-09-02"
"","Marco Farfan","FCD","2023","D","$425,000","$457,813","2023-04-30"
"","Hassani Dotson","MIN","2022","M","$400,000","$457,500","2022-04-15"
"","Hassani Dotson","MIN","2022","M","$400,000","$457,500","2022-09-02"
"","Sega Coulibaly","LAG","2022","D","$420,000","$457,000","2022-04-15"
"","Sega Coulibaly","LAG","2022","D","$420,000","$457,000","2022-09-02"
"","Dániel Sallói","SKC","2021","F","$400,000","$456,667","2021-04-15"
"","Dániel Sallói","SKC","2021","F","$400,000","$456,667","2021-09-30"
"","Dany Rosero Valencia","SKC","2023","D","$456,000","$456,000","2023-04-30"
"","Brian White","VAN","2022","F","$456,000","$456,000","2022-04-15"
"","Brian White","VAN","2022","F","$456,000","$456,000","2022-09-02"
"","Diego Palacios","LAFC","2021","D","$432,000","$456,000","2021-04-15"
"","Diego Palacios","LAFC","2021","D","$432,000","$456,000","2021-09-30"
"","Brandon Servania","FCD","2022","M","$400,000","$455,833","2022-04-15"
"","Brandon Servania","FCD","2022","M","$400,000","$455,833","2022-09-02"
"","Samuel Piette","MTL","2021","M","$425,000","$454,750","2021-04-15"
"","Samuel Piette","MTL","2021","M","$425,000","$454,750","2021-09-30"
"","Robert Voloder","SKC","2023","D","$425,000","$452,860","2023-04-30"
"","Chris Mavinga","LAG","2023","D","$399,996","$452,496","2023-04-30"
"","Kristijan Kahlina","CLT","2022","GK","$425,000","$451,875","2022-04-15"
"","Kristijan Kahlina","CLT","2022","GK","$425,000","$451,875","2022-09-02"
"","Tristan Blackmon","VAN","2023","D","$400,000","$451,208","2023-04-30"
"","Cory Burke","PHI","2022","F","$400,000","$450,770","2022-04-15"
"","Cory Burke","PHI","2022","F","$400,000","$450,770","2022-09-02"
"","Đorđe Petrović","NER","2023","GK","$450,000","$450,000","2023-04-30"
"","Andreu Fontàs","SKC","2023","D","$450,000","$450,000","2023-04-30"
"","Eric Remedi","SJE","2021","M","$450,000","$450,000","2021-04-15"
"","Eric Remedi","SJE","2021","M","$450,000","$450,000","2021-09-30"
"","Eric Remedi","SJE","2022","M","$450,000","$450,000","2022-04-15"
"","Eric Remedi","SJE","2022","M","$450,000","$450,000","2022-09-02"
"","Stuart Findlay","PHI","2022","D","$450,000","$450,000","2022-04-15"
"","Cole Bassett","COL","2022","M","$450,000","$450,000","2022-04-15"
"","Cole Bassett","COL","2022","M","$450,000","$450,000","2022-09-02"
"","Cole Bassett","COL","2023","M","$450,000","$450,000","2023-04-30"
"","Franco Escobar","ATL","2021","D","$450,000","$450,000","2021-04-15"
"","Franco Escobar","ATL","2021","D","$450,000","$450,000","2021-09-30"
"","Andy Najar","DCU","2023","D","$450,000","$450,000","2023-04-30"
"","Diego Fagundez","ATX","2022","M","$450,000","$450,000","2022-04-15"
"","Diego Fagundez","ATX","2022","M","$450,000","$450,000","2022-09-02"
"","Larrys Mabiala","POR","2021","D","$450,000","$450,000","2021-04-15"
"","Larrys Mabiala","POR","2021","D","$450,000","$450,000","2021-09-30"
"","Larrys Mabiala","POR","2022","D","$450,000","$450,000","2022-04-15"
