"Date","Time","Home","HG","HxGt","HxGp","Away","AG","AxGt","AxGp","GD","xGDt","xGDp","Final","HxPts","AxPts"
"2022-08-06","18:30 CDT","CLB","3","0.84","0.84","NYC","1","1.21","1.34","2","-0.37","-0.49","1","1.04","1.65"
"2022-08-06","18:00 CDT","CLT","2","1.70","1.70","CHI","3","2.43","2.63","-1","-0.73","-0.93","-1","0.91","1.87"
"2022-08-06","14:00 CDT","ATL","2","0.76","0.76","SEA","1","1.22","1.27","1","-0.46","-0.52","1","1.05","1.64"
"2022-08-05","21:30 CDT","VAN","2","1.08","1.14","HOU","1","0.86","0.86","1","0.22","0.27","1","1.46","1.21"
"2022-08-03","21:30 CDT","POR","1","1.38","1.40","NSH","1","1.74","1.76","0","-0.36","-0.35","0","1.14","1.62"
"2022-08-03","21:30 CDT","SJE","0","1.45","1.45","MIA","1","2.09","2.09","-1","-0.64","-0.64","-1","0.94","1.86"
"2022-08-03","18:30 CDT","CLB","1","1.01","1.01","MTL","2","1.11","1.11","-1","-0.10","-0.10","-1","1.30","1.38"
"2022-08-03","18:00 CDT","CLT","2","1.80","1.89","DCU","0","0.76","0.77","2","1.03","1.13","3","2.15","0.60"
"2022-08-02","21:00 CDT","SEA","1","1.28","1.30","FCD","0","0.48","0.48","1","0.80","0.81","1","2.24","0.53"
"2022-08-02","18:30 CDT","NYRB","4","2.39","2.40","COL","5","1.34","1.42","-1","1.06","0.98","-1","2.14","0.66"
"2022-07-31","16:00 CDT","DCU","2","0.77","0.78","ORL","1","1.17","1.17","1","-0.41","-0.39","1","1.05","1.64"
"2022-07-30","21:00 CDT","SJE","2","1.84","2.03","RSL","2","1.53","1.53","0","0.32","0.50","0","1.60","1.11"
"2022-07-30","20:00 CDT","FCD","1","1.26","1.29","LAG","0","1.43","1.43","1","-0.17","-0.15","1","1.12","1.58"
"2022-07-30","19:30 CDT","SKC","0","1.60","1.60","ATX","2","0.70","0.70","-2","0.90","0.90","-2","2.20","0.57"
"2022-07-30","19:00 CDT","MIA","4","2.71","2.71","CIN","4","2.05","2.05","0","0.67","0.66","0","1.86","0.92"
"2022-07-30","19:00 CDT","NSH","1","1.47","1.64","VAN","1","1.40","1.41","0","0.07","0.23","0","1.43","1.33"
"2022-07-30","19:00 CDT","NER","0","0.63","0.63","TOR","0","1.94","1.94","0","-1.31","-1.31","0","0.43","2.38"
"2022-07-30","18:30 CDT","MTL","0","1.24","1.25","NYC","0","0.05","0.05","0","1.19","1.20","0","2.48","0.27"
"2022-07-30","18:30 CDT","PHI","6","2.21","2.21","HOU","0","0.57","0.57","6","1.64","1.64","6","2.50","0.35"
"2022-07-30","16:00 CDT","CHI","0","1.09","1.09","ATL","0","1.01","1.02","0","0.08","0.07","0","1.39","1.30"
"2022-07-30","14:00 CDT","MIN","4","1.84","1.96","POR","3","1.75","1.75","1","0.09","0.21","0","1.39","1.35"
"2022-07-29","22:00 CDT","LAFC","2","2.18","2.18","SEA","0","0.71","0.71","2","1.47","1.47","1","2.39","0.43"
"2022-07-24","20:30 CDT","LAG","2","1.43","1.55","ATL","0","1.40","1.40","2","0.03","0.15","2","1.37","1.34"
"2022-07-24","19:00 CDT","ATX","3","1.59","1.61","NYRB","4","1.15","1.15","-1","0.44","0.46","-1","1.70","1.03"
"2022-07-23","21:30 CDT","POR","2","1.36","1.37","SJE","1","1.36","1.42","1","0.00","-0.04","1","1.25","1.44"
"2022-07-23","21:00 CDT","RSL","0","2.13","2.13","FCD","1","0.59","0.59","-1","1.54","1.54","-1","2.49","0.35"
"2022-07-23","21:00 CDT","VAN","1","1.74","1.74","CHI","3","1.23","1.23","-2","0.50","0.50","-2","1.69","1.06"
"2022-07-23","21:00 CDT","SEA","2","2.34","2.42","COL","1","0.79","0.79","1","1.55","1.64","1","2.45","0.37"
"2022-07-23","19:30 CDT","SKC","0","0.44","0.44","LAFC","2","1.14","1.14","-2","-0.70","-0.70","-2","0.70","1.98"
"2022-07-23","19:30 CDT","HOU","1","0.99","0.99","MIN","2","1.16","1.16","-1","-0.17","-0.17","-1","1.11","1.57"
"2022-07-23","19:00 CDT","DCU","1","1.99","2.00","MTL","2","0.91","0.91","-1","1.08","1.09","-1","2.14","0.64"
"2022-07-23","18:30 CDT","CIN","1","1.20","1.21","NSH","1","1.40","1.48","0","-0.19","-0.27","0","1.14","1.57"
"2022-07-23","18:30 CDT","CLB","0","0.81","0.81","NER","0","0.18","0.18","0","0.63","0.63","0","1.97","0.63"
"2022-07-23","18:30 CDT","ORL","0","0.92","0.92","PHI","1","1.06","1.07","-1","-0.14","-0.14","-1","1.09","1.54"
"2022-07-23","18:30 CDT","TOR","4","1.63","1.64","CLT","0","0.62","0.62","4","1.01","1.02","4","2.21","0.58"
"2022-07-23","18:00 CDT","NYC","2","1.72","1.72","MIA","0","0.77","0.77","2","0.95","0.95","2","2.14","0.62"
"2022-07-17","21:30 CDT","POR","1","2.58","2.62","VAN","1","1.58","1.66","0","1.00","0.95","0","2.02","0.76"
"2022-07-17","20:30 CDT","RSL","3","1.89","1.90","SKC","0","0.40","0.40","3","1.49","1.50","3","2.50","0.33"
"2022-07-17","20:30 CDT","SJE","1","1.55","1.55","HOU","2","1.53","1.53","-1","0.02","0.03","-1","1.45","1.31"
"2022-07-17","19:30 CDT","NSH","1","2.03","2.04","LAFC","2","1.39","1.47","-1","0.63","0.57","-1","1.81","0.98"
"2022-07-17","18:30 CDT","CLB","2","1.86","1.94","CIN","0","0.95","0.95","2","0.90","0.99","2","2.12","0.67"
"2022-07-17","16:00 CDT","NYRB","0","0.90","0.90","NYC","1","1.83","1.87","-1","-0.93","-0.97","-1","0.74","2.05"
"2022-07-17","14:00 CDT","ATL","1","1.56","1.59","ORL","1","0.15","0.15","0","1.41","1.44","0","2.47","0.32"
"2022-07-16","20:22 CDT","MIA","3","1.79","1.79","CLT","2","0.49","0.49","1","1.30","1.30","1","2.35","0.44"
"2022-07-16","20:00 CDT","COL","2","1.18","1.18","LAG","0","0.95","0.95","2","0.23","0.23","2","1.64","1.06"
"2022-07-16","20:00 CDT","FCD","1","2.35","2.50","ATX","1","0.94","0.94","0","1.41","1.57","0","2.30","0.52"
"2022-07-16","19:00 CDT","CHI","1","0.99","0.99","SEA","0","0.78","0.79","1","0.21","0.21","1","1.54","1.15"
"2022-07-16","19:00 CDT","MIN","2","1.81","1.82","DCU","0","0.39","0.39","2","1.42","1.43","2","2.49","0.33"
"2022-07-16","18:30 CDT","MTL","0","2.40","2.45","TOR","0","0.23","0.23","0","2.17","2.22","1","2.79","0.12"
"2022-07-16","18:30 CDT","PHI","2","1.32","1.32","NER","1","1.39","1.39","1","-0.07","-0.07","1","1.31","1.40"
"2022-07-13","21:00 CDT","LAG","2","2.35","2.40","SJE","3","1.61","1.61","-1","0.74","0.79","-1","1.79","0.98"
"2022-07-13","20:00 CDT","FCD","0","1.17","1.17","NYC","1","0.76","0.76","-1","0.40","0.40","-1","1.65","1.01"
"2022-07-13","20:00 CDT","COL","1","2.55","2.56","ORL","1","0.72","0.72","0","1.83","1.84","0","2.65","0.24"
"2022-07-13","19:30 CDT","NSH","1","1.27","1.31","SEA","0","0.41","0.41","1","0.86","0.90","1","2.17","0.58"
"2022-07-13","19:00 CDT","CHI","2","0.89","0.89","TOR","0","0.23","0.23","2","0.66","0.66","2","1.94","0.66"
"2022-07-13","19:00 CDT","DCU","2","2.56","3.05","CLB","2","0.48","0.48","0","2.08","2.57","0","2.76","0.17"
"2022-07-13","19:00 CDT","MIA","1","0.64","0.64","PHI","2","1.93","1.93","-1","-1.28","-1.28","-1","0.42","2.40"
"2022-07-13","19:00 CDT","MIN","0","0.74","0.74","SKC","1","0.94","0.94","-1","-0.20","-0.20","0","1.08","1.58"
"2022-07-13","19:00 CDT","CIN","2","1.71","1.71","VAN","2","1.22","1.23","0","0.49","0.48","0","1.74","1.00"
"2022-07-13","18:30 CDT","ATL","2","1.39","1.39","RSL","1","0.86","0.86","1","0.54","0.54","1","1.86","0.85"
"2022-07-12","20:00 CDT","ATX","3","1.76","1.79","HOU","1","0.78","0.90","2","0.98","0.89","2","2.17","0.61"
"2022-07-09","21:24 CDT","ORL","0","0.74","0.74","MIA","0","0.65","0.65","0","0.09","0.08","1","1.45","1.16"
"2022-07-09","21:00 CDT","RSL","2","1.05","1.07","COL","2","3.21","3.23","0","-2.16","-2.16","0","0.28","2.63"
"2022-07-09","19:30 CDT","HOU","2","2.66","2.76","FCD","2","1.62","1.66","0","1.03","1.10","0","2.13","0.69"
"2022-07-09","19:00 CDT","CHI","2","1.55","1.55","CLB","3","1.56","1.56","-1","-0.01","-0.01","-1","1.44","1.29"
"2022-07-09","18:30 CDT","TOR","2","2.26","2.32","SJE","2","1.10","1.10","0","1.16","1.22","0","2.14","0.66"
"2022-07-09","18:30 CDT","MTL","1","1.52","1.53","SKC","2","0.37","0.37","-1","1.15","1.16","-1","2.28","0.47"
"2022-07-09","18:30 CDT","CIN","1","1.52","1.67","NYRB","1","0.97","0.97","0","0.55","0.70","0","1.80","0.82"
"2022-07-09","18:00 CDT","ATL","0","1.55","1.56","ATX","3","2.26","2.32","-3","-0.71","-0.76","-3","0.81","1.98"
"2022-07-09","18:00 CDT","CLT","4","2.02","2.02","NSH","1","2.30","2.37","3","-0.28","-0.35","3","1.23","1.53"
"2022-07-09","15:30 CDT","SEA","0","1.49","1.50","POR","3","2.49","2.57","-3","-1.00","-1.07","-3","0.71","2.10"
"2022-07-09","12:00 CDT","NYC","4","5.47","5.97","NER","2","0.84","0.84","2","4.64","5.13","2","2.98","0.01"
"2022-07-08","21:30 CDT","VAN","1","0.54","0.54","MIN","3","0.90","0.90","-2","-0.36","-0.36","-2","0.97","1.64"
"2022-07-08","21:00 CDT","LAFC","3","1.25","1.25","LAG","2","1.41","1.45","1","-0.16","-0.20","1","1.25","1.46"
"2022-07-08","18:30 CDT","PHI","7","4.37","4.86","DCU","0","0.84","0.85","7","3.53","4.01","7","2.90","0.07"
"2022-07-04","21:30 CDT","LAG","4","2.18","2.19","MTL","0","1.18","1.18","4","1.00","1.00","4","2.09","0.69"
"2022-07-04","20:00 CDT","COL","2","1.68","1.69","ATX","3","1.10","1.10","-1","0.58","0.59","-1","1.79","0.92"
"2022-07-04","20:00 CDT","FCD","1","0.99","1.00","MIA","1","3.01","3.01","0","-2.02","-2.01","0","0.31","2.58"
"2022-07-04","18:00 CDT","ORL","3","2.36","2.40","DCU","5","1.68","1.73","-2","0.68","0.67","-2","1.88","0.90"
"2022-07-03","20:00 CDT","SJE","2","2.10","2.35","CHI","1","2.07","2.08","1","0.02","0.27","1","1.38","1.41"
"2022-07-03","19:30 CDT","NSH","2","0.82","0.83","POR","2","1.58","1.59","0","-0.76","-0.76","0","0.68","2.06"
"2022-07-03","19:30 CDT","HOU","1","0.93","0.93","CLT","1","1.68","1.68","0","-0.74","-0.74","-1","0.85","1.90"
"2022-07-03","19:00 CDT","MIN","3","2.53","2.53","RSL","2","1.34","1.34","1","1.20","1.20","1","2.20","0.61"
"2022-07-03","19:00 CDT","SKC","0","0.90","0.90","NYRB","1","0.76","0.76","-1","0.14","0.14","-1","1.43","1.24"
"2022-07-03","18:30 CDT","CLB","0","1.45","1.45","PHI","0","0.20","0.20","0","1.25","1.25","0","2.54","0.28"
"2022-07-03","18:30 CDT","NER","2","1.44","1.44","CIN","1","1.55","1.55","1","-0.11","-0.11","0","1.24","1.49"
"2022-07-03","16:00 CDT","NYC","2","2.08","2.08","ATL","2","1.36","1.36","0","0.72","0.72","0","1.92","0.88"
"2022-07-02","21:00 CDT","VAN","1","0.55","0.55","LAFC","0","0.31","0.31","1","0.24","0.24","1","1.48","1.01"
"2022-07-02","18:30 CDT","TOR","0","1.02","1.02","SEA","2","1.80","1.81","-2","-0.78","-0.79","-2","0.83","1.92"
"2022-06-30","19:00 CDT","NYRB","2","2.06","2.10","ATL","1","1.59","1.97","1","0.47","0.13","1","1.70","1.05"
"2022-06-30","18:00 CDT","CLT","0","0.51","0.51","ATX","1","0.23","0.23","-1","0.28","0.28","-1","1.53","0.94"
"2022-06-29","21:30 CDT","LAFC","3","1.61","1.65","FCD","1","0.70","0.71","2","0.90","0.94","2","2.12","0.64"
"2022-06-29","21:30 CDT","LAG","2","2.68","2.68","MIN","3","1.08","1.09","-1","1.59","1.59","-1","2.38","0.46"
"2022-06-29","21:30 CDT","POR","2","1.54","1.54","HOU","1","2.82","2.84","1","-1.28","-1.30","1","0.58","2.21"
"2022-06-29","21:00 CDT","SEA","1","0.87","0.87","MTL","2","1.59","1.59","-1","-0.73","-0.73","-1","0.82","1.92"
"2022-06-29","19:00 CDT","CHI","1","0.84","0.84","PHI","0","0.59","0.59","1","0.25","0.25","1","1.50","1.11"
"2022-06-29","18:30 CDT","CIN","4","2.92","3.00","NYC","4","2.50","2.53","0","0.42","0.47","0","1.67","1.15"
"2022-06-29","18:30 CDT","TOR","1","2.08","2.08","CLB","2","0.74","0.74","-1","1.34","1.34","-1","2.30","0.50"
"2022-06-26","19:00 CDT","VAN","0","1.06","1.06","NER","0","1.03","1.06","0","0.03","0.00","0","1.36","1.34"
"2022-06-26","17:00 CDT","PHI","2","1.44","1.46","NYC","1","1.17","1.18","1","0.26","0.28","1","1.55","1.14"
"2022-06-26","14:00 CDT","LAFC","2","1.78","1.78","NYRB","0","0.54","0.54","2","1.24","1.23","2","2.35","0.46"
"2022-06-25","21:30 CDT","POR","3","2.75","2.83","COL","0","1.69","1.77","3","1.05","1.06","3","2.07","0.75"
"2022-06-25","21:00 CDT","RSL","0","0.61","0.61","CLB","0","0.33","0.34","0","0.28","0.27","0","1.57","0.98"
"2022-06-25","20:00 CDT","ATX","2","1.55","1.56","FCD","2","1.90","1.97","0","-0.35","-0.41","0","1.13","1.63"
"2022-06-25","19:00 CDT","MIA","2","1.15","1.15","MIN","1","1.07","1.08","1","0.08","0.08","1","1.35","1.33"
"2022-06-25","19:00 CDT","HOU","2","1.84","1.85","CHI","0","1.34","1.37","2","0.50","0.48","2","1.70","1.05"
"2022-06-25","18:30 CDT","TOR","2","1.47","1.47","ATL","1","1.35","1.35","1","0.12","0.12","1","1.50","1.24"
"2022-06-25","18:30 CDT","MTL","2","0.51","0.51","CLT","1","1.09","1.17","1","-0.57","-0.66","1","0.73","1.93"
"2022-06-25","16:00 CDT","DCU","1","0.58","0.58","NSH","3","0.95","0.95","-2","-0.36","-0.36","-2","0.97","1.67"
"2022-06-25","14:00 CDT","SEA","3","2.72","2.96","SKC","0","0.48","0.48","3","2.25","2.47","3","2.74","0.16"
"2022-06-24","18:30 CDT","CIN","1","1.26","1.28","ORL","0","0.23","0.24","1","1.02","1.05","1","2.33","0.40"
"2022-06-19","17:00 CDT","NSH","1","0.64","0.65","SKC","2","0.34","0.34","-1","0.30","0.31","-1","1.60","0.93"
"2022-06-19","16:00 CDT","NYC","1","1.38","1.39","COL","1","0.55","0.56","0","0.84","0.83","0","2.06","0.68"
"2022-06-19","16:00 CDT","NER","2","0.51","0.51","MIN","1","1.31","1.31","1","-0.79","-0.80","1","0.52","2.23"
"2022-06-19","14:00 CDT","ATL","2","1.93","2.02","MIA","0","1.01","1.02","2","0.92","1.00","2","2.09","0.69"
"2022-06-18","20:30 CDT","RSL","2","2.08","2.15","SJE","0","0.29","0.29","2","1.79","1.86","2","2.65","0.21"
"2022-06-18","20:00 CDT","FCD","0","1.09","1.09","VAN","2","0.57","0.57","-2","0.52","0.52","-2","1.81","0.85"
"2022-06-18","19:00 CDT","CHI","1","0.72","0.72","DCU","0","0.77","0.78","1","-0.06","-0.06","1","1.22","1.41"
"2022-06-18","18:30 CDT","CLB","1","1.15","1.17","CLT","1","0.48","0.49","0","0.67","0.67","0","1.91","0.77"
"2022-06-18","18:30 CDT","MTL","0","1.21","1.21","ATX","1","0.93","0.93","-1","0.29","0.29","-1","1.57","1.12"
"2022-06-18","18:30 CDT","ORL","2","2.45","2.58","HOU","1","0.56","0.56","1","1.88","2.02","1","2.56","0.30"
"2022-06-18","18:30 CDT","PHI","1","1.42","1.42","CIN","1","1.13","1.15","0","0.28","0.27","0","1.58","1.17"
"2022-06-18","18:00 CDT","NYRB","2","1.45","1.45","TOR","0","1.45","1.45","2","-0.00","-0.00","2","1.34","1.41"
"2022-06-18","16:00 CDT","LAG","1","1.20","1.20","POR","1","0.84","0.84","0","0.37","0.36","0","1.70","1.01"
"2022-06-18","14:00 CDT","SEA","1","1.02","1.02","LAFC","1","1.33","1.48","0","-0.31","-0.46","0","1.13","1.56"
"2022-06-15","18:30 CDT","NER","1","0.96","0.96","ORL","1","0.73","0.73","0","0.23","0.22","0","1.55","1.12"
"2022-06-14","21:30 CDT","SEA","4","2.64","2.80","VAN","0","0.82","0.83","4","1.82","1.98","4","2.59","0.28"
"2022-06-12","14:00 CDT","SKC","1","1.37","1.37","NER","2","1.34","1.36","-1","0.03","0.01","-1","1.43","1.28"
"2022-06-11","19:00 CDT","NSH","0","1.56","1.56","SJE","0","0.58","0.58","0","0.99","0.99","0","2.24","0.54"
"2022-06-11","14:00 CDT","CLT","2","1.97","1.97","NYRB","0","0.45","0.45","2","1.52","1.52","2","2.51","0.32"
"2022-06-04","18:00 CDT","VAN","2","1.51","1.51","RSL","1","0.95","0.95","1","0.56","0.55","1","1.89","0.83"
"2022-05-29","20:30 CDT","SEA","2","1.32","1.32","CLT","1","1.22","1.26","1","0.10","0.06","1","1.51","1.21"
"2022-05-29","17:00 CDT","LAG","4","3.27","3.27","ATX","1","0.91","0.94","3","2.36","2.34","3","2.70","0.20"
"2022-05-28","20:30 CDT","RSL","3","2.80","2.83","HOU","0","1.25","1.26","3","1.55","1.57","3","2.38","0.46"
"2022-05-28","20:00 CDT","SKC","0","1.32","1.32","VAN","1","1.33","1.34","-1","-0.01","-0.01","-1","1.27","1.41"
"2022-05-28","20:00 CDT","COL","1","0.75","0.75","NSH","3","1.80","1.95","-2","-1.05","-1.20","-2","0.53","2.25"
"2022-05-28","19:00 CDT","MIA","2","1.40","1.43","POR","1","1.10","1.17","1","0.30","0.26","1","1.60","1.13"
"2022-05-28","19:00 CDT","MIN","0","1.11","1.11","NYC","1","0.79","0.79","-1","0.32","0.32","-1","1.64","1.07"
"2022-05-28","18:30 CDT","NER","1","2.86","2.91","PHI","1","0.70","0.70","0","2.16","2.21","0","2.71","0.18"
"2022-05-28","18:30 CDT","ORL","1","1.65","1.69","FCD","3","1.16","1.16","-2","0.49","0.53","-2","1.76","0.97"
"2022-05-28","18:30 CDT","MTL","4","2.72","2.73","CIN","3","0.92","0.93","1","1.80","1.80","1","2.57","0.30"
"2022-05-28","18:00 CDT","ATL","1","2.04","2.05","CLB","2","0.87","0.87","-1","1.17","1.17","-1","2.28","0.50"
"2022-05-28","18:00 CDT","NYRB","3","0.91","0.96","DCU","1","0.40","0.40","2","0.51","0.56","3","1.75","0.86"
"2022-05-28","18:00 CDT","TOR","3","1.15","1.15","CHI","2","2.98","3.07","1","-1.83","-1.92","1","0.37","2.49"
"2022-05-28","17:00 CDT","LAFC","3","1.98","1.98","SJE","2","1.67","1.67","1","0.31","0.31","1","1.62","1.11"
"2022-05-22","21:00 CDT","POR","0","0.52","0.52","PHI","2","1.88","1.94","-2","-1.36","-1.43","-2","0.40","2.41"
"2022-05-22","19:00 CDT","ATX","2","2.93","3.11","ORL","2","2.02","2.10","0","0.92","1.01","0","1.92","0.89"
"2022-05-22","19:00 CDT","COL","1","1.68","1.68","SEA","0","0.86","0.87","1","0.82","0.81","1","2.13","0.61"
"2022-05-22","19:00 CDT","LAG","0","1.29","1.35","HOU","3","1.52","1.60","-3","-0.23","-0.25","-3","1.16","1.53"
"2022-05-22","18:30 CDT","SJE","1","1.33","1.34","SKC","1","1.12","1.12","0","0.21","0.22","0","1.45","1.26"
"2022-05-22","18:00 CDT","FCD","1","1.60","1.60","MIN","2","0.94","1.01","-1","0.66","0.60","-1","1.87","0.82"
"2022-05-22","17:00 CDT","MIA","2","1.38","1.38","NYRB","0","1.58","1.62","2","-0.20","-0.24","2","1.20","1.54"
"2022-05-22","16:00 CDT","CLT","2","1.85","1.96","VAN","1","0.79","0.79","1","1.06","1.17","1","2.22","0.58"
"2022-05-22","16:00 CDT","NYC","1","1.88","1.89","CHI","0","1.14","1.14","1","0.74","0.75","1","1.89","0.84"
"2022-05-22","15:00 CDT","MTL","1","0.42","0.43","RSL","2","1.48","1.50","-1","-1.06","-1.08","-1","0.52","2.23"
"2022-05-21","18:30 CDT","NSH","2","1.60","1.60","ATL","2","1.92","1.92","0","-0.32","-0.32","0","1.19","1.53"
"2022-05-21","18:20 CDT","CIN","2","0.93","0.93","NER","3","1.02","1.03","-1","-0.09","-0.10","-1","1.25","1.43"
"2022-05-21","17:30 CDT","CLB","0","1.21","1.21","LAFC","2","2.22","2.22","-2","-1.01","-1.01","-2","0.57","2.21"
"2022-05-21","17:30 CDT","DCU","2","2.36","2.58","TOR","2","1.83","1.85","0","0.54","0.73","0","1.77","0.98"
"2022-05-18","21:30 CDT","SJE","3","1.82","1.84","POR","2","0.89","0.89","1","0.93","0.95","1","2.07","0.72"
"2022-05-18","21:30 CDT","LAFC","1","2.28","2.31","ATX","2","1.03","1.04","-1","1.25","1.27","-1","2.31","0.50"
"2022-05-18","21:00 CDT","VAN","2","1.20","1.20","FCD","1","0.82","0.85","1","0.38","0.36","1","1.74","0.93"
"2022-05-18","19:30 CDT","SKC","2","0.47","0.48","COL","1","1.15","1.15","1","-0.68","-0.68","1","0.67","2.00"
"2022-05-18","19:30 CDT","NSH","2","1.04","1.05","MTL","1","0.49","0.49","1","0.55","0.55","1","1.98","0.74"
"2022-05-18","19:30 CDT","HOU","0","1.22","1.22","SEA","1","1.08","1.08","-1","0.14","0.14","-1","1.47","1.24"
"2022-05-18","19:00 CDT","MIN","1","2.60","2.70","LAG","1","1.66","1.68","0","0.94","1.01","0","2.01","0.80"
"2022-05-18","18:30 CDT","PHI","0","2.29","2.35","MIA","0","1.02","1.02","0","1.27","1.33","0","2.25","0.56"
"2022-05-18","18:30 CDT","DCU","0","0.67","0.67","NYC","2","1.33","1.33","-2","-0.66","-0.66","-2","0.69","2.03"
"2022-05-18","18:30 CDT","NYRB","3","2.37","2.49","CHI","3","1.77","1.77","0","0.60","0.72","0","1.81","0.94"
"2022-05-15","15:00 CDT","SEA","3","2.46","2.51","MIN","1","1.17","1.17","2","1.28","1.33","2","2.24","0.57"
"2022-05-15","12:30 CDT","ATL","2","2.01","2.03","NER","2","1.12","1.13","0","0.89","0.90","0","1.94","0.82"
"2022-05-14","21:30 CDT","LAG","1","1.12","1.12","FCD","3","2.59","2.64","-2","-1.47","-1.52","-2","0.44","2.39"
"2022-05-14","21:00 CDT","POR","7","2.84","2.84","SKC","2","1.60","1.60","5","1.24","1.24","5","2.26","0.56"
"2022-05-14","20:30 CDT","RSL","2","1.21","1.21","ATX","1","0.79","0.79","1","0.42","0.42","1","1.59","1.08"
"2022-05-14","20:15 CDT","MIA","2","0.77","0.77","DCU","2","1.03","1.03","0","-0.26","-0.26","0","1.10","1.58"
"2022-05-14","19:30 CDT","HOU","2","1.43","1.44","NSH","0","1.50","1.50","2","-0.07","-0.06","2","1.37","1.33"
"2022-05-14","19:00 CDT","CHI","1","1.12","1.12","CIN","1","0.94","0.98","0","0.17","0.15","-1","1.52","1.18"
"2022-05-14","18:30 CDT","PHI","1","1.88","1.95","NYRB","1","1.35","1.35","0","0.52","0.60","0","1.70","1.03"
"2022-05-14","18:00 CDT","NYC","2","2.91","3.17","CLB","0","0.70","0.70","2","2.21","2.47","2","2.68","0.21"
"2022-05-14","18:00 CDT","CLT","0","0.96","0.98","MTL","2","1.31","1.31","-2","-0.34","-0.33","-2","1.04","1.69"
"2022-05-14","18:00 CDT","VAN","3","1.72","1.75","SJE","3","1.92","1.93","0","-0.19","-0.17","0","1.27","1.50"
"2022-05-14","14:30 CDT","COL","2","2.94","3.01","LAFC","0","0.85","0.85","2","2.10","2.15","2","2.73","0.17"
"2022-05-14","14:00 CDT","TOR","0","0.67","0.67","ORL","1","1.37","1.37","-1","-0.69","-0.69","-1","0.79","1.96"
"2022-05-08","18:35 CDT","ATX","0","1.07","1.09","LAG","1","0.72","0.72","-1","0.35","0.36","-1","1.52","1.17"
"2022-05-08","16:00 CDT","NSH","2","2.01","2.72","RSL","0","0.24","0.24","2","1.77","2.47","2","2.62","0.24"
"2022-05-08","15:00 CDT","VAN","1","2.04","2.05","TOR","0","1.54","1.54","1","0.50","0.51","1","1.72","1.02"
"2022-05-07","22:00 CDT","LAFC","2","1.48","1.50","PHI","2","1.08","1.08","0","0.40","0.42","0","1.65","1.06"
"2022-05-07","21:00 CDT","SJE","1","1.15","1.15","COL","0","0.95","0.95","1","0.20","0.20","1","1.56","1.13"
"2022-05-07","19:30 CDT","FCD","2","1.84","1.87","SEA","0","0.18","0.18","2","1.66","1.70","2","2.61","0.24"
"2022-05-07","19:00 CDT","MIN","0","1.06","1.06","CIN","1","1.86","1.86","-1","-0.80","-0.80","-1","0.76","2.02"
"2022-05-07","18:30 CDT","NER","2","1.02","1.02","CLB","2","1.11","1.11","0","-0.09","-0.08","0","1.14","1.52"
"2022-05-07","18:30 CDT","DCU","2","0.87","0.87","HOU","0","0.65","0.65","2","0.22","0.22","2","1.54","1.10"
"2022-05-07","18:00 CDT","NYRB","1","0.84","0.85","POR","1","0.48","0.48","0","0.36","0.37","0","1.65","0.94"
"2022-05-07","18:00 CDT","NYC","0","0.93","0.94","SKC","0","0.20","0.20","0","0.73","0.74","0","2.04","0.59"
"2022-05-07","17:00 CDT","ATL","4","2.43","2.47","CHI","1","1.40","1.40","3","1.03","1.07","3","2.14","0.67"
"2022-05-07","15:00 CDT","MTL","4","3.07","3.08","ORL","1","0.22","0.22","3","2.85","2.86","3","2.89","0.06"
"2022-05-07","14:30 CDT","CLT","1","1.37","1.37","MIA","0","1.11","1.11","1","0.26","0.26","1","1.47","1.24"
"2022-05-04","18:30 CDT","CIN","2","4.12","4.13","TOR","0","0.54","0.54","2","3.58","3.59","2","2.94","0.04"
"2022-05-01","21:00 CDT","LAFC","2","2.64","2.67","MIN","0","0.73","0.73","2","1.91","1.93","2","2.59","0.29"
"2022-05-01","15:00 CDT","NSH","1","1.57","1.57","PHI","1","1.14","1.14","0","0.43","0.43","0","1.79","0.93"
"2022-05-01","12:00 CDT","NYC","3","2.62","2.63","SJE","0","0.42","0.42","3","2.20","2.21","3","2.69","0.21"
"2022-04-30","20:00 CDT","COL","2","1.75","1.76","POR","0","0.82","0.83","2","0.93","0.93","2","2.08","0.69"
"2022-04-30","19:30 CDT","SKC","2","2.00","2.04","FCD","2","1.23","1.23","0","0.77","0.81","0","1.98","0.79"
"2022-04-30","19:00 CDT","CHI","1","1.68","1.70","NYRB","2","1.97","1.97","-1","-0.29","-0.27","-1","1.12","1.61"
"2022-04-30","18:30 CDT","ORL","2","0.91","0.91","CLT","1","1.12","1.12","1","-0.21","-0.21","1","1.08","1.57"
"2022-04-30","18:30 CDT","NER","2","1.54","1.59","MIA","0","0.35","0.35","2","1.19","1.24","2","2.32","0.43"
"2022-04-30","18:30 CDT","CLB","3","0.81","0.81","DCU","0","1.60","1.60","3","-0.79","-0.79","3","0.68","2.06"
"2022-04-30","15:00 CDT","MTL","2","2.28","2.38","ATL","1","0.66","0.66","1","1.62","1.72","1","2.55","0.31"
"2022-04-30","14:30 CDT","RSL","1","0.63","0.63","LAG","0","0.86","0.86","1","-0.23","-0.23","1","1.11","1.52"
"2022-04-30","14:00 CDT","TOR","1","1.34","1.42","CIN","2","1.21","1.21","-1","0.13","0.21","-1","1.45","1.26"
