,Player_ID,Season,Base Salary,Guaranteed Compensation
894,Dániel-Sallói-2023-1,2023,1100000,1100000
896,Federico-Higuaín-2018-1,2018,1100000,1100000
898,Federico-Higuaín-2019-1,2019,1100000,1100000
901,Sacha-Kljestan-2018-1,2018,1025000,1100000
903,Sacha-Kljestan-2019-1,2019,1025000,1100000
907,Alexander-Ring-2021-1,2021,1000000,1095000
909,Víctor-Rodríguez-2017-1,2017,1000000,1087500
910,Víctor-Rodríguez-2018-1,2018,1000000,1087500
912,Víctor-Rodríguez-2019-1,2019,1000000,1087500
914,Damir-Kreilach-2019-1,2019,968769,1082102
916,Aaron-Long-2022-1,2022,1050000,1080000
918,Mauricio-Pereyra-2019-1,2019,960000,1078000
919,Mauricio-Pereyra-2020-1,2020,960000,1078000
920,Taty-Castellanos-2022-1,2022,900000,1076000
922,Sebastián-Blanco-2017-1,2017,1000008,1075008
924,Giorgio-Chiellini-2022-1,2022,1000000,1075000
925,Giorgio-Chiellini-2023-1,2023,1000000,1075000
927,Jamal-Thiare-2023-1,2023,977679,1072679
928,Maximiliano-Urruti-2019-1,2019,900000,1071000
930,Emanuel-Reynoso-2022-1,2022,850000,1066910
932,Jørgen-Skjelvik-2019-1,2019,1000000,1066667
934,Sebastian-Lletget-2023-1,2023,975000,1066250
935,Krisztián-Németh-2019-1,2019,950000,1063667
937,Alejandro-Bedoya-2023-1,2023,780000,1060000
941,James-Sands-2023-1,2023,1000000,1058333
943,Omar-González-2021-1,2021,780000,1055936
945,Álvaro-Medrán-2020-1,2020,1000000,1055000
946,Álvaro-Medrán-2021-1,2021,1000000,1055000
950,Diego-Rossi-2018-1,2018,1000000,1052000
952,Diego-Rossi-2019-1,2019,1000000,1052000
954,Diego-Rossi-2020-1,2020,1000000,1052000
955,Diego-Rossi-2021-1,2021,1000000,1052000
957,Sergio-Córdova-2023-1,2023,981818,1050568
958,Paul-Arriola-2021-1,2021,1000000,1050000
960,Lucas-Melano-2018-1,2018,830000,1050000
961,Federico-Higuaín-2017-1,2017,1050000,1050000
963,Andreu-Fontàs-2019-1,2019,1050000,1050000
965,João-Paulo-2020-1,2020,1000000,1050000
966,João-Paulo-2021-1,2021,1000000,1050000
968,Kevin-Doyle-2017-1,2017,1000000,1045000
970,Alexander-Ring-2020-1,2020,950000,1045000
971,Josef-Martínez-2017-1,2017,924000,1041310
973,Brandon-Vázquez-2023-1,2023,900000,1041000
976,Brian-Rodríguez-2019-1,2019,700000,1039800
977,Brian-Rodríguez-2020-1,2020,700000,1039800
978,Brian-Rodríguez-2021-1,2021,700000,1039800
980,Robin-Lod-2023-1,2023,900000,1039375
982,Jakob-Glesnes-2023-1,2023,900000,1038125
984,Chris-Mavinga-2022-1,2022,1000000,1037500
986,Tim-Parker-2022-1,2022,1000000,1037500
988,Tim-Parker-2023-1,2023,1000000,1037500
990,Bjørn-Maars-Johnsen-2021-1,2021,900000,1036667
992,Romell-Quioto-2023-1,2023,950000,1035000
994,Nicolas-Isimat-Mirin-2021-1,2021,950000,1028124
996,Nicolas-Isimat-Mirin-2022-1,2022,950000,1028124
998,Obinna-Nwobodo-2022-1,2022,900000,1028100
1000,Jonathan-Osorio-2022-1,2022,1000000,1026250
1002,Carlos-Gruezo-2019-1,2019,890000,1025750
1003,Jhonder-Cádiz-2021-1,2021,855000,1023800
1006,Alejandro-Bedoya-2021-1,2021,810000,1023333
1008,Jaroslaw-Niezgoda-2023-1,2023,850000,1019244
1010,Héber-2023-1,2023,930000,1019000
1012,Bobby-Wood-2022-1,2022,925000,1018161
1014,Kamil-Jozwiak-2022-1,2022,900000,1017000
1016,Allan-Cruz-2020-1,2020,900000,1014000
1017,Damir-Kreilach-2018-1,2018,900000,1013333
1019,Leandro-González-Pirez-2021-1,2021,849996,1010246
1023,Pedro-Gallese-2023-1,2023,720000,1009333
1024,Kamohelo-Mokotjo-2021-1,2021,925000,1007969
1028,David-Accam-2020-1,2020,875000,1002916
1031,Kei-Kamara-2018-1,2018,1000000,1000000
1033,Ilie-Sánchez-2021-1,2021,1000000,1000000
1036,Johnny-Russell-2023-1,2023,1000000,1000000
1038,Jørgen-Skjelvik-2018-1,2018,900000,1000000
1040,Reto-Ziegler-2020-1,2020,950000,1000000
1041,Andreu-Fontàs-2018-1,2018,1000000,1000000
1042,Zoltán-Stieber-2018-1,2018,1000000,1000000
1044,Brecht-Dejaegere-2023-1,2023,820000,999375
1045,Andrés-Ríos-2020-1,2020,930000,999250
1046,Omar-González-2020-1,2020,720000,995936
1047,Michael-Mancienne-2019-1,2019,881676,995676
1049,Facundo-Torres-2023-1,2023,640000,993200
1051,Alessandro-Schöpf-2023-1,2023,900000,992500
1053,Samuel-Grandsir-2022-1,2022,900000,988427
1055,Cristian-Roldan-2022-1,2022,860000,981542
1057,Walker-Zimmerman-2021-1,2021,925000,981050
1059,Lucas-Melano-2016-1,2016,760000,980000
1060,Jaroslaw-Niezgoda-2022-1,2022,807500,976758
1062,Marc-Rzatkowski-2018-1,2018,885000,976167
1065,Jesús-Medina-2020-1,2020,850000,970833
1066,Matías-Pellegrini-2022-1,2022,875000,970833
1069,Bobby-Wood-2021-1,2021,875000,968161
1070,Fredy-Montero-2019-1,2019,768000,968000
1072,Emanuel-Reynoso-2021-1,2021,750000,966910
1077,Rándall-Leal-2022-1,2022,850000,965000
1079,Kellyn-Acosta-2020-1,2020,850000,965000
1080,Gregore-2023-1,2023,725000,961250
1081,Felipe-Mora-2022-1,2022,875000,955000
1083,Facundo-Torres-2022-1,2022,600000,953200
1085,Robin-Lod-2019-1,2019,849996,952496
1086,Robin-Lod-2020-1,2020,849996,952496
1087,Robin-Lod-2021-1,2021,849996,952496
1089,Robin-Lod-2022-1,2022,849996,952496
1091,Julián-Carranza-2023-1,2023,950000,950000
1093,Lamine-Sané-2019-1,2019,902500,950000
1094,Ruben-Gabrielsen-2022-1,2022,950000,950000
1097,Mauro-Díaz-2018-1,2018,853000,949890
1098,Alexander-Ring-2019-1,2019,850000,945000
1100,Osvaldo-Alonso-2016-1,2016,900000,941667
1102,Kenny-Miller-2014-1,2014,930000,940000
1104,Andrés-Ríos-2021-1,2021,870000,939250
1106,Dario-Zuparic-2023-1,2023,735000,939200
1108,Sean-Davis-2023-1,2023,825000,939000
1110,Carlos-Fierro-2020-1,2020,880000,938800
1111,Samuel-Grandsir-2021-1,2021,850000,938427
1114,Adama-Diomande-2019-1,2019,850000,935000
1115,Adama-Diomande-2018-1,2018,850000,935000
1118,Jesús-Jiménez-2022-1,2022,815000,934927
1120,Kamohelo-Mokotjo-2020-1,2020,850000,932969
1122,Francisco-Calvo-2022-1,2022,866087,925937
1123,Albert-Rusnák-2018-1,2018,850008,925821
1124,Ola-Kamara-2018-1,2018,825000,925000
1126,Aaron-Long-2021-1,2021,895000,925000
1128,Antônio-Carlos-2022-1,2022,900000,925000
1130,Antônio-Carlos-2023-1,2023,900000,925000
1132,Sebastian-Lletget-2021-1,2021,800000,923750
1137,Jhonder-Cádiz-2020-1,2020,855000,918900
1140,Gadi-Kinda-2021-1,2021,850000,918000
1144,Gadi-Kinda-2023-1,2023,850000,918000
1146,Ravel-Morrison-2022-1,2022,850000,917844
1147,Kacper-Przybylko-2021-1,2021,825000,916250
1149,Diego-Valeri-2021-1,2021,765000,914875
1151,Héber-2022-1,2022,825000,914000
1153,Martín-Ojeda-2023-1,2023,840000,912600
1155,Jeremy-Ebobisse-2023-1,2023,763980,909863
1157,Claude-Dielna-2017-1,2017,780000,909861
1158,Claude-Dielna-2018-1,2018,780000,909861
1162,Carlos-Fierro-2021-1,2021,850000,908800
1164,Jaroslaw-Niezgoda-2021-1,2021,739500,908758
1166,Paxton-Pomykal-2023-1,2023,800000,908000
1169,Yannick-Boli-2018-1,2018,775000,907500
1171,Felipe-Mora-2021-1,2021,825000,905000
1173,Justen-Glad-2023-1,2023,725000,905000
1174,Mathías-Laborda-2023-1,2023,760000,903625
1175,Leandro-González-Pirez-2020-1,2020,742500,902750
1176,Francisco-Calvo-2021-1,2021,830000,902600
1178,Kennedy-Igboananike-2015-1,2015,800000,901667
1182,Roger-Espinoza-2018-1,2018,900000,900000
1184,Ilie-Sánchez-2019-1,2019,900000,900000
1186,Ilie-Sánchez-2020-1,2020,900000,900000
1187,Julián-Carranza-2022-1,2022,900000,900000
1189,Adrián-Cubas-2022-1,2022,900000,900000
1191,Pity-Martínez-2019-1,2019,900000,900000
1193,Emerson-Hyndman-2021-1,2021,900000,900000
1195,Matt-Hedges-2022-1,2022,900000,900000
1197,Sebastian-Lletget-2020-1,2020,775000,898750
1198,Eloy-Room-2023-1,2023,815000,898000
1199,Andre-Blake-2023-1,2023,775000,894375
1203,Jonathan-Mensah-2019-1,2019,800004,894004
1205,Jonathan-Mensah-2020-1,2020,800004,894004
1206,Maya-Yoshida-2023-1,2023,800000,893334
1207,Victor-Pálsson-2023-1,2023,875000,892500
1208,Alessandro-Schöpf-2022-1,2022,800000,892500
1209,Octavio-Rivero-2015-1,2015,890850,890850
1211,Octavio-Rivero-2016-1,2016,890850,890850
1212,Facundo-Quignón-2023-1,2023,836000,890627
1216,Xavier-Kouassi-2017-1,2017,840000,890542
1218,Auston-Trusty-2022-1,2022,718000,890292
1220,Mario-González-2023-1,2023,888500,888500
1221,Chris-Mavinga-2021-1,2021,850000,887500
1223,Przemyslaw-Frankowski-2021-1,2021,675000,886688
1224,Matías-Laba-2017-1,2017,725000,885500
1226,Romell-Quioto-2021-1,2021,800000,885000
1228,Romell-Quioto-2022-1,2022,800000,885000
1229,Jan-Gregus-2019-1,2019,750000,883500
1231,Jan-Gregus-2020-1,2020,750000,883500
1232,Jan-Gregus-2021-1,2021,750000,883500
1234,Eloy-Room-2022-1,2022,800000,883000
1236,Albert-Rusnák-2017-1,2017,825000,882813
1238,Cristian-Roldan-2021-1,2021,760000,881542
1240,Mauro-Díaz-2017-1,2017,784000,880890
1242,Fernando-Meza-2020-1,2020,880000,880000
1243,Jonathan-Osorio-2021-1,2021,850000,876250
1245,Jaroslaw-Niezgoda-2020-1,2020,705500,874758
1246,DeAndre-Yedlin-2023-1,2023,825000,873750
1248,Derrick-Williams-2023-1,2023,800000,871458
1250,Aníbal-Godoy-2022-1,2022,800000,871250
1252,Jesús-Medina-2019-1,2019,750000,870833
1254,Reto-Ziegler-2019-1,2019,820000,870000
1256,Andre-Blake-2022-1,2022,750000,869375
1258,Jonathan-Mensah-2018-1,2018,774996,868996
1260,Emanuel-Reynoso-2020-1,2020,650000,866910
1261,Aaron-Long-2020-1,2020,835000,865000
1262,Antônio-Carlos-2021-1,2021,840000,865000
1264,Pedro-Santos-2019-1,2019,817560,864560
1266,Pedro-Santos-2020-1,2020,817560,864560
1267,Pedro-Santos-2021-1,2021,817560,864560
1269,Victor-Pálsson-2022-1,2022,850000,863125
1270,Javier-López-2021-1,2021,860000,860000
1272,Javier-López-2022-1,2022,860000,860000
1273,Kacper-Przybylko-2020-1,2020,775000,856875
1274,Raoul-Petretta-2023-1,2023,625000,856625
1276,Joao-Plata-2019-1,2019,725004,856254
1281,Rayan-Raveloson-2021-1,2021,780000,855025
1282,Rayan-Raveloson-2022-1,2022,780000,855025
1283,Lamine-Sané-2018-1,2018,807500,855000
1286,Rudy-Camacho-2021-1,2021,800000,851653
1287,Ashley-Westwood-2023-1,2023,750000,850000
1289,Wil-Trapp-2023-1,2023,850000,850000
1291,Remi-Walter-2023-1,2023,850000,850000
1293,Roger-Espinoza-2017-1,2017,850000,850000
1296,Antonio-Nocerino-2017-1,2017,800000,850000
1298,Matt-Hedges-2021-1,2021,850000,850000
1300,Alejandro-Romero-Gamarra-2020-1,2020,850000,850000
1302,DeAndre-Yedlin-2022-1,2022,800000,848750
1304,Stefan-Aigner-2018-1,2018,800000,845885
1305,Jonathan-Mensah-2017-1,2017,750000,844000
1307,Jack-Elliott-2023-1,2023,750000,843750
1309,Larrys-Mabiala-2020-1,2020,799992,843325
1310,Christian-Ramirez-2021-1,2021,775000,841250
1311,Facundo-Quignón-2021-1,2021,786000,840627
1312,Facundo-Quignón-2022-1,2022,786000,840627
1315,Tyler-Blackett-2022-1,2022,840000,840000
1316,Thiago-Santos-2020-1,2020,722728,838182
1317,Przemyslaw-Frankowski-2020-1,2020,625000,836687
1318,Gregory-Van-der-Wiel-2018-1,2018,800000,835000
1320,Walker-Zimmerman-2020-1,2020,778000,834050
1321,Héctor-Villalba-2019-1,2019,722500,830250
1323,Diego-Valeri-2020-1,2020,680000,829875
1324,Jean-Mota-2023-1,2023,750000,828750
1327,Kendall-Waston-2020-1,2020,800000,826667
1328,Mark-Delgado-2023-1,2023,750000,826250
1330,Jonathan-Osorio-2020-1,2020,800000,826250
1332,Jack-Price-2023-1,2023,762500,825000
1334,Kyle-Beckerman-2017-1,2017,750000,825000
1336,Milos-Degenek-2023-1,2023,725000,823500
1337,Francisco-Calvo-2020-1,2020,750000,822600
1338,Ignacio-Aliseda-2021-1,2021,600000,821501
1340,Derrick-Williams-2021-1,2021,750000,821458
1342,Derrick-Williams-2022-1,2022,750000,821458
1344,Aníbal-Godoy-2023-1,2023,750000,821250
1346,David-Accam-2017-1,2017,750000,820938
1348,Aaron-Herrera-2023-1,2023,725000,820220
1350,Anderson-Julio-2022-1,2022,750000,820000
1351,Anderson-Julio-2023-1,2023,750000,820000
1353,Giancarlo-Gonzalez-2020-1,2020,750000,819583
1354,Romain-Métanire-2022-1,2022,720000,819250
1356,Daniel-Royer-2021-1,2021,750000,818750
1360,Roland-Lamah-2018-1,2018,675000,818500
1362,Samuel-Adekugbe-2023-1,2023,729516,817516
1363,Jo-Inge-Berget-2018-1,2018,600000,816667
1365,Cristian-Dájome-2022-1,2022,750000,815625
1367,Steve-Birnbaum-2023-1,2023,815000,815000
1369,Sergio-Santos-2023-1,2023,700000,814375
1371,Alexander-Callens-2022-1,2022,750000,814000
1373,DaMarcus-Beasley-2015-1,2015,750000,813333
1375,DaMarcus-Beasley-2016-1,2016,750000,813333
1377,Milos-Degenek-2022-1,2022,715000,812000
1379,Leandro-González-Pirez-2019-1,2019,775008,810008
1381,Luis-Amarilla-2023-1,2023,675000,810000
1383,Ronald-Matarrita-2022-1,2022,750000,806875
1385,Shaq-Moore-2023-1,2023,725000,806500
1387,Roland-Lamah-2019-1,2019,750000,806250
1389,Brad-Guzan-2021-1,2021,805000,805000
1391,Jean-Mota-2022-1,2022,700000,805000
1393,Tim-Parker-2020-1,2020,788200,802200
1394,Gregore-2022-1,2022,700000,801000
1396,Tomas-Ostrak-2023-1,2023,700000,801000
1398,Alejandro-Silva-2018-1,2018,800040,800040
1400,Roger-Espinoza-2019-1,2019,800000,800000
1401,Aaron-Long-2019-1,2019,770000,800000
1402,Saphir-Taïder-2018-1,2018,800000,800000
1404,Chris-Wondolowski-2019-1,2019,800000,800000
1405,Remi-Walter-2022-1,2022,800000,800000
1407,Roger-Espinoza-2016-1,2016,800000,800000
1410,Roger-Espinoza-2020-1,2020,800000,800000
1411,Kei-Kamara-2017-1,2017,800000,800000
1414,Gyasi-Zardes-2023-1,2023,800000,800000
1416,Simon-Dawkins-2016-1,2016,800000,800000
1418,Simon-Dawkins-2017-1,2017,800000,800000
1420,Chris-Wondolowski-2017-1,2017,800000,800000
1422,Chris-Wondolowski-2018-1,2018,800000,800000
1425,Anton-Tinnerholm-2022-1,2022,750000,800000
1427,Emerson-Hyndman-2020-1,2020,800000,800000
1428,Reto-Ziegler-2018-1,2018,750000,800000
1430,Alejandro-Romero-Gamarra-2019-1,2019,800000,800000
1432,Lucas-Melano-2015-1,2015,799992,799992
1433,Antônio-Carlos-2020-1,2020,799200,799200
1434,Rudy-Camacho-2020-1,2020,750000,799153
1435,Marcelo-2019-1,2019,775000,797500
1436,Yordy-Reyna-2022-1,2022,797500,797500
1439,Aaron-Herrera-2022-1,2022,700000,795220
1440,Pedro-Santos-2018-1,2018,747600,794600
1442,Jack-Elliott-2022-1,2022,700000,793750
1446,Larrys-Mabiala-2018-1,2018,750000,793333
1448,Larrys-Mabiala-2019-1,2019,750000,793333
1451,Brad-Guzan-2020-1,2020,730008,790008
1452,Osvaldo-Alonso-2015-1,2015,748000,789667
1454,Emanuel-Cecchini-2019-1,2019,648000,789000
1455,Héber-2019-1,2019,785000,788750
1457,Héber-2020-1,2020,785000,788750
1458,Héber-2021-1,2021,785000,788750
1460,Corentin-Jean-2022-1,2022,720000,788400
1461,Corentin-Jean-2023-1,2023,720000,788400
1463,Chris-Mavinga-2020-1,2020,750000,787500
1464,Sacha-Kljestan-2017-1,2017,650000,787500
1466,Zoltán-Stieber-2019-1,2019,787500,787500
1467,Jackson-Yueill-2023-1,2023,750000,786875
1470,Luis-Amarilla-2022-1,2022,650000,785000
1472,Maxime-Chanot-2021-1,2021,785000,785000
1474,Wil-Trapp-2022-1,2022,784875,784875
1476,Matt-Besler-2018-1,2018,750000,783250
1478,Steven-Moreira-2023-1,2023,700000,782708
1480,Graham-Zusi-2018-1,2018,750000,782102
1482,Cristian-Roldan-2020-1,2020,660000,781542
1483,Giles-Barnes-2017-1,2017,725000,781250
1485,Maximiliano-Urruti-2018-1,2018,700000,781000
1487,Júnior-Urso-2022-1,2022,750000,780000
1489,Shaq-Moore-2022-1,2022,700000,779400
1490,DaMarcus-Beasley-2014-1,2014,750000,779167
1491,Diego-Polenta-2019-1,2019,687276,777276
1493,Kendall-Waston-2019-1,2019,750000,776667
1494,Marcelo-Silva-2019-1,2019,725004,776629
1496,Jonathan-Osorio-2019-1,2019,750000,776250
1498,Taty-Castellanos-2021-1,2021,600000,776000
1499,Yordy-Reyna-2021-1,2021,711500,774640
1501,Roland-Lamah-2017-1,2017,630000,773500
1503,José-Antonio-Martínez-2023-1,2023,700000,773000
1507,José-Andrés-Martínez-2023-1,2023,550000,772500
1508,Kim-Kee-hee-2019-1,2019,640000,772000
1512,Aníbal-Godoy-2021-1,2021,700000,771667
1514,David-Accam-2016-1,2016,700000,770938
1516,Jesús-Medina-2018-1,2018,650000,770833
1518,Matías-Pellegrini-2020-1,2020,675000,770833
1519,Héctor-Villalba-2017-1,2017,663000,770750
1521,Héctor-Villalba-2018-1,2018,663000,770750
1523,Daniel-Royer-2019-1,2019,700000,768750
1524,Daniel-Royer-2020-1,2020,700000,768750
1525,Maurice-Edu-2015-1,2015,700000,768750
1528,Sigurd-Rosted-2023-1,2023,763636,768636
1530,Arévalo-Ríos-2013-1,2013,768000,768000
1531,Sam-Johnson-2019-1,2019,650000,767500
1532,Dario-Zuparic-2022-1,2022,750000,766667
1533,Jeremy-Ebobisse-2022-1,2022,620734,766617
1535,Efrain-Álvarez-2023-1,2023,660000,766500
1536,Christian-Ramirez-2020-1,2020,700000,766250
1537,Felipe-Mora-2020-1,2020,686250,765833
1538,Matheus-Rossetto-2023-1,2023,650000,764375
1540,Alexander-Callens-2021-1,2021,700000,764000
1542,Steve-Birnbaum-2022-1,2022,750000,762500
1544,Mix-Diskerud-2016-1,2016,761250,761250
1546,Julian-Gressel-2021-1,2021,705000,760781
1549,Matt-Besler-2017-1,2017,725000,758250
1551,Braian-Cufré-2023-1,2023,672000,757800
1553,Graham-Zusi-2017-1,2017,725000,757102
1555,Paul-Arriola-2020-1,2020,725000,757000
1556,Ronald-Matarrita-2021-1,2021,700000,756875
1561,Jon-Erice-2019-1,2019,654546,752364
1563,Tim-Parker-2019-1,2019,738200,752200
1565,Djordje-Mihailovic-2022-1,2022,700000,751875
1566,Sidnei-Tavares-2023-1,2023,525000,750600
1567,Roger-Espinoza-2015-1,2015,750000,750000
1569,Kei-Kamara-2019-1,2019,750000,750000
1572,Julián-Carranza-2021-1,2021,750000,750000
1574,Blerim-Dzemaili-2017-1,2017,750000,750000
1575,Kyle-Beckerman-2016-1,2016,675000,750000
1579,Xavier-Arreaga-2023-1,2023,750000,750000
1581,Matt-Hedges-2020-1,2020,750000,750000
1582,Mix-Diskerud-2015-1,2015,750000,750000
1584,Rudy-Camacho-2019-1,2019,700000,749153
1586,Wil-Trapp-2021-1,2021,747500,747500
1588,Brek-Shea-2018-1,2018,700000,745000
1590,Federico-Higuaín-2014-1,2014,580000,744000
1593,Bakaye-Dibassy-2022-1,2022,650000,743125
1595,Yeimar-Gómez-Andrade-2023-1,2023,672732,741820
1599,Brad-Guzan-2019-1,2019,680004,740004
1601,Román-Torres-2019-1,2019,670000,740000
1603,Jakob-Glesnes-2022-1,2022,675000,739063
1605,Miles-Robinson-2022-1,2022,700000,737500
1607,Jackson-Yueill-2022-1,2022,700000,736875
1609,Maximiliano-Urruti-2023-1,2023,700000,736250
1611,Kevin-Molino-2023-1,2023,735367,735367
1613,Maikel-van-der-Werff-2020-1,2020,650000,735167
1614,Justen-Glad-2022-1,2022,675000,735031
1616,Matt-Besler-2016-1,2016,700000,733250
1618,Graham-Zusi-2016-1,2016,700000,732102
1622,Carlos-Gruezo-2017-1,2017,495000,731500
1624,Pedro-Santos-2017-1,2017,684000,731000
1625,Carlos-Gruezo-2018-1,2018,595000,730750
1627,Yohan-Croizet-2019-1,2019,700008,730008
1628,Júnior-Urso-2021-1,2021,700000,730000
1630,Oswaldo-Alanís-2021-1,2021,630000,730000
1632,David-Ferreira-2013-1,2013,625000,730000
1635,Henok-Goitom-2016-1,2016,682800,729300
1636,Andrés-Ríos-2019-1,2019,660000,729250
1637,Sergio-Santos-2021-1,2021,660000,728500
1639,Marcelo-Silva-2018-1,2018,675000,726625
1640,Mark-Delgado-2022-1,2022,650000,726250
1642,Tomás-Chancalay-2023-1,2023,666250,726250
1643,Matthew-Hoppe-2023-1,2023,650004,725004
1644,Jack-Price-2022-1,2022,662500,725000
1646,Carlos-Carmona-2017-1,2017,675000,725000
1648,Dax-McCarty-2021-1,2021,725000,725000
1650,Maxime-Chanot-2020-1,2020,725000,725000
1651,José-Antonio-Martínez-2022-1,2022,650000,723000
1653,Jermaine-Jones-2017-1,2017,600000,722500
1655,Ashley-Cole-2018-1,2018,450000,722500
1657,Aníbal-Godoy-2020-1,2020,650000,721667
1658,David-Accam-2015-1,2015,650000,720938
1660,Matías-Laba-2016-1,2016,560000,720500
1662,Giancarlo-Gonzalez-2019-1,2019,650000,719583
1664,Matteo-Mancosu-2017-1,2017,700000,719542
1666,Matteo-Mancosu-2018-1,2018,700000,719542
1668,Edwin-Gyasi-2019-1,2019,570000,719225
1669,Yeimar-Gómez-Andrade-2022-1,2022,650004,719092
1671,Carlos-Fierro-2019-1,2019,660000,718800
1673,Bakaye-Dibassy-2021-1,2021,625000,718125
1675,Gadi-Kinda-2020-1,2020,650000,718000
1676,Juninho-2017-1,2017,700008,716675
1678,Danny-Hoesen-2021-1,2021,650000,716667
1680,Danny-Hoesen-2022-1,2022,650000,716667
1682,Bradley-Wright-Phillips-2016-1,2016,650000,715000
1683,Diego-Rubio-2023-1,2023,660000,714667
1684,Alexander-Callens-2020-1,2020,650000,714000
1685,Graham-Zusi-2020-1,2020,650000,713333
1686,Graham-Zusi-2021-1,2021,650000,713333
1688,Yordy-Reyna-2019-1,2019,650000,713140
1690,Dax-McCarty-2018-1,2018,700000,712500
1692,Matheus-Rossetto-2020-1,2020,600000,712500
1693,Steve-Birnbaum-2021-1,2021,700000,712500
1695,Fanendo-Adi-2016-1,2016,640000,712500
1697,Efrain-Álvarez-2022-1,2022,600000,712167
1698,Marcelo-Silva-2017-1,2017,675000,711875
1700,Josh-Sims-2019-1,2019,695968,710468
1701,Thai-Baribo-2023-1,2023,600000,710000
1704,Tranquillo-Barnetta-2016-1,2016,650000,709100
1705,Alejandro-Romero-Gamarra-2018-1,2018,709091,709091
1707,Prince-Osei-Owusu-2023-1,2023,600000,707500
1708,Paul-Arriola-2019-1,2019,675000,707000
1710,Bryan-Acosta-2022-1,2022,650000,706667
1713,Bacary-Sagna-2019-1,2019,660000,705000
1716,Michael-Boxall-2023-1,2023,650000,703097
1718,Lalas-Abubakar-2023-1,2023,665000,702125
1720,Luciano-Acosta-2019-1,2019,600000,702000
1722,Kai-Wagner-2023-1,2023,630000,701000
1724,Ali-Ghazal-2018-1,2018,575000,700567
1726,Kevin-Molino-2022-1,2022,700348,700348
1728,Brad-Guzan-2018-1,2018,640008,700008
1730,Dax-McCarty-2019-1,2019,700000,700000
1731,Bryan-Acosta-2021-1,2021,650000,700000
1733,C.J.-Sapong-2020-1,2020,700000,700000
1736,Kelvin-Leerdam-2020-1,2020,650000,700000
1737,Bill-Hamid-2022-1,2022,700000,700000
1739,Liam-Ridgewell-2018-1,2018,700000,700000
1741,Lucas-Melano-2019-1,2019,700000,700000
1742,Víctor-Vázquez-2017-1,2017,630000,700000
1744,Andreu-Fontàs-2020-1,2020,700000,700000
