"Date","Time","Home","HG","HxGt","HxGp","Away","AG","AxGt","AxGp","GD","xGDt","xGDp","Final","HxPts","AxPts"
"2015-07-11","20:00 CDT","COL","3","2.27","2.36","RSL","1","0.85","0.85","2","1.41","1.51","2","2.38","0.43"
"2015-07-11","19:30 CDT","CHI","1","1.47","1.47","SEA","0","0.74","0.74","1","0.74","0.73","1","1.99","0.75"
"2015-07-11","19:00 CDT","MTL","3","2.00","2.03","CLB","0","0.86","0.86","3","1.14","1.17","3","2.36","0.46"
"2015-07-11","18:30 CDT","ORL","0","0.98","0.98","FCD","2","1.61","1.62","-2","-0.64","-0.64","-2","0.78","1.86"
"2015-07-11","18:00 CDT","NYRB","4","3.72","4.05","NER","1","1.41","1.41","3","2.31","2.64","3","2.65","0.26"
"2015-07-11","18:00 CDT","PHI","3","1.84","1.88","POR","0","0.53","0.53","3","1.31","1.35","3","2.28","0.51"
"2015-07-10","22:00 CDT","SJE","0","0.72","0.72","HOU","2","1.11","1.12","-2","-0.39","-0.40","-2","1.00","1.67"
"2015-07-05","22:00 CDT","POR","1","1.15","1.16","SJE","0","0.80","0.90","1","0.34","0.25","1","1.59","1.06"
"2015-07-04","21:30 CDT","LAG","4","2.01","2.01","TOR","0","1.22","1.25","4","0.79","0.76","4","1.97","0.81"
"2015-07-04","21:00 CDT","RSL","1","1.29","1.35","ORL","1","1.15","1.15","0","0.14","0.21","0","1.44","1.27"
"2015-07-04","20:00 CDT","COL","2","0.81","0.82","VAN","1","1.18","1.18","1","-0.37","-0.36","1","0.96","1.72"
"2015-07-04","20:00 CDT","FCD","3","1.14","1.16","NER","0","0.44","0.44","3","0.71","0.72","3","2.02","0.66"
"2015-07-04","19:00 CDT","MTL","1","2.51","2.53","NYC","2","0.29","0.29","-1","2.22","2.23","-1","2.74","0.17"
"2015-07-04","18:30 CDT","CLB","2","2.35","2.35","NYRB","1","0.71","0.71","1","1.65","1.65","1","2.50","0.36"
"2015-07-03","22:00 CDT","SEA","1","1.08","1.08","DCU","0","0.60","0.61","1","0.48","0.48","1","1.80","0.88"
"2015-07-03","20:00 CDT","HOU","1","1.73","1.73","CHI","1","0.65","0.65","0","1.08","1.08","0","2.29","0.47"
"2015-06-28","18:00 CDT","POR","4","2.16","2.18","SEA","1","0.60","0.60","3","1.56","1.58","3","2.43","0.38"
"2015-06-28","16:00 CDT","NYC","1","0.84","0.85","NYRB","3","2.42","2.42","-2","-1.58","-1.57","-2","0.47","2.35"
"2015-06-27","21:30 CDT","SJE","3","1.05","1.05","LAG","1","0.69","0.69","2","0.36","0.36","2","1.73","0.96"
"2015-06-27","21:00 CDT","RSL","2","2.35","2.35","CLB","2","1.40","1.40","0","0.95","0.95","0","2.11","0.66"
"2015-06-27","20:30 CDT","SKC","1","0.54","0.54","COL","0","0.30","0.30","1","0.24","0.24","2","1.58","0.92"
"2015-06-27","18:30 CDT","NER","1","1.38","1.38","VAN","2","1.84","1.85","-1","-0.46","-0.47","-1","1.07","1.67"
"2015-06-27","18:00 CDT","PHI","2","0.99","1.00","MTL","2","0.43","0.43","0","0.56","0.57","0","1.96","0.71"
"2015-06-27","16:00 CDT","TOR","0","1.37","1.38","DCU","0","0.43","0.43","0","0.94","0.95","0","2.08","0.64"
"2015-06-26","21:00 CDT","FCD","1","1.09","1.09","HOU","0","0.99","1.06","1","0.10","0.03","2","1.40","1.29"
"2015-06-24","22:00 CDT","LAG","5","2.10","2.16","POR","0","0.89","0.89","5","1.21","1.26","5","2.28","0.52"
"2015-06-24","19:30 CDT","NYRB","1","2.95","3.05","RSL","0","0.37","0.37","1","2.58","2.68","1","2.79","0.14"
"2015-06-24","19:30 CDT","CHI","0","0.43","0.43","DCU","1","0.84","0.85","-1","-0.41","-0.42","-1","0.90","1.69"
"2015-06-24","19:00 CDT","TOR","3","1.82","1.82","MTL","1","1.03","1.03","2","0.79","0.79","2","2.04","0.72"
"2015-06-24","18:30 CDT","ORL","2","2.53","2.54","COL","0","0.69","0.69","2","1.84","1.85","2","2.51","0.35"
"2015-06-24","18:30 CDT","CLB","2","1.43","1.45","NER","1","0.78","0.78","1","0.66","0.67","1","1.97","0.76"
"2015-06-24","18:00 CDT","PHI","1","1.95","1.95","SEA","0","0.47","0.47","1","1.47","1.47","1","2.59","0.27"
"2015-06-21","21:00 CDT","RSL","2","1.74","1.76","SKC","1","0.74","0.74","1","1.00","1.02","1","2.15","0.60"
"2015-06-21","16:00 CDT","DCU","2","1.98","1.98","NER","1","1.27","1.27","1","0.71","0.71","1","1.99","0.79"
"2015-06-20","21:30 CDT","LAG","5","2.29","2.34","PHI","1","1.17","1.17","4","1.12","1.16","4","2.13","0.69"
"2015-06-20","21:30 CDT","POR","2","0.92","0.92","HOU","0","0.71","0.71","2","0.21","0.21","2","1.63","0.99"
"2015-06-20","19:00 CDT","MTL","2","1.51","1.52","ORL","0","1.14","1.14","2","0.37","0.38","2","1.69","1.03"
"2015-06-20","18:00 CDT","TOR","0","1.17","1.17","NYC","2","1.78","1.78","-2","-0.61","-0.61","-2","0.83","1.92"
"2015-06-20","18:00 CDT","NYRB","1","1.77","1.77","VAN","2","0.95","0.95","-1","0.82","0.82","-1","2.16","0.57"
"2015-06-20","15:00 CDT","SEA","0","0.61","0.61","SJE","2","0.83","0.84","-2","-0.23","-0.23","-2","1.07","1.56"
"2015-06-19","20:00 CDT","COL","1","1.36","1.36","FCD","1","0.41","0.41","0","0.95","0.95","0","2.18","0.55"
"2015-06-14","18:00 CDT","ORL","1","1.66","1.73","DCU","0","0.32","0.32","1","1.34","1.42","1","2.52","0.30"
"2015-06-13","21:00 CDT","SEA","3","0.84","0.84","FCD","0","1.00","1.00","3","-0.16","-0.16","3","1.16","1.52"
"2015-06-13","18:30 CDT","CLB","1","1.07","1.07","LAG","1","1.07","1.07","0","0.01","0.01","0","1.30","1.39"
"2015-06-13","18:30 CDT","NER","2","1.11","1.12","CHI","0","1.12","1.13","2","-0.01","-0.01","2","1.38","1.31"
"2015-06-13","18:00 CDT","NYC","3","1.45","1.46","MTL","1","0.65","0.65","2","0.80","0.82","2","2.01","0.70"
"2015-06-07","18:00 CDT","SJE","0","1.33","1.33","FCD","0","0.84","0.84","0","0.49","0.49","0","1.68","1.01"
"2015-06-07","16:00 CDT","RSL","0","1.30","1.30","COL","0","1.33","1.34","0","-0.03","-0.03","0","1.32","1.35"
"2015-06-06","21:30 CDT","POR","2","1.46","1.46","NER","0","0.34","0.34","2","1.12","1.12","2","2.27","0.48"
"2015-06-06","21:30 CDT","LAG","0","0.22","0.22","VAN","1","0.54","0.54","-1","-0.32","-0.32","-1","0.87","1.60"
"2015-06-06","19:30 CDT","SKC","1","1.39","1.39","SEA","0","0.69","0.69","1","0.70","0.70","1","2.05","0.67"
"2015-06-06","19:30 CDT","CHI","2","2.66","2.70","ORL","1","1.00","1.01","1","1.66","1.70","-1","2.50","0.36"
"2015-06-06","18:30 CDT","CLB","1","1.98","1.99","MTL","2","1.79","1.88","-1","0.19","0.10","-1","1.57","1.21"
"2015-06-06","18:00 CDT","DCU","1","0.72","0.73","TOR","2","1.24","1.27","-1","-0.52","-0.55","-1","0.91","1.79"
"2015-06-06","18:00 CDT","PHI","1","1.24","1.24","NYC","2","0.97","0.97","-1","0.26","0.26","-1","1.60","1.12"
"2015-06-05","20:00 CDT","HOU","4","0.80","0.80","NYRB","2","1.24","1.24","2","-0.44","-0.44","2","1.00","1.73"
"2015-06-03","19:00 CDT","MTL","2","1.32","1.32","VAN","1","1.59","1.59","1","-0.28","-0.27","1","1.07","1.65"
"2015-06-03","18:00 CDT","PHI","3","1.99","1.99","CLB","0","1.02","1.02","3","0.97","0.97","3","2.25","0.56"
"2015-06-03","18:00 CDT","DCU","3","2.38","2.38","CHI","1","2.14","2.14","2","0.24","0.24","2","1.52","1.21"
"2015-05-31","18:00 CDT","NER","2","1.14","1.14","LAG","2","1.50","1.50","0","-0.36","-0.36","0","1.00","1.69"
"2015-05-31","16:00 CDT","SEA","2","1.54","1.76","NYRB","1","1.05","1.08","1","0.48","0.67","1","1.88","0.84"
"2015-05-30","20:00 CDT","COL","1","1.22","1.23","POR","2","1.55","1.56","-1","-0.33","-0.33","-1","1.09","1.64"
"2015-05-30","19:30 CDT","CHI","3","2.25","2.26","MTL","0","0.17","0.17","3","2.09","2.10","3","2.83","0.09"
"2015-05-30","18:30 CDT","ORL","2","3.89","4.26","CLB","2","0.63","0.63","0","3.26","3.63","0","2.90","0.06"
"2015-05-30","18:00 CDT","DCU","2","1.39","1.42","PHI","1","1.29","1.30","1","0.10","0.12","1","1.41","1.31"
"2015-05-30","18:00 CDT","NYC","1","1.43","1.49","HOU","1","1.42","1.42","0","0.01","0.07","0","1.50","1.24"
"2015-05-30","17:00 CDT","VAN","2","2.44","2.62","RSL","1","1.78","1.84","1","0.67","0.78","1","1.85","0.94"
"2015-05-30","16:00 CDT","TOR","3","1.92","1.92","SJE","1","1.65","1.68","2","0.27","0.24","2","1.56","1.19"
"2015-05-29","20:00 CDT","SKC","4","1.82","1.82","FCD","0","0.33","0.33","4","1.48","1.48","4","2.64","0.21"
"2015-05-27","21:30 CDT","LAG","1","1.70","1.72","RSL","0","0.41","0.41","1","1.29","1.31","1","2.52","0.32"
"2015-05-27","21:30 CDT","POR","1","1.55","1.55","DCU","0","0.44","0.44","1","1.11","1.11","1","2.31","0.47"
"2015-05-27","21:00 CDT","SEA","1","1.11","1.12","COL","0","0.82","0.82","1","0.29","0.30","1","1.65","1.05"
"2015-05-24","18:00 CDT","SJE","1","1.21","1.22","ORL","1","1.15","1.15","0","0.07","0.07","0","1.39","1.19"
"2015-05-24","16:00 CDT","NYRB","0","1.32","1.37","PHI","2","1.46","1.47","-2","-0.14","-0.10","-2","1.20","1.52"
"2015-05-23","21:00 CDT","SEA","0","1.19","1.21","SKC","0","0.56","0.56","0","0.63","0.65","0","1.88","0.80"
"2015-05-23","21:00 CDT","RSL","2","1.71","1.71","NYC","0","0.62","0.62","2","1.09","1.09","2","2.21","0.57"
"2015-05-23","20:00 CDT","COL","1","1.12","1.12","VAN","0","0.90","0.90","1","0.23","0.23","1","1.46","1.21"
"2015-05-23","19:00 CDT","MTL","2","1.68","1.68","FCD","1","2.39","2.55","1","-0.72","-0.87","1","1.01","1.77"
"2015-05-23","18:30 CDT","NER","1","1.02","1.09","DCU","1","0.96","0.97","0","0.06","0.12","0","1.36","1.29"
"2015-05-23","16:00 CDT","TOR","1","1.74","1.74","POR","0","0.62","0.62","1","1.12","1.12","1","2.28","0.51"
"2015-05-22","21:30 CDT","LAG","1","1.02","1.04","HOU","0","0.58","0.58","1","0.44","0.46","1","1.76","0.89"
"2015-05-22","19:00 CDT","CLB","2","1.05","1.06","CHI","2","1.08","1.09","0","-0.03","-0.03","0","1.32","1.35"
"2015-05-20","19:00 CDT","SKC","4","2.48","2.48","NER","2","1.75","1.75","2","0.72","0.73","2","1.88","0.90"
"2015-05-17","18:00 CDT","PHI","1","1.39","1.39","DCU","0","0.37","0.37","1","1.02","1.02","1","2.29","0.48"
"2015-05-17","16:00 CDT","ORL","4","1.89","1.89","LAG","0","0.54","0.54","4","1.35","1.35","4","2.55","0.31"
"2015-05-16","21:30 CDT","SJE","2","1.75","1.75","CLB","0","0.46","0.46","2","1.29","1.29","2","2.33","0.46"
"2015-05-16","19:30 CDT","HOU","3","1.08","1.08","POR","1","0.53","0.53","2","0.55","0.55","2","1.83","0.86"
"2015-05-16","18:30 CDT","NER","1","2.04","2.04","TOR","1","0.81","0.81","0","1.23","1.23","0","2.21","0.57"
"2015-05-16","18:00 CDT","VAN","0","0.70","0.70","SEA","2","0.92","0.92","-2","-0.22","-0.22","-2","1.09","1.56"
"2015-05-16","15:00 CDT","MTL","4","3.09","3.21","RSL","1","0.51","0.51","3","2.59","2.70","3","2.84","0.10"
"2015-05-15","20:00 CDT","FCD","0","1.20","1.20","NYRB","0","1.20","1.20","0","-0.00","-0.00","0","1.35","1.35"
"2015-05-15","18:00 CDT","NYC","2","1.43","1.47","CHI","2","3.17","3.17","0","-1.74","-1.70","0","0.42","2.44"
"2015-05-13","19:00 CDT","DCU","2","0.81","0.81","ORL","1","0.30","0.31","1","0.51","0.51","1","1.85","0.76"
"2015-05-10","18:00 CDT","NYRB","2","2.70","2.70","NYC","1","0.89","0.89","1","1.81","1.81","1","2.59","0.29"
"2015-05-10","16:00 CDT","TOR","1","1.62","1.62","HOU","2","2.23","2.24","-1","-0.61","-0.61","-1","0.91","1.84"
"2015-05-09","19:30 CDT","FCD","2","1.74","1.74","LAG","1","0.12","0.12","1","1.62","1.62","1","2.76","0.13"
"2015-05-09","18:30 CDT","CLB","3","2.38","2.40","SEA","2","1.60","1.86","1","0.78","0.54","1","1.88","0.90"
"2015-05-09","18:00 CDT","VAN","3","2.60","2.60","PHI","0","0.58","0.60","3","2.02","2.00","3","2.62","0.26"
"2015-05-09","18:00 CDT","DCU","1","1.46","1.46","SKC","1","0.97","0.97","0","0.49","0.49","0","1.79","0.95"
"2015-05-09","15:00 CDT","MTL","1","1.57","1.61","POR","2","1.71","1.90","-1","-0.13","-0.29","-1","1.31","1.44"
"2015-05-09","14:00 CDT","CHI","1","1.63","1.65","RSL","2","0.44","0.44","-1","1.19","1.22","-1","2.44","0.37"
"2015-05-08","21:00 CDT","COL","1","1.39","1.39","SJE","1","1.08","1.08","0","0.31","0.31","0","1.56","1.15"
"2015-05-08","19:00 CDT","ORL","2","1.70","1.70","NER","2","1.60","1.62","0","0.10","0.08","0","1.39","1.32"
"2015-05-06","20:30 CDT","RSL","0","0.82","0.83","LAG","0","1.20","1.20","0","-0.37","-0.37","0","1.02","1.68"
"2015-05-05","19:30 CDT","HOU","0","1.47","1.47","SJE","1","0.83","0.84","-1","0.64","0.63","-1","2.01","0.73"
"2015-05-03","18:00 CDT","NYC","1","0.99","0.99","SEA","3","1.78","1.78","-2","-0.80","-0.79","-2","0.84","1.93"
"2015-05-03","16:00 CDT","SKC","1","1.57","1.57","CHI","0","0.85","0.85","1","0.72","0.72","1","1.92","0.81"
"2015-05-02","21:30 CDT","POR","0","1.54","1.54","VAN","0","0.18","0.18","0","1.36","1.37","0","2.65","0.20"
"2015-05-02","21:30 CDT","LAG","1","0.75","0.75","COL","1","0.92","0.92","0","-0.17","-0.17","0","1.17","1.49"
"2015-05-02","18:30 CDT","NER","2","0.91","0.91","NYRB","1","1.62","1.62","1","-0.71","-0.71","1","0.78","1.96"
"2015-05-02","18:00 CDT","DCU","2","1.78","1.78","CLB","0","0.83","0.83","2","0.94","0.94","2","2.08","0.69"
"2015-05-02","15:00 CDT","PHI","0","0.44","0.44","TOR","1","1.56","1.56","-1","-1.12","-1.12","-1","0.47","2.32"
"2015-05-01","21:00 CDT","RSL","0","0.44","0.44","SJE","1","0.63","0.64","-1","-0.19","-0.20","0","1.04","1.51"
"2015-05-01","19:00 CDT","HOU","1","0.60","0.60","FCD","4","0.52","0.52","-3","0.08","0.08","-3","1.35","1.21"
"2015-04-29","18:30 CDT","NYRB","1","1.87","1.88","COL","1","1.06","1.06","0","0.80","0.81","0","2.03","0.74"
"2015-04-26","20:30 CDT","SEA","1","1.21","1.42","POR","0","0.69","0.69","1","0.52","0.73","1","1.82","0.87"
"2015-04-26","18:00 CDT","ORL","0","0.75","0.75","TOR","2","1.14","1.14","-2","-0.40","-0.39","-2","0.94","1.75"
"2015-04-26","16:00 CDT","NYRB","1","1.82","1.99","LAG","1","1.01","1.01","0","0.82","0.98","0","1.96","0.78"
"2015-04-25","21:30 CDT","VAN","1","1.38","1.43","DCU","2","0.78","0.78","-1","0.60","0.65","-1","1.90","0.83"
"2015-04-25","19:30 CDT","HOU","4","0.80","0.80","SKC","4","2.64","3.01","0","-1.84","-2.21","0","0.34","2.53"
"2015-04-25","18:30 CDT","CLB","4","1.07","1.08","PHI","1","0.46","0.46","3","0.61","0.61","3","1.89","0.77"
"2015-04-25","18:30 CDT","NER","4","3.61","3.88","RSL","0","0.34","0.34","4","3.27","3.54","4","2.92","0.05"
"2015-04-24","21:00 CDT","COL","1","1.22","1.22","FCD","1","0.59","0.59","0","0.63","0.63","0","1.88","0.83"
"2015-04-24","19:00 CDT","CHI","1","1.90","1.91","NYC","0","0.51","0.52","1","1.39","1.40","1","2.32","0.48"
"2015-04-19","18:00 CDT","NYC","0","1.39","1.43","POR","1","1.46","1.46","-1","-0.08","-0.03","-1","1.25","1.48"
"2015-04-19","16:00 CDT","PHI","1","0.78","0.79","NER","2","1.73","1.73","-1","-0.94","-0.94","-1","0.66","2.09"
"2015-04-18","21:30 CDT","LAG","2","1.09","1.09","SKC","1","1.12","1.12","1","-0.03","-0.03","1","1.29","1.40"
"2015-04-18","20:30 CDT","RSL","0","0.64","0.64","VAN","1","0.96","0.96","-1","-0.32","-0.32","-1","1.02","1.65"
"2015-04-18","20:00 CDT","COL","1","1.75","1.75","SEA","3","1.85","2.14","-2","-0.10","-0.39","-2","1.24","1.52"
"2015-04-18","19:30 CDT","FCD","3","1.47","1.47","TOR","2","1.45","1.46","1","0.01","0.01","1","1.40","1.36"
"2015-04-18","18:30 CDT","CLB","3","2.50","2.54","ORL","0","0.71","0.71","3","1.80","1.83","3","2.53","0.32"
"2015-04-18","18:00 CDT","DCU","1","1.19","1.19","HOU","1","2.08","2.33","0","-0.90","-1.13","0","0.77","2.00"
"2015-04-17","18:00 CDT","NYRB","2","1.84","1.84","SJE","0","0.93","1.01","2","0.90","0.83","2","2.05","0.72"
"2015-04-16","18:00 CDT","NYC","1","1.19","1.20","PHI","1","1.37","1.42","0","-0.18","-0.22","0","1.17","1.55"
"2015-04-12","18:00 CDT","LAG","1","1.10","1.11","SEA","0","1.65","1.66","1","-0.55","-0.55","1","0.94","1.78"
"2015-04-12","16:00 CDT","POR","0","1.71","1.77","ORL","2","2.12","2.12","-2","-0.41","-0.35","-2","1.03","1.73"
"2015-04-11","21:30 CDT","SJE","1","1.24","1.39","VAN","0","0.14","0.14","1","1.10","1.25","1","2.38","0.37"
"2015-04-11","19:30 CDT","SKC","0","0.81","0.84","RSL","0","0.16","0.16","0","0.66","0.68","0","1.93","0.62"
"2015-04-11","19:30 CDT","HOU","3","0.95","0.95","MTL","0","1.36","1.36","3","-0.41","-0.42","3","1.03","1.70"
"2015-04-11","18:00 CDT","DCU","2","1.13","1.13","NYRB","2","2.04","2.07","0","-0.91","-0.94","0","0.72","2.06"
"2015-04-11","15:00 CDT","PHI","2","1.81","2.45","NYC","1","1.28","1.28","1","0.53","1.17","1","1.79","0.93"
"2015-04-11","14:00 CDT","NER","0","0.53","0.53","CLB","0","0.36","0.36","0","0.17","0.17","0","1.46","1.08"
"2015-04-10","18:00 CDT","FCD","0","0.52","0.53","COL","4","1.00","1.00","-4","-0.47","-0.47","-4","0.88","1.77"
"2015-04-08","21:00 CDT","VAN","2","1.42","1.44","CLB","2","1.72","1.72","0","-0.29","-0.28","0","1.19","1.57"
"2015-04-05","18:00 CDT","SKC","3","1.83","1.83","PHI","1","1.08","1.21","2","0.75","0.61","1","1.91","0.84"
"2015-04-05","16:00 CDT","SJE","0","1.39","1.40","RSL","1","0.50","0.51","-1","0.88","0.89","-1","2.14","0.60"
"2015-04-04","22:00 CDT","SEA","1","0.86","0.86","HOU","0","0.95","0.96","1","-0.09","-0.10","1","1.23","1.43"
"2015-04-04","21:30 CDT","POR","3","1.50","1.50","FCD","1","0.91","0.91","2","0.59","0.59","2","1.90","0.80"
"2015-04-04","21:00 CDT","VAN","2","1.93","1.93","LAG","0","0.63","0.63","2","1.30","1.30","2","2.34","0.47"
"2015-04-04","18:00 CDT","COL","0","1.63","1.63","NER","2","1.27","1.27","-2","0.35","0.35","-2","1.60","1.12"
"2015-04-04","14:00 CDT","CHI","3","1.13","1.13","TOR","2","0.86","0.86","1","0.27","0.27","1","1.48","1.17"
"2015-04-03","19:00 CDT","ORL","0","2.22","2.22","DCU","1","0.87","0.99","-1","1.35","1.23","-1","2.32","0.52"
"2015-03-29","18:00 CDT","RSL","2","1.08","1.08","TOR","1","1.51","1.51","1","-0.43","-0.43","1","0.97","1.74"
"2015-03-29","16:00 CDT","CHI","1","1.98","2.26","PHI","0","0.60","0.60","1","1.38","1.66","1","2.39","0.41"
"2015-03-28","19:30 CDT","FCD","0","0.22","0.22","SEA","0","0.96","0.96","0","-0.74","-0.74","0","0.56","2.08"
"2015-03-28","19:30 CDT","HOU","0","0.44","0.44","COL","0","0.49","0.49","0","-0.05","-0.05","0","1.20","1.29"
"2015-03-28","19:00 CDT","VAN","2","1.22","1.23","POR","1","1.63","1.63","1","-0.41","-0.40","1","1.02","1.72"
"2015-03-28","18:30 CDT","CLB","1","1.13","1.13","NYRB","2","1.65","1.66","-1","-0.51","-0.52","-1","0.92","1.81"
"2015-03-28","18:00 CDT","DCU","1","0.65","0.65","LAG","0","1.49","1.52","1","-0.84","-0.87","1","0.71","2.00"
"2015-03-28","18:00 CDT","NYC","0","0.86","0.86","SKC","1","1.18","1.23","-1","-0.32","-0.37","-1","1.15","1.56"
"2015-03-28","15:00 CDT","MTL","2","1.15","1.15","ORL","2","0.87","0.89","0","0.28","0.26","0","1.70","0.99"
"2015-03-28","14:00 CDT","NER","2","2.63","2.83","SJE","1","1.61","1.63","1","1.02","1.20","1","1.99","0.79"
"2015-03-22","18:00 CDT","SJE","2","2.09","2.36","CHI","1","0.82","0.82","1","1.26","1.54","1","2.32","0.48"
"2015-03-22","16:00 CDT","NYRB","2","1.72","1.72","DCU","0","1.91","1.92","2","-0.20","-0.20","2","1.25","1.48"
"2015-03-21","21:30 CDT","LAG","1","1.08","1.08","HOU","1","1.12","1.12","0","-0.03","-0.03","0","1.35","1.30"
"2015-03-21","19:30 CDT","SKC","0","0.75","0.75","POR","0","0.42","0.42","0","0.33","0.33","0","1.71","0.88"
"2015-03-21","18:30 CDT","ORL","0","0.66","0.66","VAN","1","1.21","1.21","-1","-0.55","-0.55","-1","0.84","1.85"
"2015-03-21","15:00 CDT","PHI","0","0.77","0.77","FCD","2","1.19","1.19","-2","-0.42","-0.42","-2","1.05","1.64"
"2015-03-21","15:00 CDT","COL","0","1.11","1.11","NYC","0","0.45","0.45","0","0.67","0.67","0","1.93","0.75"
"2015-03-21","14:00 CDT","NER","0","0.62","0.62","MTL","0","0.39","0.39","0","0.23","0.23","0","1.49","1.06"
"2015-03-15","18:00 CDT","POR","2","0.94","0.94","LAG","2","1.63","1.64","0","-0.69","-0.70","0","0.85","1.88"
"2015-03-15","16:00 CDT","NYC","2","2.95","3.00","NER","0","1.75","1.77","2","1.20","1.23","2","2.17","0.63"
"2015-03-14","22:00 CDT","SEA","2","1.67","1.67","SJE","3","1.06","1.06","-1","0.61","0.61","-1","1.90","0.86"
"2015-03-14","20:30 CDT","RSL","3","2.23","2.23","PHI","2","1.40","1.41","1","0.83","0.83","0","1.96","0.82"
"2015-03-14","19:30 CDT","FCD","3","1.64","1.66","SKC","1","1.72","1.74","2","-0.08","-0.08","2","1.23","1.52"
"2015-03-14","18:30 CDT","CLB","2","2.15","2.15","TOR","0","0.69","0.70","2","1.46","1.45","2","2.48","0.35"
"2015-03-14","17:00 CDT","CHI","0","0.94","0.94","VAN","1","2.27","2.28","-1","-1.33","-1.34","-1","0.56","2.24"
"2015-03-13","18:00 CDT","HOU","0","0.41","0.41","ORL","0","0.61","0.61","0","-0.20","-0.20","-1","1.04","1.50"
"2015-03-08","20:30 CDT","SEA","3","2.22","2.22","NER","0","0.53","0.53","3","1.69","1.68","3","2.75","0.16"
"2015-03-08","18:00 CDT","SKC","1","2.21","2.26","NYRB","1","0.98","0.99","0","1.22","1.28","0","2.17","0.65"
"2015-03-08","16:00 CDT","ORL","1","0.60","0.60","NYC","1","0.53","0.53","0","0.07","0.07","0","1.38","1.20"
"2015-03-07","21:30 CST","POR","0","1.52","1.56","RSL","0","0.59","0.59","0","0.94","0.98","0","2.07","0.67"
"2015-03-07","19:30 CST","HOU","1","0.74","0.74","CLB","0","1.29","1.29","1","-0.55","-0.55","1","0.94","1.76"
"2015-03-07","19:30 CST","FCD","1","1.33","1.35","SJE","0","0.48","0.48","1","0.85","0.87","1","2.02","0.68"
"2015-03-07","17:00 CST","VAN","1","1.24","1.24","TOR","3","2.46","2.46","-2","-1.22","-1.23","-2","0.48","2.33"
"2015-03-07","15:00 CST","PHI","0","1.23","1.23","COL","0","0.10","0.10","0","1.12","1.12","0","2.39","0.34"
"2015-03-07","14:00 CST","DCU","1","1.31","1.32","MTL","0","1.12","1.14","1","0.19","0.17","1","1.57","1.16"
"2015-03-06","21:00 CST","LAG","2","1.18","1.18","CHI","0","0.51","0.51","2","0.67","0.67","2","1.89","0.77"
"2014-10-26","19:30 CDT","SKC","0","0.42","0.42","NYRB","2","2.08","2.08","-2","-1.66","-1.66","-2","0.32","2.54"
"2014-10-26","15:30 CDT","CHV","1","1.29","1.40","SJE","0","0.51","0.51","1","0.77","0.89","1","1.97","0.73"
"2014-10-26","15:00 CDT","CLB","2","2.35","2.48","PHI","1","0.96","0.96","1","1.39","1.52","1","2.36","0.45"
"2014-10-25","21:00 CDT","VAN","1","1.43","1.43","COL","0","0.61","0.63","1","0.82","0.80","1","1.99","0.75"
"2014-10-25","20:30 CDT","FCD","0","0.34","0.34","POR","2","0.93","0.93","-2","-0.59","-0.59","-2","0.72","1.91"
"2014-10-25","18:30 CDT","NER","1","1.47","1.48","TOR","0","0.50","0.50","1","0.97","0.97","1","2.15","0.60"
"2014-10-25","15:00 CDT","MTL","1","0.63","0.63","DCU","1","0.86","0.86","0","-0.24","-0.24","0","1.05","1.60"
"2014-10-25","13:30 CDT","SEA","2","0.60","0.60","LAG","0","1.08","1.08","2","-0.48","-0.48","2","0.93","1.74"
"2014-10-24","19:00 CDT","CHI","2","1.41","1.41","HOU","1","1.15","1.16","1","0.27","0.25","1","1.67","1.04"
"2014-10-22","20:30 CDT","RSL","2","2.33","2.34","CHV","0","0.11","0.11","2","2.23","2.23","2","2.84","0.09"
"2014-10-19","19:30 CDT","LAG","2","0.50","0.51","SEA","2","1.60","1.60","0","-1.10","-1.10","0","0.50","2.28"
"2014-10-19","14:00 CDT","NYRB","1","0.45","0.45","CLB","3","1.61","1.61","-2","-1.16","-1.16","-2","0.48","2.29"
"2014-10-18","21:30 CDT","SJE","0","0.55","0.56","VAN","0","0.62","0.62","0","-0.07","-0.06","0","1.18","1.37"
"2014-10-18","19:00 CDT","PHI","2","2.29","2.29","SKC","1","1.55","1.55","1","0.74","0.74","1","1.97","0.80"
"2014-10-18","18:00 CDT","DCU","2","1.37","1.37","CHI","1","1.27","1.28","1","0.10","0.09","1","1.46","1.24"
"2014-10-18","14:00 CDT","COL","0","0.20","0.20","FCD","1","1.61","1.61","-1","-1.41","-1.41","-1","0.20","2.66"
"2014-10-18","13:00 CDT","TOR","1","1.13","1.14","MTL","1","1.84","1.85","0","-0.71","-0.72","0","0.90","1.85"
"2014-10-17","21:00 CDT","POR","0","2.68","3.23","RSL","0","0.61","0.61","0","2.06","2.62","0","2.69","0.19"
"2014-10-16","19:00 CDT","HOU","1","1.01","1.09","NER","2","1.86","1.93","-1","-0.85","-0.84","-1","0.77","2.00"
"2014-10-12","18:00 CDT","FCD","2","0.77","0.77","LAG","1","0.53","0.53","1","0.23","0.23","1","1.53","1.08"
"2014-10-12","15:00 CDT","HOU","1","1.97","1.98","DCU","3","2.32","2.34","-2","-0.35","-0.36","-2","1.18","1.58"
"2014-10-11","21:30 CDT","CHV","2","1.30","1.30","COL","1","0.91","0.91","1","0.39","0.39","1","1.80","0.92"
"2014-10-11","20:30 CDT","RSL","2","1.36","1.36","SJE","0","0.32","0.32","2","1.03","1.03","2","2.21","0.52"
