,Date,Home_team_ID,HG,Away_team_ID,AG,Year
1480,2020-10-24,ATL2020,1,DCU2020,2,2020
1481,2020-10-24,MIA2020,1,ORL2020,1,2020
1482,2020-10-23,NSH2020,1,NER2020,1,2020
1483,2020-10-22,SEA2020,1,POR2020,1,2020
1484,2020-10-20,NSH2020,3,FCD2020,0,2020
1485,2020-10-19,NER2020,1,PHI2020,1,2020
1486,2020-10-18,LAG2020,1,VAN2020,0,2020
1487,2020-10-18,SJE2020,0,SEA2020,0,2020
1488,2020-10-18,POR2020,1,LAFC2020,1,2020
1489,2020-10-18,MIN2020,2,HOU2020,2,2020
1490,2020-10-18,CIN2020,1,DCU2020,2,2020
1491,2020-10-18,TOR2020,1,ATL2020,0,2020
1492,2020-10-18,NYRB2020,1,ORL2020,1,2020
1493,2020-10-18,CLB2020,3,NYC2020,1,2020
1494,2020-10-17,MTL2020,2,MIA2020,1,2020
1495,2020-10-17,CHI2020,2,SKC2020,2,2020
1496,2020-10-14,LAG2020,0,SJE2020,4,2020
1497,2020-10-14,VAN2020,2,LAFC2020,1,2020
1498,2020-10-14,RSL2020,2,POR2020,1,2020
1499,2020-10-14,FCD2020,1,SKC2020,0,2020
1500,2020-10-14,HOU2020,1,NSH2020,3,2020
1501,2020-10-14,DCU2020,2,PHI2020,2,2020
1502,2020-10-14,MIA2020,1,ATL2020,1,2020
1503,2020-10-14,CIN2020,2,CLB2020,1,2020
1504,2020-10-14,ORL2020,1,NYC2020,1,2020
1505,2020-10-14,MTL2020,2,NER2020,3,2020
1506,2020-10-14,TOR2020,1,NYRB2020,1,2020
1507,2020-10-11,POR2020,3,SJE2020,0,2020
1508,2020-10-11,CHI2020,2,DCU2020,0,2020
1509,2020-10-11,SKC2020,2,NSH2020,1,2020
1510,2020-10-11,CIN2020,0,TOR2020,1,2020
1511,2020-10-11,PHI2020,2,MTL2020,1,2020
1512,2020-10-11,LAFC2020,3,SEA2020,1,2020
1513,2020-10-11,NYC2020,1,NER2020,2,2020
1514,2020-10-10,VAN2020,1,RSL2020,1,2020
1515,2020-10-10,ATL2020,0,NYRB2020,1,2020
1516,2020-10-10,MIA2020,1,HOU2020,0,2020
1517,2020-10-07,SJE2020,3,VAN2020,0,2020
1518,2020-10-07,LAG2020,3,POR2020,6,2020
1519,2020-10-07,SEA2020,2,RSL2020,0,2020
1520,2020-10-07,SKC2020,1,CHI2020,0,2020
1521,2020-10-07,NYC2020,4,DCU2020,1,2020
1522,2020-10-07,HOU2020,2,FCD2020,0,2020
1523,2020-10-07,CLB2020,1,MTL2020,2,2020
1524,2020-10-07,NER2020,0,TOR2020,1,2020
1525,2020-10-07,PHI2020,3,CIN2020,0,2020
1526,2020-10-07,NYRB2020,1,MIA2020,2,2020
1527,2020-10-07,ATL2020,0,ORL2020,0,2020
1528,2020-10-06,NSH2020,0,MIN2020,0,2020
1529,2020-10-04,RSL2020,0,LAFC2020,3,2020
1530,2020-10-03,SJE2020,2,LAG2020,1,2020
1531,2020-10-03,SEA2020,2,VAN2020,1,2020
1532,2020-10-03,FCD2020,2,CLB2020,2,2020
1533,2020-10-03,MIA2020,2,NYC2020,3,2020
1534,2020-10-03,MIN2020,2,CIN2020,0,2020
1535,2020-10-03,HOU2020,1,SKC2020,2,2020
1536,2020-10-03,TOR2020,2,PHI2020,1,2020
1537,2020-10-03,NER2020,0,NSH2020,0,2020
1538,2020-10-03,MTL2020,2,CHI2020,2,2020
1539,2020-10-03,DCU2020,0,ATL2020,4,2020
1540,2020-10-03,ORL2020,3,NYRB2020,1,2020
1541,2020-09-27,LAG2020,1,SEA2020,3,2020
1542,2020-09-27,LAFC2020,1,SJE2020,2,2020
1543,2020-09-27,VAN2020,0,POR2020,1,2020
1544,2020-09-27,FCD2020,0,ORL2020,0,2020
1545,2020-09-27,MIN2020,0,RSL2020,0,2020
1546,2020-09-27,CHI2020,2,ATL2020,0,2020
1547,2020-09-27,TOR2020,3,CLB2020,0,2020
1548,2020-09-27,PHI2020,3,MIA2020,0,2020
1549,2020-09-27,DCU2020,0,NER2020,2,2020
1550,2020-09-27,NYRB2020,4,MTL2020,1,2020
1551,2020-09-26,NYC2020,4,CIN2020,0,2020
1552,2020-09-26,NSH2020,1,HOU2020,1,2020
1553,2020-09-23,LAFC2020,4,VAN2020,0,2020
1554,2020-09-23,POR2020,1,SEA2020,0,2020
1555,2020-09-23,RSL2020,2,LAG2020,0,2020
1556,2020-09-23,COL2020,4,SJE2020,0,2020
1557,2020-09-23,NSH2020,1,DCU2020,0,2020
1558,2020-09-23,MIA2020,1,NYRB2020,4,2020
1559,2020-09-23,CLB2020,2,MIN2020,1,2020
1560,2020-09-23,SKC2020,1,ORL2020,2,2020
1561,2020-09-23,CHI2020,4,HOU2020,0,2020
1562,2020-09-23,CIN2020,0,PHI2020,0,2020
1563,2020-09-23,ATL2020,1,FCD2020,0,2020
1564,2020-09-23,NYC2020,0,TOR2020,1,2020
1565,2020-09-23,NER2020,3,MTL2020,1,2020
1566,2020-09-20,MTL2020,1,PHI2020,4,2020
1567,2020-09-19,SJE2020,1,POR2020,6,2020
1568,2020-09-19,LAG2020,0,COL2020,2,2020
1569,2020-09-19,RSL2020,1,VAN2020,2,2020
1570,2020-09-19,HOU2020,2,MIN2020,2,2020
1571,2020-09-19,DCU2020,2,TOR2020,2,2020
1572,2020-09-19,ORL2020,4,CHI2020,1,2020
1573,2020-09-19,CLB2020,2,NSH2020,0,2020
1574,2020-09-19,NYRB2020,0,CIN2020,1,2020
1575,2020-09-19,ATL2020,1,MIA2020,2,2020
1576,2020-09-19,NER2020,0,NYC2020,0,2020
1577,2020-09-19,SKC2020,2,FCD2020,3,2020
1578,2020-09-18,SEA2020,3,LAFC2020,0,2020
1579,2020-09-16,SJE2020,1,POR2020,1,2020
1580,2020-09-16,VAN2020,3,MTL2020,1,2020
1581,2020-09-16,FCD2020,4,COL2020,1,2020
1582,2020-09-13,LAFC2020,4,POR2020,2,2020
1583,2020-09-13,SJE2020,0,LAG2020,0,2020
1584,2020-09-13,VAN2020,1,MTL2020,4,2020
1585,2020-09-13,SKC2020,1,MIN2020,0,2020
1586,2020-09-12,RSL2020,0,COL2020,5,2020
1587,2020-09-12,FCD2020,2,HOU2020,1,2020
1588,2020-09-12,NSH2020,4,ATL2020,2,2020
1589,2020-09-12,ORL2020,1,MIA2020,1,2020
1590,2020-09-12,PHI2020,2,NER2020,1,2020
1591,2020-09-12,DCU2020,0,NYRB2020,2,2020
1592,2020-09-12,NYC2020,2,CIN2020,1,2020
1593,2020-09-12,CHI2020,2,CLB2020,2,2020
1594,2020-09-10,SEA2020,7,SJE2020,1,2020
1595,2020-09-09,RSL2020,3,LAFC2020,0,2020
1596,2020-09-09,COL2020,1,HOU2020,1,2020
1597,2020-09-09,MTL2020,1,TOR2020,2,2020
1598,2020-09-09,MIN2020,3,FCD2020,2,2020
1599,2020-09-09,MIA2020,2,ATL2020,1,2020
1600,2020-09-06,LAG2020,3,LAFC2020,0,2020
1601,2020-09-06,SEA2020,1,POR2020,2,2020
1602,2020-09-06,MIA2020,0,NSH2020,0,2020
1603,2020-09-06,MIN2020,4,RSL2020,0,2020
1604,2020-09-06,CHI2020,1,NER2020,2,2020
1605,2020-09-06,CLB2020,3,CIN2020,0,2020
1606,2020-09-06,DCU2020,0,NYC2020,0,2020
1607,2020-09-06,NYRB2020,0,PHI2020,3,2020
1608,2020-09-05,SJE2020,1,COL2020,1,2020
1609,2020-09-05,VAN2020,3,TOR2020,2,2020
1610,2020-09-05,HOU2020,2,SKC2020,1,2020
1611,2020-09-05,ORL2020,1,ATL2020,1,2020
1612,2020-09-02,LAFC2020,5,SJE2020,1,2020
1613,2020-09-02,POR2020,2,LAG2020,3,2020
1614,2020-09-02,RSL2020,2,SEA2020,2,2020
1615,2020-09-02,SKC2020,1,FCD2020,1,2020
1616,2020-09-02,NSH2020,1,ORL2020,1,2020
1617,2020-09-02,HOU2020,3,MIN2020,0,2020
1618,2020-09-02,NER2020,0,NYC2020,1,2020
1619,2020-09-02,CIN2020,0,CHI2020,0,2020
1620,2020-09-02,CLB2020,1,PHI2020,0,2020
1621,2020-09-02,NYRB2020,0,DCU2020,1,2020
1622,2020-09-02,ATL2020,0,MIA2020,0,2020
1623,2020-09-01,TOR2020,0,MTL2020,1,2020
1624,2020-08-30,SEA2020,3,LAFC2020,1,2020
1625,2020-08-30,NSH2020,1,MIA2020,0,2020
1626,2020-08-29,LAG2020,3,SJE2020,2,2020
1627,2020-08-29,POR2020,4,RSL2020,4,2020
1628,2020-08-29,COL2020,1,SKC2020,1,2020
1629,2020-08-29,FCD2020,3,MIN2020,1,2020
1630,2020-08-29,NER2020,1,NYRB2020,1,2020
1631,2020-08-29,PHI2020,4,DCU2020,1,2020
1632,2020-08-29,NYC2020,3,CHI2020,1,2020
1633,2020-08-29,CIN2020,0,CLB2020,0,2020
1634,2020-08-29,ATL2020,1,ORL2020,3,2020
1635,2020-08-28,MTL2020,0,TOR2020,1,2020
1636,2020-08-26,ORL2020,3,NSH2020,1,2020
1637,2020-08-25,SKC2020,2,HOU2020,5,2020
1638,2020-08-25,MTL2020,2,VAN2020,0,2020
1639,2020-08-25,CHI2020,3,CIN2020,0,2020
1640,2020-08-25,PHI2020,1,NYRB2020,0,2020
1641,2020-08-25,DCU2020,1,NER2020,2,2020
1642,2020-08-24,NYC2020,1,CLB2020,0,2020
1643,2020-08-23,POR2020,0,SEA2020,3,2020
1644,2020-08-22,COL2020,0,RSL2020,4,2020
1645,2020-08-22,MIA2020,3,ORL2020,2,2020
1646,2020-08-22,ATL2020,2,NSH2020,0,2020
1647,2020-08-22,LAFC2020,0,LAG2020,2,2020
1648,2020-08-21,TOR2020,1,VAN2020,0,2020
1649,2020-08-21,HOU2020,0,FCD2020,0,2020
1650,2020-08-21,MIN2020,0,SKC2020,1,2020
1651,2020-08-21,CIN2020,0,DCU2020,0,2020
1652,2020-08-20,CLB2020,3,CHI2020,0,2020
1653,2020-08-20,NER2020,0,PHI2020,0,2020
1654,2020-08-20,NYRB2020,1,NYC2020,0,2020
1655,2020-08-18,TOR2020,3,VAN2020,0,2020
1656,2020-08-16,FCD2020,0,NSH2020,0,2020
1657,2020-08-12,FCD2020,0,NSH2020,1,2020
1658,2020-07-23,LAFC2020,2,POR2020,2,2020
1659,2020-07-23,LAG2020,1,HOU2020,1,2020
1660,2020-07-23,CHI2020,0,VAN2020,2,2020
1661,2020-07-22,COL2020,2,MIN2020,2,2020
1662,2020-07-22,CIN2020,1,NYRB2020,0,2020
1663,2020-07-22,RSL2020,0,SKC2020,2,2020
1664,2020-07-21,MTL2020,1,DCU2020,0,2020
1665,2020-07-21,ATL2020,0,CLB2020,1,2020
1666,2020-07-21,TOR2020,0,NER2020,0,2020
1667,2020-07-20,PHI2020,1,ORL2020,1,2020
1668,2020-07-20,MIA2020,0,NYC2020,1,2020
1669,2020-07-19,SEA2020,3,VAN2020,0,2020
1670,2020-07-19,CHI2020,0,SJE2020,2,2020
1671,2020-07-18,LAFC2020,6,LAG2020,1,2020
1672,2020-07-18,POR2020,2,HOU2020,1,2020
1673,2020-07-17,RSL2020,0,MIN2020,0,2020
1674,2020-07-17,SKC2020,3,COL2020,2,2020
1675,2020-07-17,DCU2020,1,NER2020,1,2020
1676,2020-07-16,CLB2020,2,NYRB2020,0,2020
1677,2020-07-16,MTL2020,3,TOR2020,4,2020
1678,2020-07-16,ATL2020,0,CIN2020,1,2020
1679,2020-07-15,VAN2020,2,SJE2020,4,2020
1680,2020-07-14,PHI2020,2,MIA2020,1,2020
1681,2020-07-14,NYC2020,1,ORL2020,3,2020
1682,2020-07-14,CHI2020,2,SEA2020,1,2020
1683,2020-07-13,LAG2020,1,POR2020,2,2020
1684,2020-07-13,LAFC2020,3,HOU2020,3,2020
1685,2020-07-13,TOR2020,2,DCU2020,2,2020
1686,2020-07-12,RSL2020,2,COL2020,0,2020
1687,2020-07-12,SKC2020,1,MIN2020,1,2020
1688,2020-07-11,CIN2020,0,CLB2020,4,2020
1689,2020-07-11,ATL2020,0,NYRB2020,1,2020
1690,2020-07-10,SEA2020,0,SJE2020,0,2020
1691,2020-07-09,MTL2020,0,NER2020,1,2020
1692,2020-07-09,NYC2020,0,PHI2020,1,2020
1693,2020-07-08,ORL2020,2,MIA2020,1,2020
1694,2020-03-08,LAFC2020,3,PHI2020,3,2020
1695,2020-03-08,POR2020,1,NSH2020,0,2020
1696,2020-03-07,SEA2020,1,CLB2020,1,2020
1697,2020-03-07,LAG2020,0,VAN2020,1,2020
1698,2020-03-07,COL2020,2,ORL2020,1,2020
1699,2020-03-07,SKC2020,4,HOU2020,0,2020
1700,2020-03-07,SJE2020,2,MIN2020,5,2020
1701,2020-03-07,ATL2020,2,CIN2020,1,2020
1702,2020-03-07,TOR2020,1,NYC2020,0,2020
1703,2020-03-07,DCU2020,2,MIA2020,1,2020
1704,2020-03-07,FCD2020,2,MTL2020,2,2020
1705,2020-03-07,RSL2020,1,NYRB2020,1,2020
1706,2020-03-07,NER2020,1,CHI2020,1,2020
1707,2020-03-01,POR2020,1,MIN2020,3,2020
1708,2020-03-01,LAFC2020,1,MIA2020,0,2020
1709,2020-03-01,SEA2020,2,CHI2020,1,2020
1710,2020-03-01,NYRB2020,3,CIN2020,2,2020
1711,2020-03-01,CLB2020,1,NYC2020,0,2020
1712,2020-02-29,VAN2020,1,SKC2020,3,2020
1713,2020-02-29,NSH2020,1,ATL2020,2,2020
1714,2020-02-29,ORL2020,0,RSL2020,0,2020
1715,2020-02-29,FCD2020,2,PHI2020,0,2020
1716,2020-02-29,SJE2020,2,TOR2020,2,2020
1717,2020-02-29,HOU2020,1,LAG2020,1,2020
1718,2020-02-29,MTL2020,2,NER2020,1,2020
1719,2020-02-29,DCU2020,1,COL2020,2,2020
1720,2019-10-06,DCU2019,0,CIN2019,0,2019
1721,2019-10-06,ATL2019,3,NER2019,1,2019
1722,2019-10-06,ORL2019,2,CHI2019,4,2019
1723,2019-10-06,SEA2019,1,MIN2019,0,2019
1724,2019-10-06,FCD2019,6,SKC2019,0,2019
1725,2019-10-06,POR2019,3,SJE2019,1,2019
1726,2019-10-06,TOR2019,1,CLB2019,0,2019
1727,2019-10-06,LAFC2019,3,COL2019,1,2019
1728,2019-10-06,HOU2019,4,LAG2019,2,2019
1729,2019-10-06,VAN2019,0,RSL2019,1,2019
1730,2019-10-06,MTL2019,3,NYRB2019,0,2019
1731,2019-10-06,PHI2019,1,NYC2019,2,2019
1732,2019-09-29,MIN2019,1,LAFC2019,1,2019
1733,2019-09-29,SKC2019,2,POR2019,2,2019
1734,2019-09-29,RSL2019,2,HOU2019,1,2019
1735,2019-09-29,SJE2019,0,SEA2019,1,2019
1736,2019-09-29,LAG2019,3,VAN2019,4,2019
1737,2019-09-29,COL2019,3,FCD2019,0,2019
1738,2019-09-29,CHI2019,2,TOR2019,2,2019
1739,2019-09-29,NER2019,2,NYC2019,0,2019
1740,2019-09-29,MTL2019,1,ATL2019,1,2019
1741,2019-09-29,NYRB2019,0,DCU2019,0,2019
1742,2019-09-29,CLB2019,2,PHI2019,0,2019
1743,2019-09-29,CIN2019,1,ORL2019,1,2019
1744,2019-09-25,SJE2019,1,PHI2019,2,2019
1745,2019-09-25,LAFC2019,3,HOU2019,0,2019
1746,2019-09-25,POR2019,2,NER2019,2,2019
1747,2019-09-25,RSL2019,1,LAG2019,2,2019
1748,2019-09-25,MIN2019,2,SKC2019,1,2019
1749,2019-09-25,NYC2019,4,ATL2019,1,2019
1750,2019-09-22,DCU2019,2,SEA2019,0,2019
1751,2019-09-22,NYRB2019,2,PHI2019,0,2019
1752,2019-09-22,FCD2019,1,NYC2019,1,2019
1753,2019-09-22,POR2019,0,MIN2019,0,2019
1754,2019-09-21,LAG2019,2,MTL2019,1,2019
1755,2019-09-21,LAFC2019,1,TOR2019,1,2019
1756,2019-09-21,HOU2019,2,ORL2019,1,2019
1757,2019-09-21,SKC2019,1,COL2019,3,2019
1758,2019-09-21,NER2019,0,RSL2019,0,2019
1759,2019-09-21,CIN2019,0,CHI2019,0,2019
1760,2019-09-21,VAN2019,1,CLB2019,1,2019
1761,2019-09-21,ATL2019,3,SJE2019,0,2019
1762,2019-09-18,POR2019,0,NYRB2019,2,2019
1763,2019-09-18,SEA2019,0,FCD2019,0,2019
1764,2019-09-18,CIN2019,0,ATL2019,2,2019
1765,2019-09-15,LAG2019,7,SKC2019,2,2019
1766,2019-09-15,SEA2019,3,NYRB2019,2,2019
1767,2019-09-15,MIN2019,3,RSL2019,1,2019
1768,2019-09-15,TOR2019,3,COL2019,2,2019
1769,2019-09-15,POR2019,0,DCU2019,0,2019
1770,2019-09-14,VAN2019,2,HOU2019,1,2019
1771,2019-09-14,MTL2019,0,CIN2019,1,2019
1772,2019-09-14,PHI2019,1,LAFC2019,1,2019
1773,2019-09-14,ORL2019,3,NER2019,2,2019
1774,2019-09-14,ATL2019,1,CLB2019,2,2019
1775,2019-09-14,CHI2019,4,FCD2019,0,2019
1776,2019-09-14,NYC2019,2,SJE2019,1,2019
1777,2019-09-11,RSL2019,1,SJE2019,0,2019
1778,2019-09-11,COL2019,2,LAG2019,1,2019
1779,2019-09-11,HOU2019,2,MIN2019,0,2019
1780,2019-09-11,NYC2019,1,TOR2019,1,2019
1781,2019-09-07,POR2019,2,SKC2019,1,2019
1782,2019-09-07,COL2019,2,SEA2019,0,2019
1783,2019-09-07,CIN2019,1,TOR2019,5,2019
1784,2019-09-07,ORL2019,2,LAFC2019,2,2019
1785,2019-09-07,NYC2019,2,NER2019,1,2019
1786,2019-09-01,LAFC2019,0,MIN2019,2,2019
1787,2019-09-01,SEA2019,4,LAG2019,3,2019
1788,2019-08-31,SJE2019,3,ORL2019,0,2019
1789,2019-08-31,POR2019,1,RSL2019,0,2019
1790,2019-08-31,VAN2019,1,NYC2019,3,2019
1791,2019-08-31,SKC2019,1,HOU2019,0,2019
1792,2019-08-31,FCD2019,3,CIN2019,1,2019
1793,2019-08-31,MTL2019,0,DCU2019,3,2019
1794,2019-08-31,PHI2019,3,ATL2019,1,2019
1795,2019-08-31,CLB2019,1,CHI2019,1,2019
1796,2019-08-31,NER2019,1,TOR2019,1,2019
1797,2019-08-31,NYRB2019,0,COL2019,2,2019
1798,2019-08-28,MTL2019,1,VAN2019,1,2019
1799,2019-08-25,LAFC2019,3,LAG2019,3,2019
1800,2019-08-25,FCD2019,5,HOU2019,1,2019
1801,2019-08-25,CIN2019,1,CLB2019,3,2019
1802,2019-08-24,SJE2019,3,VAN2019,1,2019
1803,2019-08-24,RSL2019,2,COL2019,0,2019
1804,2019-08-24,PHI2019,3,DCU2019,1,2019
1805,2019-08-24,TOR2019,2,MTL2019,1,2019
1806,2019-08-24,NER2019,2,CHI2019,1,2019
1807,2019-08-24,NYC2019,2,NYRB2019,1,2019
1808,2019-08-23,POR2019,1,SEA2019,2,2019
1809,2019-08-23,ORL2019,0,ATL2019,1,2019
1810,2019-08-22,SKC2019,1,MIN2019,0,2019
1811,2019-08-21,LAFC2019,4,SJE2019,0,2019
1812,2019-08-21,DCU2019,1,NYRB2019,2,2019
1813,2019-08-21,NYC2019,1,CLB2019,0,2019
1814,2019-08-18,POR2019,0,ATL2019,2,2019
1815,2019-08-17,RSL2019,0,LAFC2019,2,2019
1816,2019-08-17,VAN2019,1,DCU2019,0,2019
1817,2019-08-17,LAG2019,2,SEA2019,1,2019
1818,2019-08-17,HOU2019,2,COL2019,2,2019
1819,2019-08-17,SKC2019,2,SJE2019,1,2019
1820,2019-08-17,CHI2019,2,PHI2019,0,2019
1821,2019-08-17,MIN2019,1,ORL2019,1,2019
1822,2019-08-17,CLB2019,2,TOR2019,2,2019
1823,2019-08-17,CIN2019,1,NYC2019,4,2019
1824,2019-08-17,MTL2019,3,FCD2019,3,2019
1825,2019-08-17,NYRB2019,1,NER2019,1,2019
1826,2019-08-14,POR2019,3,CHI2019,2,2019
1827,2019-08-14,LAG2019,2,FCD2019,0,2019
1828,2019-08-14,RSL2019,3,SEA2019,0,2019
1829,2019-08-14,MIN2019,1,COL2019,0,2019
1830,2019-08-14,ORL2019,1,SKC2019,0,2019
1831,2019-08-11,LAFC2019,4,NYRB2019,2,2019
1832,2019-08-11,DCU2019,2,LAG2019,1,2019
1833,2019-08-11,PHI2019,2,HOU2019,1,2019
1834,2019-08-11,ATL2019,2,NYC2019,1,2019
1835,2019-08-10,POR2019,3,VAN2019,1,2019
1836,2019-08-10,CHI2019,3,MTL2019,2,2019
1837,2019-08-10,COL2019,2,SJE2019,1,2019
1838,2019-08-10,SKC2019,1,RSL2019,2,2019
1839,2019-08-10,FCD2019,5,MIN2019,3,2019
1840,2019-08-10,CLB2019,2,CIN2019,2,2019
1841,2019-08-10,TOR2019,1,ORL2019,1,2019
1842,2019-08-10,SEA2019,3,NER2019,3,2019
1843,2019-08-08,NYC2019,3,HOU2019,2,2019
1844,2019-08-04,SEA2019,2,SKC2019,3,2019
1845,2019-08-04,DCU2019,1,PHI2019,5,2019
1846,2019-08-04,MIN2019,1,POR2019,0,2019
1847,2019-08-03,SJE2019,1,CLB2019,1,2019
1848,2019-08-03,RSL2019,3,NYC2019,1,2019
1849,2019-08-03,HOU2019,0,CHI2019,1,2019
1850,2019-08-03,COL2019,5,MTL2019,2,2019
1851,2019-08-03,CIN2019,1,VAN2019,2,2019
1852,2019-08-03,NER2019,0,LAFC2019,2,2019
1853,2019-08-03,ORL2019,2,FCD2019,0,2019
1854,2019-08-03,NYRB2019,1,TOR2019,0,2019
1855,2019-08-03,ATL2019,1,LAG2019,0,2019
1856,2019-07-27,POR2019,4,LAG2019,0,2019
1857,2019-07-27,SJE2019,2,COL2019,1,2019
1858,2019-07-27,FCD2019,0,RSL2019,0,2019
1859,2019-07-27,TOR2019,2,CIN2019,1,2019
1860,2019-07-27,MTL2019,4,PHI2019,0,2019
1861,2019-07-27,HOU2019,0,SEA2019,1,2019
1862,2019-07-27,CHI2019,0,DCU2019,0,2019
1863,2019-07-27,MIN2019,0,VAN2019,0,2019
1864,2019-07-27,NYRB2019,2,CLB2019,3,2019
1865,2019-07-27,NER2019,4,ORL2019,1,2019
1866,2019-07-26,LAFC2019,4,ATL2019,2,2019
1867,2019-07-26,NYC2019,3,SKC2019,1,2019
1868,2019-07-21,SEA2019,1,POR2019,2,2019
1869,2019-07-21,ORL2019,0,NYRB2019,1,2019
1870,2019-07-21,CIN2019,0,NER2019,2,2019
1871,2019-07-21,ATL2019,2,DCU2019,0,2019
1872,2019-07-20,VAN2019,1,SJE2019,3,2019
1873,2019-07-20,RSL2019,1,MIN2019,1,2019
1874,2019-07-20,COL2019,1,NYC2019,2,2019
1875,2019-07-20,SKC2019,0,FCD2019,2,2019
1876,2019-07-20,PHI2019,2,CHI2019,0,2019
1877,2019-07-20,TOR2019,1,HOU2019,3,2019
1878,2019-07-20,CLB2019,2,MTL2019,1,2019
1879,2019-07-19,LAG2019,3,LAFC2019,2,2019
1880,2019-07-18,POR2019,1,ORL2019,1,2019
1881,2019-07-18,CIN2019,1,DCU2019,4,2019
1882,2019-07-17,TOR2019,3,NYRB2019,1,2019
1883,2019-07-17,CHI2019,2,CLB2019,2,2019
1884,2019-07-17,ATL2019,5,HOU2019,0,2019
1885,2019-07-17,NER2019,4,VAN2019,0,2019
1886,2019-07-14,NYRB2019,2,NYC2019,1,2019
1887,2019-07-14,SEA2019,2,ATL2019,1,2019
1888,2019-07-13,POR2019,1,COL2019,2,2019
1889,2019-07-13,VAN2019,0,SKC2019,2,2019
1890,2019-07-13,RSL2019,4,PHI2019,0,2019
1891,2019-07-13,CHI2019,1,CIN2019,2,2019
1892,2019-07-13,MIN2019,1,FCD2019,0,2019
1893,2019-07-13,ORL2019,1,CLB2019,0,2019
1894,2019-07-13,MTL2019,0,TOR2019,2,2019
1895,2019-07-12,LAG2019,1,SJE2019,3,2019
1896,2019-07-12,HOU2019,1,LAFC2019,3,2019
1897,2019-07-12,DCU2019,2,NER2019,2,2019
1898,2019-07-07,NYC2019,0,POR2019,1,2019
1899,2019-07-07,PHI2019,2,ORL2019,2,2019
1900,2019-07-07,ATL2019,3,NYRB2019,3,2019
1901,2019-07-06,SJE2019,1,RSL2019,0,2019
1902,2019-07-06,LAFC2019,5,VAN2019,1,2019
1903,2019-07-06,SKC2019,1,CHI2019,0,2019
1904,2019-07-06,MTL2019,2,MIN2019,3,2019
1905,2019-07-06,CIN2019,3,HOU2019,1,2019
1906,2019-07-06,CLB2019,1,SEA2019,2,2019
1907,2019-07-04,LAG2019,2,TOR2019,0,2019
1908,2019-07-04,COL2019,1,NER2019,2,2019
1909,2019-07-04,FCD2019,2,DCU2019,0,2019
1910,2019-07-03,RSL2019,1,CLB2019,0,2019
1911,2019-07-03,HOU2019,4,NYRB2019,0,2019
1912,2019-07-03,SKC2019,1,LAFC2019,5,2019
1913,2019-07-03,ORL2019,1,PHI2019,3,2019
1914,2019-07-03,CHI2019,5,ATL2019,1,2019
1915,2019-07-03,MIN2019,3,SJE2019,1,2019
1916,2019-07-03,NYC2019,3,SEA2019,0,2019
1917,2019-06-30,POR2019,1,FCD2019,0,2019
1918,2019-06-29,SEA2019,1,VAN2019,0,2019
1919,2019-06-29,RSL2019,2,SKC2019,0,2019
1920,2019-06-29,SJE2019,3,LAG2019,0,2019
1921,2019-06-29,DCU2019,1,TOR2019,1,2019
1922,2019-06-29,NER2019,2,HOU2019,1,2019
1923,2019-06-29,CLB2019,0,ORL2019,2,2019
1924,2019-06-29,NYC2019,4,PHI2019,2,2019
1925,2019-06-29,ATL2019,2,MTL2019,1,2019
1926,2019-06-29,MIN2019,7,CIN2019,1,2019
1927,2019-06-28,COL2019,1,LAFC2019,0,2019
1928,2019-06-28,NYRB2019,3,CHI2019,1,2019
1929,2019-06-26,SJE2019,2,HOU2019,0,2019
1930,2019-06-26,FCD2019,2,VAN2019,2,2019
1931,2019-06-26,MTL2019,2,POR2019,1,2019
1932,2019-06-26,TOR2019,3,ATL2019,2,2019
1933,2019-06-26,DCU2019,1,ORL2019,0,2019
1934,2019-06-26,NER2019,1,PHI2019,1,2019
1935,2019-06-23,CLB2019,0,SKC2019,1,2019
1936,2019-06-22,POR2019,4,HOU2019,0,2019
1937,2019-06-22,VAN2019,2,COL2019,2,2019
1938,2019-06-22,FCD2019,3,TOR2019,0,2019
1939,2019-06-22,CHI2019,1,RSL2019,1,2019
1940,2019-06-22,CIN2019,0,LAG2019,2,2019
1941,2019-06-08,COL2019,1,MIN2019,0,2019
1942,2019-06-08,PHI2019,3,NYRB2019,2,2019
1943,2019-06-08,SJE2019,2,FCD2019,1,2019
1944,2019-06-07,TOR2019,2,SKC2019,2,2019
1945,2019-06-06,NYC2019,5,CIN2019,0,2019
1946,2019-06-05,MTL2019,2,SEA2019,1,2019
1947,2019-06-02,LAG2019,1,NER2019,2,2019
1948,2019-06-02,MIN2019,2,PHI2019,3,2019
1949,2019-06-01,POR2019,2,LAFC2019,3,2019
1950,2019-06-01,FCD2019,0,SEA2019,1,2019
1951,2019-06-01,COL2019,3,CIN2019,1,2019
1952,2019-06-01,HOU2019,1,SKC2019,1,2019
1953,2019-06-01,DCU2019,1,SJE2019,1,2019
1954,2019-06-01,CLB2019,2,NYC2019,2,2019
1955,2019-06-01,NYRB2019,3,RSL2019,0,2019
1956,2019-06-01,ATL2019,2,CHI2019,0,2019
1957,2019-06-01,MTL2019,0,ORL2019,3,2019
1958,2019-05-31,VAN2019,1,TOR2019,1,2019
1959,2019-05-29,SKC2019,0,LAG2019,2,2019
1960,2019-05-29,PHI2019,1,COL2019,1,2019
1961,2019-05-29,DCU2019,3,CHI2019,3,2019
1962,2019-05-29,MTL2019,2,RSL2019,1,2019
