,Player_ID,Season,Player,TeamID,Position,Minutes,Shots,SoT,G
195,Cory-Burke-2022-1,2022,Cory-Burke,PHI2022,ST,1353,43,17,7
196,Víctor-Vázquez-2021-1,2021,Víctor-Vázquez,LAG2021,AM,1762,26,10,3
197,Alan-Velasco-2022-1,2022,Alan-Velasco,FCD2022,W,2064,57,18,6
198,Lewis-Morgan-2021-1,2021,Lewis-Morgan,MIA2021,W,3067,47,16,2
199,Jefferson-Savarino-2022-1,2022,Jefferson-Savarino,RSL2022,ST,1668,55,21,7
200,Tesho-Akindele-2021-1,2021,Tesho-Akindele,ORL2021,ST,1554,29,11,3
201,Cucho-Hernández-2022-1,2022,Cucho-Hernández,CLB2022,ST,1445,88,30,9
202,Xherdan-Shaqiri-2023-1,2023,Xherdan-Shaqiri,CHI2023,AM,2183,32,11,5
203,Daniel-Ríos-2022-1,2022,Daniel-Ríos,CLT2022,ST,1558,38,14,7
204,Pedro-Santos-2021-1,2021,Pedro-Santos,CLB2021,W,2792,55,22,4
205,Ariel-Lassiter-2022-1,2022,Ariel-Lassiter,MIA2022,W,1790,49,22,4
206,Talles-Magno-2023-1,2023,Talles-Magno,NYC2023,W,2025,46,28,4
207,William-Agada-2022-1,2022,William-Agada,SKC2022,ST,1002,41,22,8
208,Elias-Manoel-2023-1,2023,Elias-Manoel,NYRB2023,ST,1740,39,14,3
209,Brooks-Lennon-2022-1,2022,Brooks-Lennon,ATL2022,FB,2249,17,9,2
210,Raúl-Ruidíaz-2022-1,2022,Raúl-Ruidíaz,SEA2022,ST,1419,51,22,9
211,Fredy-Montero-2021-1,2021,Fredy-Montero,SEA2021,ST,1644,54,26,7
212,Chris-Wondolowski-2021-1,2021,Chris-Wondolowski,SJE2021,ST,1427,45,18,5
213,Samuel-Grandsir-2021-1,2021,Samuel-Grandsir,LAG2021,W,2226,56,19,3
214,Marcelino-Moreno-2022-1,2022,Marcelino-Moreno,ATL2022,AM,1957,56,17,2
215,Iván-Angulo-2023-1,2023,Iván-Angulo,ORL2023,W,2680,45,15,5
216,Omir-Fernandez-2023-1,2023,Omir-Fernandez,NYRB2023,W,1867,39,16,6
217,Kacper-Przybylko-2022-1,2022,Kacper-Przybylko,CHI2022,ST,1742,46,15,5
218,Daniel-Gazdag-2021-1,2021,Daniel-Gazdag,PHI2021,AM,1445,35,13,4
219,Diego-Rubio-2021-1,2021,Diego-Rubio,COL2021,ST,1810,51,17,5
220,Connor-Ronan-2023-1,2023,Connor-Ronan,COL2023,CM,3001,25,6,1
221,Alexander-Ring-2022-1,2022,Alexander-Ring,ATX2022,DM,3066,41,15,4
222,Kevin-Cabral-2022-1,2022,Kevin-Cabral,LAG2022,W,1832,35,11,1
223,Franck-Boli-2023-1,2023,Franck-Boli,POR2023,ST,1566,51,21,7
224,Álvaro-Medrán-2021-1,2021,Álvaro-Medrán,CHI2021,CM,2488,53,21,3
225,Maximiliano-Urruti-2022-1,2022,Maximiliano-Urruti,ATX2022,ST,2363,58,19,9
226,Tom-Barlow-2023-1,2023,Tom-Barlow,NYRB2023,ST,1961,31,15,3
227,Rándall-Leal-2022-1,2022,Rándall-Leal,NSH2022,AM,2277,60,16,2
228,Cade-Cowell-2021-1,2021,Cade-Cowell,SJE2021,W,1847,42,19,5
229,Hassani-Dotson-2023-1,2023,Hassani-Dotson,MIN2023,DM,2717,47,15,3
230,Jonathan-Lewis-2021-1,2021,Jonathan-Lewis,COL2021,ST,1435,43,16,7
231,Teemu-Pukki-2023-1,2023,Teemu-Pukki,MIN2023,ST,1008,38,20,10
232,Gabriel-Pereira-2023-1,2023,Gabriel-Pereira,NYC2023,W,1706,49,22,6
233,Mauricio-Pereyra-2022-1,2022,Mauricio-Pereyra,ORL2022,AM,2720,33,10,1
234,Mathieu-Choinière-2023-1,2023,Mathieu-Choinière,MTL2023,CM,2661,39,17,5
235,Duncan-McGuire-2023-1,2023,Duncan-McGuire,ORL2023,ST,1503,31,22,11
236,Paul-Arriola-2023-1,2023,Paul-Arriola,FCD2023,W,1723,27,9,2
237,Julian-Gressel-2022-1,2022,Julian-Gressel,,FB,2557,33,11,2
238,Alexandre-Pato-2022-1,2022,Alexandre-Pato,ORL2022,ST,1339,40,13,3
239,Pablo-Ruiz-2022-1,2022,Pablo-Ruiz,RSL2022,CM,2629,46,13,2
240,Jeremy-Ebobisse-2021-1,2021,Jeremy-Ebobisse,,ST,1887,48,26,5
241,Cristian-Roldan-2022-1,2022,Cristian-Roldan,SEA2022,W,2297,36,13,4
242,Brooks-Lennon-2023-1,2023,Brooks-Lennon,ATL2023,FB,3226,19,8,4
243,Héber-2023-1,2023,Héber,SEA2023,ST,1204,38,13,2
244,Christian-Ramirez-2023-1,2023,Christian-Ramirez,CLB2023,ST,1716,45,15,8
245,Erik-Thommy-2023-1,2023,Erik-Thommy,SKC2023,CM,2713,79,27,5
246,Lorenzo-Insigne-2023-1,2023,Lorenzo-Insigne,TOR2023,W,1556,61,20,4
247,Darwin-Quintero-2021-1,2021,Darwin-Quintero,HOU2021,AM,1137,38,17,3
248,Alejandro-Bedoya-2022-1,2022,Alejandro-Bedoya,PHI2022,CM,2677,36,13,6
249,Gabriel-Pereira-2022-1,2022,Gabriel-Pereira,NYC2022,W,1486,33,16,8
250,João-Paulo-2021-1,2021,João-Paulo,SEA2021,CM,2756,28,11,3
251,Andre-Shinyashiki-2021-1,2021,Andre-Shinyashiki,COL2021,AM,1583,45,17,4
252,Ryan-Gauld-2021-1,2021,Ryan-Gauld,VAN2021,AM,1427,36,19,4
253,Bongokuhle-Hlongwane-2022-1,2022,Bongokuhle-Hlongwane,MIN2022,W,1754,44,19,2
254,Derrick-Etienne-2021-1,2021,Derrick-Etienne,CLB2021,W,1992,26,9,1
255,Bobby-Wood-2023-1,2023,Bobby-Wood,NER2023,ST,1613,31,12,7
256,Johnny-Russell-2023-1,2023,Johnny-Russell,SKC2023,W,1746,35,15,6
257,Mender-García-2023-1,2023,Mender-García,MIN2023,ST,1152,25,9,3
258,Jamiro-Monteiro-2021-1,2021,Jamiro-Monteiro,PHI2021,AM,2521,38,13,2
259,Efrain-Álvarez-2022-1,2022,Efrain-Álvarez,LAG2022,W,1566,49,17,3
260,Sebastián-Driussi-2021-1,2021,Sebastián-Driussi,ATX2021,AM,1487,38,16,5
261,Kai-Wagner-2022-1,2022,Kai-Wagner,PHI2022,FB,3278,14,2,0
262,Brian-White-2022-1,2022,Brian-White,VAN2022,ST,1805,41,19,4
263,Brandon-Bye-2022-1,2022,Brandon-Bye,NER2022,FB,2806,34,9,2
264,Ibrahim-Sunusi-2023-1,2023,Ibrahim-Sunusi,MTL2023,ST,1213,32,9,2
265,Daryl-Dike-2021-1,2021,Daryl-Dike,ORL2021,ST,1445,33,15,10
266,Andres-Gomez-2023-1,2023,Andres-Gomez,RSL2023,W,1538,43,18,1
267,Anderson-Julio-2021-1,2021,Anderson-Julio,RSL2021,W,1151,34,16,8
268,Maren-Haile-Selassie-2023-1,2023,Maren-Haile-Selassie,CHI2023,W,2101,26,12,6
269,Alejandro-Pozuelo-2021-1,2021,Alejandro-Pozuelo,TOR2021,AM,1476,29,11,1
270,Fredy-Montero-2022-1,2022,Fredy-Montero,SEA2022,ST,1410,43,16,4
271,Sergio-Santos-2022-1,2022,Sergio-Santos,,ST,842,20,5,1
272,Brooks-Lennon-2021-1,2021,Brooks-Lennon,ATL2021,FB,2891,10,4,0
273,Joaquín-Torres-2021-1,2021,Joaquín-Torres,MTL2021,AM,2057,37,14,4
274,Mauricio-Pereyra-2021-1,2021,Mauricio-Pereyra,ORL2021,AM,2322,25,9,1
275,Benji-Michel-2021-1,2021,Benji-Michel,ORL2021,W,2078,35,14,4
276,Giacomo-Vrioni-2023-1,2023,Giacomo-Vrioni,NER2023,ST,1437,40,18,6
277,Sacha-Kljestan-2021-1,2021,Sacha-Kljestan,LAG2021,CM,1575,20,9,5
278,Diego-Valeri-2021-1,2021,Diego-Valeri,POR2021,AM,1385,35,11,2
279,Cristian-Cásseres-Jr-2021-1,2021,Cristian-Cásseres-Jr,NYRB2021,W,2264,41,16,6
280,Tomás-Pochettino-2021-1,2021,Tomás-Pochettino,ATX2021,CM,2415,64,14,2
281,Lassi-Lappalainen-2022-1,2022,Lassi-Lappalainen,MTL2022,FB,2097,28,11,3
282,Júnior-Urso-2022-1,2022,Júnior-Urso,ORL2022,DM,2817,50,21,5
283,Maikel-Chang-2022-1,2022,Maikel-Chang,RSL2022,W,1988,27,9,2
284,Robert-Taylor-2022-1,2022,Robert-Taylor,MIA2022,W,2409,40,13,3
285,Theodore-Ku-Dipietro-2023-1,2023,Theodore-Ku-Dipietro,DCU2023,W,1335,30,13,5
286,Luka-Stojanovic-2021-1,2021,Luka-Stojanovic,CHI2021,CM,1496,45,18,8
287,Héber-2022-1,2022,Héber,NYC2022,ST,1171,34,15,8
288,Jacob-Shaffelburg-2023-1,2023,Jacob-Shaffelburg,NSH2023,W,1442,30,9,3
289,Anderson-Julio-2023-1,2023,Anderson-Julio,RSL2023,ST,1203,37,21,5
