,Player_ID,Passes,Distance,Vertical,Score,Season
404,Joshua-Yaro-2023-1,419,22.49,7.82,11.3,2023
405,Tyler-Wolff-2023-1,201,16.52,-1.03,11.3,2023
406,Franco-Escobar-2023-1,1123,16.63,0.45,11.28,2023
407,Jamiro-Monteiro-2021-1,1215,20.13,2.57,11.24,2021
408,Brandon-Servania-2023-1,812,17.28,3.61,11.21,2023
409,Tim-Parker-2022-1,1294,24.29,7.09,11.2,2022
410,D.J.-Taylor-2023-1,1416,20.16,6.59,11.09,2023
411,Henry-Kessler-2023-1,408,24.3,6.42,11.01,2023
412,Javier-López-2021-1,969,18.87,2.56,11.0,2021
413,Maciel-2022-1,353,19.28,3.88,10.97,2022
414,Ryan-Gauld-2022-1,992,19.83,4.63,10.94,2022
415,Ema-Twumasi-2023-1,866,17.33,0.53,10.94,2023
416,Samuel-Piette-2023-1,544,19.77,3.67,10.94,2023
417,Kwadwo-Opoku-2022-1,478,14.53,-2.44,10.93,2022
418,Franco-Negri-2023-1,869,18.02,2.81,10.91,2023
419,Marco-Farfan-2021-1,975,16.56,4.41,10.9,2021
420,DeJuan-Jones-2021-1,1775,18.57,3.39,10.89,2021
421,Maximiliano-Morález-2023-1,231,18.31,4.45,10.88,2023
422,Jonathan-Osorio-2023-1,1140,15.39,1.46,10.8,2023
423,Jackson-Hopkins-2022-1,324,21.04,1.38,10.64,2022
424,Eriq-Zavaleta-2021-1,481,20.67,7.12,10.59,2021
425,Damir-Kreilach-2023-1,472,15.77,-0.51,10.58,2023
426,Danny-Leyva-2022-1,678,18.5,4.61,10.57,2022
427,Santiago-Sosa-2022-1,983,20.53,7.32,10.53,2022
428,Emmanuel-Boateng-2023-1,564,17.83,-0.63,10.52,2023
429,Pedro-Gallese-2023-1,859,32.64,25.56,10.51,2023
430,Zico-Bailey-2021-1,370,18.02,3.16,10.44,2021
431,Miles-Robinson-2023-1,1514,23.45,8.48,10.4,2023
432,Andrew-Privett-2023-1,637,22.51,7.43,10.39,2023
433,Collen-Warner-2021-1,404,20.46,3.37,10.35,2021
434,Griffin-Dorsey-2023-1,466,18.19,-0.4,10.3,2023
435,Marco-Farfan-2023-1,1297,17.01,1.29,10.26,2023
436,Tristan-Blackmon-2022-1,1187,23.53,11.23,10.24,2022
437,Alexandru-Matan-2023-1,975,15.93,1.26,10.22,2023
438,Aníbal-Godoy-2022-1,532,18.87,2.74,10.2,2022
439,Sebastian-Lletget-2023-1,555,16.2,2.09,10.18,2023
440,Sam-Vines-2021-1,403,18.32,1.59,10.13,2021
441,Milos-Degenek-2023-1,600,22.93,8.69,10.09,2023
442,Julian-Gressel-2023-1,1282,21.73,3.31,10.08,2023
443,Ronald-Hernández-2022-1,519,17.97,3.28,10.04,2022
444,Josh-Williams-2022-1,750,22.58,9.08,9.93,2022
445,Stefan-Frei-2021-1,561,34.3,26.77,9.91,2021
446,Andre-Blake-2022-1,953,39.8,32.61,9.9,2022
447,Bill-Tuiloma-2021-1,824,23.37,9.37,9.9,2021
448,Mustafa-Kizza-2021-1,413,20.2,4.03,9.87,2021
449,Nathan-2022-1,1445,22.35,7.07,9.86,2022
450,Zorhan-Ludovic-Bassong-2021-1,757,17.27,4.44,9.76,2021
451,Brayan-Vera-2023-1,1157,26.73,12.39,9.76,2023
452,Logan-Ndenbe-2022-1,1228,17.25,2.84,9.74,2022
453,Maya-Yoshida-2023-1,671,21.14,7.69,9.63,2023
454,Jack-Maher-2021-1,736,25.2,7.75,9.58,2021
455,Aaron-Herrera-2022-1,1426,24.12,6.07,9.55,2022
456,Diego-Luna-2023-1,579,18.27,0.69,9.54,2023
457,Judson-2021-1,852,21.55,4.8,9.5,2021
458,Steve-Clark-2023-1,1064,30.99,22.16,9.46,2023
459,Jaylin-Lindsey-2021-1,541,18.58,1.14,9.44,2021
460,Jake-Nerwinski-2023-1,1047,20.03,9.17,9.42,2023
461,Sacha-Kljestan-2021-1,999,17.86,3.66,9.41,2021
462,Darwin-Cerén-2022-1,540,21.84,4.11,9.39,2022
463,João-Paulo-2021-1,2039,21.95,7.02,9.33,2021
464,Steve-Clark-2022-1,1200,32.34,23.66,9.26,2022
465,Steve-Birnbaum-2021-1,589,24.21,12.54,9.26,2021
466,Malte-Amundsen-2021-1,861,19.35,5.93,9.24,2021
467,Dax-McCarty-2023-1,1066,20.4,5.16,9.23,2023
468,Paxton-Pomykal-2023-1,803,18.17,1.73,9.22,2023
469,Erik-Thommy-2023-1,1307,19.77,0.22,9.2,2023
470,Shaq-Moore-2023-1,1396,21.33,3.39,9.19,2023
471,Eddie-Segura-2021-1,825,22.35,10.38,9.18,2021
472,Tyler-Blackett-2022-1,676,22.66,11.06,9.17,2022
473,Andy-Rose-2021-1,837,25.74,9.36,9.15,2021
474,Victor-Wanyama-2022-1,1619,19.92,4.4,9.14,2022
475,Sebastián-Driussi-2021-1,757,19.31,2.81,9.1,2021
476,Marcus-Godinho-2022-1,455,18.0,2.83,9.02,2022
477,Braian-Cufré-2023-1,943,18.63,2.44,9.01,2023
478,Emmanuel-Boateng-2021-1,191,19.86,0.51,8.97,2021
479,Derrick-Etienne-2023-1,336,16.98,-0.88,8.95,2023
480,Jamiro-Monteiro-2023-1,1096,16.92,0.45,8.88,2023
481,Ravel-Morrison-2022-1,480,18.78,0.91,8.86,2022
482,Andrew-Gutman-2023-1,1254,19.21,4.26,8.83,2023
483,Martín-Rodríguez-2022-1,420,20.99,3.24,8.83,2022
484,Raheem-Edwards-2023-1,1051,17.47,1.89,8.81,2023
485,Ilsinho-2021-1,86,12.67,2.98,8.81,2021
486,Kelvin-Leerdam-2023-1,662,21.28,4.06,8.79,2023
487,Ranko-Veselinovic-2021-1,947,24.42,8.34,8.77,2021
488,Mateusz-Bogusz-2023-1,776,17.76,0.95,8.7,2023
489,Kipp-Keller-2022-1,244,21.39,6.94,8.65,2022
490,Maciel-2021-1,665,20.87,4.22,8.59,2021
491,Carles-Gil-2022-1,2282,22.03,5.41,8.57,2022
492,Sebastian-Kowalczyk-2023-1,151,16.39,0.34,8.57,2023
493,Walker-Zimmerman-2023-1,1029,23.95,8.81,8.56,2023
494,Teenage-Hadebe-2021-1,782,24.25,11.84,8.5,2021
495,Earl-Edwards-Jr.-2023-1,343,39.47,32.18,8.5,2023
496,Pablo-Ruiz-2023-1,908,25.16,5.38,8.5,2023
497,Boniek-García-2021-1,311,21.22,7.68,8.39,2021
498,Evander-2023-1,1049,21.27,3.13,8.37,2023
499,Cristián-Gutiérrez-2021-1,1025,20.3,4.12,8.35,2021
500,Shane-O'Neill-2023-1,531,21.03,6.85,8.34,2023
501,Arnór-Ingvi-Traustason-2022-1,183,17.08,1.26,8.24,2022
502,José-Antonio-Martínez-2021-1,967,24.43,9.97,8.23,2021
503,Braian-Ojeda-2023-1,1189,21.69,5.4,8.21,2023
504,Jorge-Villafaña-2021-1,957,18.56,3.74,8.21,2021
505,Tayvon-Gray-2023-1,1244,20.14,3.56,8.19,2023
506,José-Antonio-Martínez-2023-1,1024,22.16,8.33,8.19,2023
507,Edwin-Cerrillo-2023-1,1411,18.21,3.33,8.18,2023
508,Kelvin-Leerdam-2021-1,833,21.05,4.67,8.16,2021
509,Jackson-Yueill-2021-1,1515,21.49,4.46,8.14,2021
510,Eddie-Segura-2022-1,546,22.93,10.04,8.13,2022
511,Franco-Escobar-2022-1,693,17.39,3.1,8.09,2022
512,Facundo-Quignón-2021-1,869,18.24,3.49,8.03,2021
513,Lukas-MacNaughton-2022-1,991,22.09,7.39,8.02,2022
514,Adam-Lundkvist-2022-1,1512,20.85,2.74,8.0,2022
515,Josh-Williams-2021-1,743,23.3,7.95,7.92,2021
516,Tyler-Boyd-2023-1,782,18.81,0.86,7.85,2023
517,Cristian-Roldan-2021-1,1073,18.84,3.88,7.84,2021
518,Erik-Duenas-2023-1,392,16.76,1.64,7.82,2023
519,Rándall-Leal-2021-1,931,18.91,4.8,7.81,2021
520,Chase-Gasper-2022-1,528,17.74,3.24,7.79,2022
521,Jahkeele-Marshall-Rutty-2022-1,423,16.67,1.75,7.75,2022
522,Jimmy-Medranda-2022-1,358,18.86,1.5,7.67,2022
523,Talles-Magno-2022-1,966,13.99,2.16,7.65,2022
524,Damir-Kreilach-2022-1,126,14.93,2.02,7.64,2022
525,Larrys-Mabiala-2022-1,851,23.19,8.24,7.63,2022
526,Ryan-Raposo-2022-1,742,19.16,3.04,7.63,2022
527,Ian-Murphy-2023-1,732,19.9,6.94,7.61,2023
528,Emmanuel-Boateng-2022-1,436,17.64,-0.28,7.55,2022
529,José-Cifuentes-2022-1,1202,17.71,5.1,7.55,2022
530,Dave-Romney-2022-1,1505,23.74,7.48,7.5,2022
531,Christian-Fuchs-2022-1,1518,24.32,9.28,7.5,2022
532,Riqui-Puig-2023-1,2216,19.54,5.06,7.48,2023
533,Alan-Pulido-2021-1,507,17.02,-0.24,7.47,2021
534,Alessandro-Schöpf-2022-1,147,15.88,-0.31,7.43,2022
535,Ismael-Tajouri-Shradi-2023-1,160,15.87,0.1,7.42,2023
536,Santiago-Rodríguez-2021-1,472,16.06,2.41,7.41,2021
537,Alexander-Ring-2023-1,1383,23.84,8.23,7.4,2023
538,Ignacio-Aliseda-2021-1,543,16.22,-0.85,7.32,2021
539,Kelyn-Rowe-2023-1,251,20.66,6.81,7.31,2023
540,Gabriel-Pirani-2023-1,247,15.89,1.67,7.27,2023
541,Ian-Hoffman-2021-1,136,15.49,1.48,7.25,2021
542,Tommy-Thompson-2023-1,173,15.43,0.89,7.14,2023
543,Alonso-Coello-2023-1,936,19.94,5.17,7.11,2023
544,Nelson-Quiñones-2023-1,397,17.31,-2.71,7.11,2023
545,Kevin-Molino-2023-1,95,14.52,-0.92,7.1,2023
546,Alfredo-Morales-2023-1,568,19.22,3.52,7.05,2023
547,Clint-Irwin-2023-1,120,34.28,25.9,7.0,2023
548,Cristian-Tello-2022-1,62,18.26,0.12,6.99,2022
549,Christopher-Gloster-2022-1,335,20.25,1.34,6.97,2022
550,Nick-Lima-2021-1,1077,20.87,0.52,6.9,2021
551,Leandro-González-Pirez-2021-1,1285,25.91,11.37,6.9,2021
552,Kayden-Pierre-2022-1,567,18.55,3.38,6.84,2022
553,Erik-Holt-2021-1,749,25.82,12.23,6.8,2021
554,Julián-Fernández-2023-1,161,19.31,4.19,6.72,2023
555,Everton-Luiz-2021-1,742,16.82,2.4,6.72,2021
556,Kieran-Gibbs-2021-1,340,17.07,0.38,6.71,2021
557,Steven-Beitashour-2021-1,280,18.01,2.9,6.7,2021
558,Lewis-O'Brien-2023-1,823,18.32,4.16,6.68,2023
559,Rocco-Rios-Novo-2022-1,605,27.85,17.02,6.66,2022
560,Christopher-McVey-2022-1,1596,21.37,5.02,6.63,2022
561,Steven-Moreira-2021-1,322,18.4,5.53,6.59,2021
562,Edwin-Cerrillo-2022-1,1082,18.78,2.98,6.58,2022
563,Miles-Robinson-2021-1,1571,22.84,7.3,6.57,2021
564,Gadi-Kinda-2023-1,429,18.64,4.59,6.56,2023
565,Marcelino-Moreno-2021-1,1443,18.4,2.09,6.53,2021
566,Philip-Quinton-2023-1,637,19.77,7.6,6.51,2023
567,Joevin-Jones-2022-1,85,19.31,0.35,6.5,2022
568,Aaron-Long-2022-1,1034,22.15,10.13,6.5,2022
569,Justin-Haak-2023-1,531,19.91,4.12,6.48,2023
570,Drew-Moor-2021-1,135,20.55,8.35,6.46,2021
571,Tristan-Blackmon-2021-1,806,20.63,8.24,6.45,2021
572,Christopher-McVey-2023-1,814,22.05,6.82,6.45,2023
573,Tah-Brian-Anunga-2023-1,265,16.41,1.47,6.44,2023
574,Brad-Knighton-2021-1,165,45.67,38.98,6.44,2021
575,Adam-Saldana-2021-1,409,19.57,1.93,6.43,2021
576,Sergii-Kryvstov-2023-1,1343,24.42,8.91,6.41,2023
577,Kaveh-Rad-2021-1,133,23.91,7.86,6.39,2021
578,Birk-Risa-2023-1,456,25.04,7.39,6.35,2023
579,Franco-Fragapane-2021-1,832,16.45,1.24,6.33,2021
580,João-Moutinho-2021-1,1096,20.38,7.84,6.29,2021
581,Auro-2021-1,1244,17.04,5.35,6.28,2021
582,Christian-Benteke-2023-1,804,14.95,1.34,6.25,2023
583,Jan-Gregus-2021-1,526,20.0,3.68,6.23,2021
584,Mauricio-Pineda-2023-1,791,22.95,7.8,6.23,2023
585,Yevhen-Cheberko-2023-1,126,18.8,6.46,6.23,2023
586,Zac-McGraw-2023-1,1010,25.17,8.75,6.17,2023
587,Memo-Rodríguez-2022-1,676,19.6,2.58,6.12,2022
588,Jefferson-Savarino-2022-1,591,20.03,2.3,6.1,2022
589,Maxime-Crépeau-2022-1,964,37.81,29.49,6.06,2022
590,Jesús-David-Murillo-2021-1,1197,23.48,11.89,6.01,2021
591,Taylor-Washington-2023-1,261,17.46,1.45,5.99,2023
592,Gianluca-Busio-2021-1,814,22.42,2.18,5.94,2021
593,Robbie-Robinson-2021-1,427,13.6,-1.16,5.92,2021
594,Eryk-Williamson-2021-1,423,19.14,4.27,5.92,2021
595,Eric-Miller-2022-1,711,20.86,5.05,5.91,2022
596,Anton-Tinnerholm-2021-1,1175,18.09,3.16,5.87,2021
597,Benji-Michel-2021-1,429,16.41,-2.32,5.86,2021
598,James-Igbekeme-2022-1,406,19.38,4.72,5.81,2022
599,Alexander-Ring-2021-1,2139,23.23,7.01,5.78,2021
600,Sebastian-Breza-2022-1,613,28.37,20.95,5.73,2022
601,Nicolás-Acevedo-2021-1,822,18.38,5.74,5.68,2021
602,Jesús-David-Murillo-2023-1,707,22.93,9.58,5.68,2023
603,Jalil-Anibaba-2021-1,256,25.28,9.58,5.66,2021
604,Jack-McGlynn-2021-1,411,19.63,2.05,5.59,2021
605,Noble-Okello-2021-1,506,17.63,3.64,5.57,2021
606,Maxime-Chanot-2023-1,1203,24.67,8.74,5.56,2023
607,Jonathan-Bond-2023-1,777,28.87,19.84,5.53,2023
608,Héctor-Jiménez-2022-1,484,20.19,2.01,5.51,2022
609,Rubio-Rubín-2021-1,475,16.43,-2.33,5.51,2021
610,Jean-Mota-2022-1,1759,20.93,5.77,5.5,2022
611,Corentin-Jean-2023-1,343,16.8,-1.33,5.41,2023
612,George-Marks-2023-1,256,35.9,26.83,5.41,2023
613,Ben-Sweat-2022-1,918,18.73,3.6,5.4,2022
614,Reed-Baker-Whiting-2023-1,380,18.96,3.25,5.34,2023
615,Felipe-2021-1,607,19.98,7.09,5.34,2021
616,Moise-Bombito-2023-1,313,20.85,6.06,5.32,2023
617,Jefferson-Savarino-2023-1,857,20.35,3.79,5.31,2023
618,Isaac-Boehmer-2022-1,76,44.68,37.17,5.3,2022
619,Robin-Lod-2023-1,446,17.49,4.88,5.26,2023
620,Cody-Cropper-2022-1,306,41.7,33.48,5.25,2022
621,Ousmane-Doumbia-2023-1,378,19.92,5.43,5.24,2023
622,Jakob-Glesnes-2021-1,1337,26.66,10.87,5.2,2021
623,Efrain-Álvarez-2023-1,201,18.33,1.59,5.16,2023
624,Yordy-Reyna-2022-1,318,19.24,1.52,5.15,2022
625,Gregore-2021-1,1464,19.89,5.43,5.1,2021
626,Tyler-Pasher-2022-1,217,16.34,-1.46,5.05,2022
627,Kemar-Lawrence-2023-1,579,19.58,6.74,5.05,2023
628,Caio-Alexandre-2021-1,530,19.81,4.34,5.04,2021
629,Aaron-Long-2023-1,924,22.7,7.06,5.02,2023
630,Nelson-Palacio-2023-1,429,23.06,2.51,5.01,2023
631,Brandon-Austin-2021-1,113,34.29,27.81,5.0,2021
632,Matt-Freese-2021-1,132,46.36,41.33,5.0,2021
633,Gyasi-Zardes-2022-1,446,14.34,-0.32,4.96,2022
634,Alex-Roldan-2021-1,1304,18.5,1.31,4.96,2021
635,Tyler-Miller-2022-1,82,38.97,32.88,4.95,2022
636,Diego-Valeri-2021-1,696,20.1,5.37,4.95,2021
637,Vuk-Latinovich-2021-1,59,20.54,7.72,4.94,2021
638,Ethan-Zubak-2022-1,56,14.87,-3.5,4.94,2022
639,Edgar-Castillo-2021-1,495,17.56,5.39,4.93,2021
640,Federico-Navarro-2022-1,1231,19.45,3.47,4.86,2022
641,Brent-Kallman-2021-1,577,24.11,9.83,4.86,2021
642,Daniel-Pereira-Gil-2023-1,1538,21.1,3.16,4.85,2023
643,Liam-Fraser-2023-1,217,19.95,4.53,4.82,2023
644,Claudio-Bravo-2022-1,1425,20.65,7.64,4.81,2022
645,Larrys-Mabiala-2023-1,467,24.62,7.68,4.81,2023
646,Brecht-Dejaegere-2023-1,195,16.62,2.99,4.8,2023
647,Brendan-Hines-Ike-2023-1,350,22.24,5.77,4.79,2023
648,Jay-Chapman-2021-1,617,18.35,3.5,4.79,2021
649,Leonard-Owusu-2022-1,328,19.31,2.1,4.77,2022
650,Daniel-Aguirre-2022-1,205,17.71,3.48,4.76,2022
651,Olivier-Mbaizo-2023-1,919,18.38,3.47,4.74,2023
652,Matt-Polster-2022-1,1437,20.61,4.13,4.68,2022
653,Milos-Degenek-2022-1,1267,22.29,9.41,4.68,2022
654,Jake-Mulraney-2021-1,489,19.03,-0.99,4.67,2021
655,Javain-Brown-2021-1,965,20.0,3.6,4.67,2021
656,Abdoulaye-Cissoko-2021-1,415,19.75,5.66,4.64,2021
657,Lalas-Abubakar-2022-1,1274,21.15,6.55,4.62,2022
658,Harrison-Afful-2023-1,677,19.91,3.84,4.62,2023
659,Diego-Luna-2022-1,184,17.43,1.7,4.56,2022
660,Danny-Leyva-2021-1,532,17.37,3.9,4.56,2021
661,Siad-Haji-2021-1,26,19.77,3.72,4.53,2021
662,Xavier-Arreaga-2023-1,206,23.95,11.42,4.48,2023
663,Malik-Pinto-2023-1,171,16.58,3.55,4.48,2023
664,Tanner-Beason-2022-1,1327,22.86,6.66,4.47,2022
665,Latif-Blessing-2021-1,1034,15.25,3.4,4.45,2021
666,Gedion-Zelalem-2021-1,102,21.24,7.82,4.44,2021
667,Alec-Kann-2022-1,176,44.54,36.79,4.44,2022
668,Joseph-Rosales-2021-1,65,17.03,3.56,4.43,2021
669,Mender-García-2023-1,222,12.78,-1.13,4.38,2023
670,Giorgio-Chiellini-2022-1,416,24.47,9.41,4.38,2022
671,Alan-Benítez-2022-1,330,22.21,5.14,4.37,2022
672,Paxten-Aaronson-2022-1,124,14.72,2.63,4.36,2022
673,Ronald-Matarrita-2021-1,1256,20.53,6.71,4.36,2021
674,Samuel-Adekugbe-2023-1,238,16.86,-0.22,4.36,2023
675,Wyatt-Omsberg-2023-1,377,23.75,9.99,4.35,2023
676,Jhon-Espinoza-2022-1,201,18.41,5.64,4.35,2022
677,Joshua-Atencio-2022-1,538,19.1,3.23,4.34,2022
678,Evan-Bush-2021-1,107,38.29,30.47,4.33,2021
679,Malte-Amundsen-2022-1,1315,18.77,2.98,4.31,2022
680,Ethan-Dobbelaere-2022-1,145,14.74,-0.37,4.29,2022
681,Derrick-Williams-2021-1,1180,22.95,7.22,4.26,2021
682,Lukas-MacNaughton-2023-1,747,22.91,7.1,4.24,2023
683,Mathieu-Choinière-2021-1,1178,15.9,0.33,4.22,2021
684,Andrés-Reyes-2022-1,280,20.34,7.42,4.17,2022
685,Brandon-Servania-2021-1,386,18.48,5.96,4.17,2021
686,Raymon-Gaddis-2022-1,495,16.02,3.9,4.16,2022
687,Chris-Mavinga-2021-1,774,19.6,6.65,4.15,2021
688,Kellyn-Acosta-2023-1,712,19.24,3.6,4.15,2023
689,Tomás-Romero-2023-1,187,34.84,27.41,4.13,2023
690,Ruan-2023-1,587,17.33,0.7,4.11,2023
691,Derrick-Jones-2023-1,770,17.31,1.5,4.09,2023
692,Russell-Canouse-2023-1,1089,18.83,3.99,4.09,2023
693,Miles-Robinson-2022-1,447,22.05,8.6,4.09,2022
694,Aimé-Mabika-2021-1,98,23.41,7.19,4.06,2021
695,Robert-Taylor-2022-1,831,16.15,2.34,4.02,2022
696,Uri-Rosell-2021-1,361,18.39,4.26,4.02,2021
697,Matt-Miazga-2022-1,393,23.78,10.48,4.01,2022
698,JT-Marcinkowski-2023-1,340,36.73,28.3,4.01,2023
699,Richard-Ledezma-2023-1,552,18.93,-0.08,3.99,2023
700,Alistair-Johnston-2021-1,1257,21.48,4.25,3.99,2021
701,Pablo-Sisniega-2022-1,74,44.5,37.91,3.93,2022
702,Njabulo-Blom-2023-1,708,18.47,6.17,3.92,2023
703,Arnaud-Souquet-2023-1,954,17.99,5.13,3.89,2023
704,Latif-Blessing-2023-1,524,17.14,2.86,3.87,2023
705,Brandon-Bye-2022-1,1563,18.79,2.5,3.85,2022
706,Daniel-Gazdag-2021-1,504,15.66,2.09,3.84,2021
707,Diego-Fagundez-2023-1,639,18.23,-0.11,3.84,2023
708,Owen-Wolff-2022-1,297,17.04,-1.22,3.82,2022
709,Andy-Najar-2021-1,1140,22.26,8.72,3.81,2021
710,Machop-Chol-2022-1,52,14.55,-0.89,3.8,2022
711,Bill-Tuiloma-2023-1,830,23.05,8.78,3.79,2023
712,Erik-Sviatchenko-2023-1,662,25.51,8.86,3.77,2023
713,Jonathan-Klinsmann-2021-1,109,27.99,19.99,3.76,2021
714,Obinna-Nwobodo-2022-1,1116,18.11,3.79,3.75,2022
715,Rafael-Santos-2023-1,1260,20.58,6.18,3.68,2023
716,Lassi-Lappalainen-2022-1,967,17.95,1.53,3.61,2022
717,Mitja-Ilenic-2023-1,590,18.13,2.71,3.61,2023
718,Yaw-Yeboah-2023-1,1053,16.5,-1.51,3.6,2023
719,Felipe-Hernandez-2021-1,152,16.09,0.52,3.58,2021
720,Felipe-Gutiérrez-2022-1,535,25.05,6.05,3.48,2022
721,Kobe-Franklin-2023-1,1205,19.32,4.15,3.47,2023
722,Gareth-Bale-2022-1,151,16.91,2.41,3.47,2022
723,Jhojan-Valencia-2023-1,700,20.13,2.96,3.46,2023
724,Ismael-Tajouri-Shradi-2022-1,82,15.45,-0.56,3.46,2022
725,Luis-Abram-2023-1,871,22.21,7.2,3.46,2023
726,Gadi-Kinda-2021-1,1044,18.29,1.91,3.46,2021
727,Rodrigo-Schlegel-2021-1,763,22.23,7.85,3.46,2021
728,Ryan-Hollingshead-2021-1,1479,18.5,3.08,3.45,2021
729,Ethan-Bartlow-2022-1,472,24.18,8.42,3.4,2022
730,Aziel-Jackson-2023-1,329,17.53,1.79,3.4,2023
731,Eriq-Zavaleta-2022-1,125,20.62,5.7,3.38,2022
732,Frederik-Kleemann-2021-1,38,20.81,8.43,3.36,2021
733,Roberto-Puncec-2021-1,85,22.97,5.41,3.36,2021
734,Marlon-Hairston-2022-1,89,18.72,0.95,3.31,2022
735,Christopher-Hegardt-2023-1,31,20.12,2.9,3.31,2023
736,Geoff-Cameron-2022-1,840,22.73,10.46,3.3,2022
737,Douglas-Costa-2022-1,927,19.85,2.29,3.29,2022
738,Kwadwo-Opoku-2021-1,49,15.86,-3.68,3.28,2021
739,Jonathan-Bornstein-2022-1,517,16.53,4.69,3.26,2022
740,Mauricio-Cuevas-2023-1,258,18.39,1.99,3.25,2023
741,Rándall-Leal-2023-1,515,17.12,3.7,3.25,2023
742,Matt-Hedges-2021-1,859,23.14,9.88,3.25,2021
743,Lalas-Abubakar-2023-1,1111,20.14,5.84,3.25,2023
744,Cristian-Cásseres-Jr-2023-1,786,19.99,7.16,3.21,2023
745,Spencer-Richey-2023-1,115,34.03,23.51,3.2,2023
746,Auston-Trusty-2022-1,766,21.7,6.41,3.19,2022
747,Alex-De-John-2022-1,285,20.2,7.23,3.17,2022
748,Miguel-Araujo-2023-1,101,26.87,3.52,3.15,2023
749,Mason-Stajduhar-2022-1,48,35.75,26.82,3.12,2022
750,Alexander-Alvarado-2021-1,85,15.35,0.19,3.1,2021
751,Felipe-2023-1,326,16.75,4.78,3.1,2023
752,Omir-Fernandez-2023-1,405,14.33,1.25,3.05,2023
753,Milton-Valenzuela-2021-1,525,19.96,6.61,3.03,2021
754,Noah-Powder-2021-1,181,17.44,4.41,3.03,2021
755,Jalil-Anibaba-2022-1,121,26.08,12.77,3.03,2022
756,Jimmy-Maurer-2021-1,711,30.49,20.91,3.01,2021
757,Clément-Diop-2023-1,46,31.6,20.73,3.01,2023
758,Victor-Ulloa-2021-1,605,19.25,4.8,3.0,2021
759,Aimé-Mabika-2022-1,394,21.47,7.5,2.99,2022
760,Arquimides-Ordonez-2021-1,24,13.57,-0.07,2.99,2021
761,Dominique-Badji-2023-1,189,15.35,-2.17,2.98,2023
762,Rándall-Leal-2022-1,881,19.31,5.05,2.98,2022
763,Benjamin-Redzic-2022-1,32,13.57,3.03,2.98,2022
764,Moussa-Djitté-2022-1,73,15.25,-2.33,2.97,2022
765,Dominique-Badji-2022-1,249,15.43,-0.39,2.96,2022
766,Miguel-Berry-2023-1,145,15.22,-2.47,2.95,2023
767,Obed-Vargas-2023-1,707,16.63,1.69,2.95,2023
768,Michael-Baldisimo-2023-1,147,17.52,4.25,2.94,2023
769,Josh-Bauer-2023-1,284,22.17,4.99,2.91,2023
770,Gavin-Beavers-2023-1,182,39.45,31.31,2.9,2023
771,Andy-Polo-2021-1,82,18.56,-0.78,2.9,2021
772,Stefan-Cleveland-2021-1,501,34.31,26.17,2.85,2021
773,Leo-Chú-2021-1,39,14.21,1.52,2.84,2021
774,Nathan-Harriel-2021-1,104,18.27,4.86,2.84,2021
775,Christian-Mafla-2021-1,242,20.25,6.76,2.83,2021
776,Caio-Alexandre-2022-1,44,13.31,0.76,2.8,2022
777,John-Pulskamp-2023-1,122,34.48,24.06,2.8,2023
778,Erik-Godoy-2022-1,237,23.07,8.9,2.8,2022
779,Tommy-McNamara-2023-1,54,18.26,6.67,2.78,2023
780,Jack-Skahan-2022-1,61,20.02,5.65,2.74,2022
781,Edward-Kizza-2021-1,67,11.89,-2.29,2.72,2021
782,Erik-Holt-2023-1,43,28.17,12.67,2.71,2023
783,Yeimar-Gómez-Andrade-2022-1,1361,21.98,8.06,2.7,2022
784,Will-Bruin-2023-1,58,12.32,-1.59,2.7,2023
785,Lucas-Bartlett-2023-1,472,23.17,9.57,2.7,2023
786,Allan-Cruz-2022-1,164,17.79,3.82,2.67,2022
787,C.J.-Sapong-2022-1,554,15.11,1.24,2.66,2022
788,Iván-Angulo-2022-1,168,15.26,-1.15,2.65,2022
789,Drew-Moor-2022-1,83,20.78,9.75,2.59,2022
790,Obinna-Nwobodo-2023-1,1195,19.17,3.32,2.59,2023
791,Chris-Mueller-2021-1,701,17.33,1.29,2.53,2021
792,Frédéric-Brillant-2021-1,553,23.95,8.85,2.52,2021
793,Luca-Petrasso-2023-1,208,16.75,4.53,2.52,2023
794,Nacho-Gil-2023-1,202,15.86,-1.0,2.48,2023
795,Jeff-Attinella-2021-1,41,44.13,37.15,2.45,2021
796,Stefan-Cleveland-2023-1,46,30.29,22.66,2.44,2023
797,Victor-Ulloa-2023-1,84,16.73,1.47,2.43,2023
798,Tyler-Blackett-2021-1,375,24.76,11.45,2.41,2021
799,Marinos-Tzionis-2023-1,273,15.31,-0.64,2.39,2023
800,Julian-Gaines-2023-1,24,16.2,-4.09,2.37,2023
801,Erik-Hurtado-2021-1,154,14.38,-3.07,2.36,2021
802,Jonathan-Perez-2023-1,48,22.72,-4.85,2.36,2023
803,Brandon-Cambridge-2023-1,44,19.48,-6.82,2.35,2023
804,Mason-Stajduhar-2023-1,79,42.59,36.55,2.35,2023
805,Kristijan-Kahlina-2023-1,937,36.92,28.85,2.34,2023
806,Romell-Quioto-2023-1,205,18.04,0.6,2.34,2023
807,Matt-Bersano-2022-1,40,33.75,22.11,2.29,2022
808,Alexandru-Matan-2021-1,258,16.64,1.21,2.29,2021
809,Jordan-Morris-2022-1,619,13.65,-1.99,2.25,2022
810,David-Junior-Hoilett-2023-1,84,18.38,1.62,2.23,2023
