,Player_ID,Season,Base Salary,Guaranteed Compensation
2280,Sean-Nealis-2022-1,2022,175000.00,196875.00
2282,Dagur-Dan-Thórhallsson-2023-1,2023,160000.00,195500.00
2283,Fredy-Montero-2023-1,2023,195000.00,195000.00
2284,Jacob-Shaffelburg-2023-1,2023,150000.00,195000.00
2285,Jordy-Delem-2021-1,2021,175000.00,194000.00
2287,Maikel-Chang-2023-1,2023,170000.00,193750.00
2288,Júnior-Moreno-2021-1,2021,184000.00,193550.00
2290,Joe-Bendik-2023-1,2023,175000.00,192500.00
2291,Paul-Marie-2023-1,2023,180000.00,191375.00
2292,Ruan-2021-1,2021,190000.00,190000.00
2294,Jimmy-Medranda-2021-1,2021,180000.00,190000.00
2296,Marco-Farfan-2021-1,2021,190000.00,190000.00
2298,Kervin-Arriaga-2023-1,2023,170000.00,189667.00
2299,Jhon-Espinoza-2021-1,2021,162000.00,188500.00
2301,Clément-Diop-2021-1,2021,160000.00,188500.00
2302,Andrés-Perea-2021-1,2021,180000.00,188500.00
2303,Tom-Barlow-2022-1,2022,175000.00,188151.00
2307,Maarten-Paes-2022-1,2022,150000.00,187500.00
2309,Wyatt-Omsberg-2023-1,2023,170000.00,187000.00
2310,Frankie-Amaya-2021-1,2021,150000.00,187000.00
2312,Jack-McGlynn-2023-1,2023,160000.00,186533.00
2313,Freddy-Vargas-2021-1,2021,160000.00,186000.00
2316,Jesús-Bueno-2023-1,2023,170000.00,185378.00
2317,Brad-Stuver-2022-1,2022,175000.00,185000.00
2319,Robbie-Robinson-2022-1,2022,140000.00,185000.00
2321,Nick-Hagglund-2021-1,2021,175000.00,184375.00
2323,Chris-Brady-2022-1,2022,159996.00,183246.00
2324,Derrick-Jones-2021-1,2021,160000.00,182969.00
2326,Cameron-Dunbar-2023-1,2023,165000.00,181750.00
2327,Nathan-Harriel-2023-1,2023,160000.00,181675.00
2328,Nnamdi-Chinonso-Offor-2021-1,2021,132000.00,181400.00
2330,Jay-Chapman-2021-1,2021,167500.00,180333.00
2332,Kelyn-Rowe-2021-1,2021,180000.00,180000.00
2334,Matt-Freese-2023-1,2023,161250.00,180000.00
2335,Brandon-Bye-2021-1,2021,170000.00,178875.00
2339,Juan-Mosquera-2022-1,2022,160000.00,178167.00
2342,JT-Marcinkowski-2021-1,2021,165000.00,177000.00
2344,Phelipe-2021-1,2021,150000.00,176250.00
2346,Tah-Brian-Anunga-2022-1,2022,156000.00,176000.00
2348,Omir-Fernandez-2023-1,2023,161000.00,176000.00
2349,Christian-Makoun-2021-1,2021,175000.00,175000.00
2351,Nick-Hagglund-2023-1,2023,175000.00,175000.00
2352,Derrick-Etienne-2022-1,2022,175000.00,175000.00
2354,Marlon-Hairston-2022-1,2022,175000.00,175000.00
2356,Thomas-Hasal-2022-1,2022,155000.00,173934.00
2358,John-Pulskamp-2023-1,2023,150000.00,173500.00
2360,Róbert-Orri-Thorkelsson-2022-1,2022,150000.00,173500.00
2361,Erik-Sorga-2021-1,2021,150000.00,173000.00
2363,Steven-Beitashour-2022-1,2022,150000.00,172500.00
2365,Steven-Beitashour-2023-1,2023,150000.00,172500.00
2366,Drew-Moor-2022-1,2022,150000.00,172500.00
2369,Aidan-Morris-2022-1,2022,170000.00,172000.00
2371,Nelson-Quiñones-2022-1,2022,150996.00,171890.00
2372,Jonathan-Perez-2022-1,2022,150000.00,171750.00
2375,Henry-Kessler-2022-1,2022,150000.00,170000.00
2377,Robbie-Robinson-2021-1,2021,125000.00,170000.00
2379,Jacori-Hayes-2021-1,2021,160000.00,169833.00
2381,Nouhou-Tolo-2021-1,2021,125000.00,169274.00
2383,Griffin-Dorsey-2023-1,2023,150000.00,169000.00
2386,Brent-Kallman-2022-1,2022,160000.00,168000.00
2388,Brent-Kallman-2023-1,2023,160000.00,168000.00
2389,John-Nelson-2023-1,2023,160000.00,168000.00
2390,Eric-Miller-2022-1,2022,168000.00,168000.00
2392,Stefan-Cleveland-2022-1,2022,150000.00,167500.00
2394,Cristián-Gutiérrez-2021-1,2021,150000.00,167500.00
2396,Nick-Besler-2021-1,2021,167500.00,167500.00
2398,Alvas-Powell-2022-1,2022,150000.00,167000.00
2400,Jhon-Durán-2022-1,2022,120000.00,167000.00
2403,Mustafa-Kizza-2021-1,2021,150000.00,166800.00
2406,Tyler-Pasher-2022-1,2022,157500.00,165381.00
2407,Justin-Haak-2023-1,2023,150000.00,165000.00
2408,Steven-Beitashour-2021-1,2021,150000.00,165000.00
2410,Drew-Moor-2021-1,2021,150000.00,165000.00
2412,Tosaint-Ricketts-2021-1,2021,160000.00,165000.00
2416,Marvin-Loría-2022-1,2022,125000.00,164375.00
2418,Jack-Maher-2022-1,2022,130000.00,164000.00
2420,James-Pantemis-2023-1,2023,144996.00,163996.00
2424,Mamadou-Fall-2023-1,2023,149000.00,161750.00
2425,Daniel-Ríos-2021-1,2021,140000.00,161500.00
2427,James-Pantemis-2022-1,2022,145000.00,160833.00
2429,Sebastian-Berhalter-2023-1,2023,150000.00,160250.00
2430,Chris-Seitz-2021-1,2021,160000.00,160000.00
2433,Brad-Stuver-2021-1,2021,150000.00,160000.00
2435,Jahkeele-Marshall-Rutty-2023-1,2023,152500.00,159313.00
2436,Brent-Kallman-2021-1,2021,150000.00,158125.00
2438,Tyler-Pasher-2021-1,2021,150000.00,157881.00
2440,Maynor-Figueroa-2021-1,2021,150000.00,157688.00
2442,Ayo-Akinola-2021-1,2021,89513.00,157513.00
2444,Brad-Knighton-2022-1,2022,150000.00,157500.00
2446,Wyatt-Omsberg-2022-1,2022,140000.00,157000.00
2449,Paul-Marie-2022-1,2022,145000.00,156375.00
2451,Jesús-Bueno-2022-1,2022,140000.00,155378.00
2453,Jon-Gallagher-2022-1,2022,155000.00,155000.00
2455,Omir-Fernandez-2022-1,2022,140000.00,155000.00
2457,Javain-Brown-2023-1,2023,140000.00,153688.00
2458,Andrew-Putna-2021-1,2021,140000.00,153458.00
2462,Luis-Barraza-2023-1,2023,145000.00,152688.00
2463,Rubio-Rubín-2021-1,2021,135000.00,152067.00
2465,Donovan-Pines-2022-1,2022,150000.00,152000.00
2467,Zac-McGraw-2023-1,2023,130000.00,151875.00
2468,Kortne-Ford-2022-1,2022,150000.00,151667.00
2470,Nicolás-Acevedo-2021-1,2021,135000.00,151000.00
2472,Chris-Odoi-Atsem-2022-1,2022,140000.00,151000.00
2474,Mohammed-Adams-2022-1,2022,130000.00,150000.00
2475,Jalil-Anibaba-2022-1,2022,150000.00,150000.00
2477,Miguel-Trauco-2022-1,2022,100000.00,150000.00
2481,Pablo-Sisniega-2021-1,2021,150000.00,150000.00
2483,Felipe-2021-1,2021,150000.00,150000.00
2485,Matt-Real-2023-1,2023,140000.00,149833.00
2487,Jack-Maher-2021-1,2021,115000.00,149000.00
2489,Gabriel-Slonina-2022-1,2022,143000.00,147800.00
2491,Pablo-Bonilla-2023-1,2023,135000.00,147667.00
2492,Oniel-Fisher-2021-1,2021,140000.00,147625.00
2496,Eric-Miller-2021-1,2021,147000.00,147000.00
2498,Jonathan-Perez-2021-1,2021,125000.00,146750.00
2500,Brad-Knighton-2021-1,2021,140000.00,146750.00
2503,James-Pantemis-2021-1,2021,130000.00,145833.00
2505,Mason-Stajduhar-2023-1,2023,130000.00,145650.00
2506,Edwin-Cerrillo-2022-1,2022,130000.00,145000.00
2507,Tayvon-Gray-2022-1,2022,125000.00,144788.00
2509,Pablo-Bonilla-2022-1,2022,132000.00,144667.00
2511,Griffin-Dorsey-2022-1,2022,125000.00,144000.00
2513,Caden-Clark-2021-1,2021,106773.00,143973.00
2514,Franco-Fragapane-2021-1,2021,135000.00,142500.00
2515,Andres-Jasson-2023-1,2023,125000.00,142144.00
2516,Abu-Danladi-2022-1,2022,135000.00,142125.00
2518,Kyle-Smith-2022-1,2022,128580.00,141244.00
2520,Mohammed-Adams-2021-1,2021,121000.00,141000.00
2522,Chris-Odoi-Atsem-2021-1,2021,130000.00,141000.00
2524,Cameron-Duke-2023-1,2023,137500.00,140500.00
2528,Handwalla-Bwana-2022-1,2022,140000.00,140000.00
2530,Michael-Nelson-2022-1,2022,125000.00,139500.00
2532,Derek-Cornelius-2021-1,2021,127050.00,139001.00
2533,George-Bello-2021-1,2021,135000.00,139000.00
2536,Jalen-Neal-2023-1,2023,125000.00,138625.00
2537,Zorhan-Ludovic-Bassong-2022-1,2022,125000.00,137500.00
2538,Chris-Mueller-2021-1,2021,123715.00,137465.00
2540,Sebastian-Berhalter-2022-1,2022,100000.00,137250.00
2544,Ryan-Raposo-2023-1,2023,120000.00,137000.00
2545,Jahkeele-Marshall-Rutty-2022-1,2022,130000.00,136842.00
2549,Jayden-Nelson-2022-1,2022,130000.00,136586.00
2551,John-McCarthy-2021-1,2021,130000.00,136583.00
2555,Clément-Diop-2022-1,2022,125000.00,136250.00
2557,Griffin-Yow-2022-1,2022,130000.00,136118.00
2558,Justin-Rennicks-2023-1,2023,125000.00,136000.00
2559,Benjamin-Kikanovic-2023-1,2023,130000.00,135775.00
2560,Leonardo-Campana-2022-1,2022,84000.00,135680.00
2564,Amadou-Dia-2021-1,2021,135000.00,135000.00
2566,Danilo-Acosta-2021-1,2021,135000.00,135000.00
2568,Miguel-Berry-2023-1,2023,135000.00,135000.00
2571,Brek-Shea-2021-1,2021,135000.00,135000.00
2573,Ethan-Bartlow-2023-1,2023,125000.00,135000.00
2574,Eric-Miller-2023-1,2023,120000.00,135000.00
2575,Collin-Smith-2023-1,2023,130000.00,135000.00
2576,Diego-Luna-2023-1,2023,120000.00,134380.00
2577,Brandt-Bronico-2022-1,2022,125000.00,134330.00
2579,Micael-2023-1,2023,120000.00,134250.00
2580,Mathieu-Choinière-2022-1,2022,125000.00,134238.00
2582,Indiana-Vassilev-2022-1,2022,84000.00,134000.00
2583,Joel-Waterman-2022-1,2022,125000.00,133909.00
2584,Moses-Nyeman-2023-1,2023,115000.00,133822.00
2586,Saad-Abdul-Salaam-2021-1,2021,125000.00,133667.00
2587,Ethan-Zubak-2021-1,2021,130000.00,133125.00
2589,Kwadwo-Opoku-2022-1,2022,92000.00,133095.00
2591,Oniel-Fisher-2022-1,2022,120000.00,133000.00
2597,Jordan-Perruzza-2023-1,2023,130000.00,132500.00
2598,Ashtone-Morgan-2021-1,2021,132000.00,132000.00
2600,Spencer-Richey-2022-1,2022,132000.00,132000.00
2602,Spencer-Richey-2023-1,2023,132000.00,132000.00
2603,Andy-Rose-2021-1,2021,132000.00,132000.00
2606,Cade-Cowell-2021-1,2021,120000.00,130000.00
2608,Kendall-McIntosh-2023-1,2023,130000.00,130000.00
2609,Drake-Callender-2022-1,2022,130000.00,130000.00
2611,Andre-Shinyashiki-2021-1,2021,120000.00,130000.00
2614,Omir-Fernandez-2021-1,2021,115000.00,130000.00
2616,Ethan-Zubak-2022-1,2022,116000.00,130000.00
2618,Emanuel-Maciel-2021-1,2021,118182.00,129811.00
2621,Danny-Leyva-2022-1,2022,110000.00,129423.00
2623,Niko-Hansen-2021-1,2021,110004.00,129004.00
2625,Griffin-Dorsey-2021-1,2021,110000.00,129000.00
2626,Siad-Haji-2022-1,2022,120000.00,129000.00
2628,Daryl-Dike-2021-1,2021,100000.00,128750.00
2630,Kieran-Gibbs-2021-1,2021,120000.00,128167.00
2632,Gianluca-Busio-2021-1,2021,125004.00,127504.00
2635,Rodrigo-Schlegel-2021-1,2021,120000.00,127425.00
2640,Edgar-Castillo-2021-1,2021,121000.00,127019.00
2643,Donovan-Pines-2021-1,2021,125000.00,127000.00
2645,Erik-Duenas-2023-1,2023,125000.00,127000.00
2646,Noble-Okello-2022-1,2022,115000.00,126815.00
2648,Chris-Kablan-2022-1,2022,108000.00,126000.00
2649,Bobby-Shuttleworth-2021-1,2021,110000.00,125750.00
2652,Earl-Edwards-Jr.-2023-1,2023,125000.00,125000.00
2653,Bobby-Shuttleworth-2022-1,2022,125000.00,125000.00
2654,Justin-Morrow-2021-1,2021,125000.00,125000.00
2656,Erik-Holt-2022-1,2022,125000.00,125000.00
2658,Derrick-Etienne-2021-1,2021,125000.00,125000.00
2661,Tomás-Romero-2023-1,2023,120000.00,125000.00
2662,Dylan-Nealis-2021-1,2021,100000.00,125000.00
2664,Ventura-Alvarado-2021-1,2021,81375.00,124708.00
2665,Tyler-Wolff-2023-1,2023,120000.00,124500.00
2666,José-Mulato-2023-1,2023,85444.00,123627.00
2667,Quinn-Sullivan-2023-1,2023,120000.00,123500.00
2669,John-Nelson-2021-1,2021,115000.00,123000.00
2671,Kwadwo-Opoku-2021-1,2021,81375.00,122430.00
2673,Sebastian-Berhalter-2021-1,2021,85000.00,122250.00
2675,Bryce-Duke-2022-1,2022,122000.00,122000.00
2676,John-McCarthy-2023-1,2023,115000.00,121667.00
2677,Sebastian-Anderson-2023-1,2023,120000.00,121667.00
2678,Milan-Iloski-2021-1,2021,120000.00,121500.00
2680,Benji-Michel-2022-1,2022,115000.00,121303.00
2685,Tajon-Buchanan-2021-1,2021,110000.00,121000.00
2687,Gabriele-Corbo-2022-1,2022,120192.00,120192.00
2688,Tanner-Tessmann-2021-1,2021,115000.00,120125.00
2689,Kendall-McIntosh-2022-1,2022,120000.00,120000.00
2691,Justin-Rennicks-2022-1,2022,110000.00,120000.00
2699,Felipe-Hernandez-2022-1,2022,85444.00,119153.00
2700,Cole-Bassett-2021-1,2021,110000.00,119000.00
2702,Mamadou-Fall-2022-1,2022,106000.00,118750.00
2704,Kyle-Smith-2021-1,2021,105996.00,118660.00
2706,Daniel-Pereira-Gil-2023-1,2023,100000.00,118414.00
2707,Ethan-Dobbelaere-2023-1,2023,104000.00,118000.00
2708,Andres-Jasson-2022-1,2022,100000.00,117144.00
2710,Cameron-Dunbar-2021-1,2021,100000.00,116750.00
2712,Jacob-Shaffelburg-2021-1,2021,110000.00,116500.00
2714,Michael-Halliday-2023-1,2023,110000.00,116300.00
2715,Mikael-Marques-2023-1,2023,100000.00,116250.00
2716,Griffin-Yow-2021-1,2021,110000.00,116118.00
2718,Benji-Michel-2021-1,2021,109250.00,115553.00
2720,Rocco-Rios-Novo-2022-1,2022,108000.00,115530.00
2721,Eriq-Zavaleta-2021-1,2021,81375.00,115503.00
2722,Matt-Freese-2021-1,2021,96750.00,115500.00
2724,Tommy-Thompson-2023-1,2023,115000.00,115000.00
2725,Alec-Kann-2021-1,2021,115000.00,115000.00
2727,Shane-O'Neill-2021-1,2021,115000.00,115000.00
2729,Henry-Kessler-2021-1,2021,95000.00,115000.00
2733,Tayvon-Gray-2021-1,2021,95000.00,114788.00
2738,Tyler-Wolff-2022-1,2022,110000.00,114500.00
2740,Mathieu-Choinière-2021-1,2021,105000.00,114238.00
2742,Jeff-Attinella-2021-1,2021,108000.00,114125.00
2744,Ryan-Raposo-2022-1,2022,100000.00,114000.00
2751,Dante-Sealy-2021-1,2021,100000.00,113400.00
2753,Owen-Wolff-2023-1,2023,100000.00,113053.00
2756,Calvin-Harris-2023-1,2023,100000.00,113000.00
2757,Ben-Lundt-2023-1,2023,100000.00,112833.00
2758,Kipp-Keller-2023-1,2023,100000.00,112500.00
2759,Roman-Celentano-2023-1,2023,100000.00,112500.00
2761,Ousseni-Bouda-2023-1,2023,100000.00,112500.00
2762,Taylor-Washington-2023-1,2023,98688.00,112269.00
2763,Eldin-Jakupovic-2023-1,2023,100000.00,112000.00
2764,Noble-Okello-2021-1,2021,100000.00,111815.00
2767,Paxten-Aaronson-2022-1,2022,107500.00,111500.00
2769,Ian-Fray-2023-1,2023,110000.00,110000.00
2770,Jordan-Harvey-2021-1,2021,110000.00,110000.00
2772,John-McCarthy-2022-1,2022,110000.00,110000.00
2774,Justin-Rennicks-2021-1,2021,100000.00,110000.00
2776,Tanner-Beason-2021-1,2021,90000.00,110000.00
2778,Fredy-Montero-2022-1,2022,110000.00,110000.00
2780,Aboubacar-Keita-2021-1,2021,110000.00,110000.00
2782,Edwin-Cerrillo-2021-1,2021,95000.00,110000.00
2784,Luis-Caicedo-2023-1,2023,110000.00,110000.00
2786,Michael-Baldisimo-2022-1,2022,107415.00,109292.00
2791,Anthony-Fontana-2021-1,2021,100008.00,108426.00
2793,Bode-Davis-2023-1,2023,104000.00,108294.00
2794,Kevin-Paredes-2021-1,2021,100000.00,108000.00
2797,Taylor-Washington-2022-1,2022,93989.00,107570.00
2798,Nathan-Harriel-2022-1,2022,90000.00,107500.00
2800,Julian-Gaines-2023-1,2023,104004.00,107337.00
2803,Jahkeele-Marshall-Rutty-2021-1,2021,100000.00,106842.00
2805,Sebastian-Anderson-2022-1,2022,105000.00,106667.00
2807,Jayden-Nelson-2021-1,2021,100000.00,106586.00
2811,Matt-Bersano-2022-1,2022,106375.00,106375.00
2814,Brian-Gutierrez-2022-1,2022,104000.00,105900.00
2816,Peter-Stroud-2023-1,2023,85444.00,105447.00
2818,Ben-Bender-2023-1,2023,85444.00,105444.00
2819,Alex-Bono-2023-1,2023,85444.00,105444.00
2820,Reed-Baker-Whiting-2023-1,2023,85444.00,105444.00
2821,Tsubasa-Endoh-2021-1,2021,100000.00,105333.00
2823,José-Van-Rankin-2021-1,2021,105255.00,105255.00
2825,Kristian-Fletcher-2022-1,2022,84000.00,105189.00
2826,Matt-Real-2022-1,2022,105000.00,105000.00
2828,John-Tolkin-2022-1,2022,100000.00,105000.00
2831,Kristian-Fletcher-2023-1,2023,85444.00,104953.00
2834,Gabriel-Slonina-2021-1,2021,100000.00,104800.00
2838,Kenneth-Vermeer-2021-1,2021,81375.00,104375.00
2839,Siad-Haji-2021-1,2021,95000.00,104000.00
2843,Ryan-Raposo-2021-1,2021,90000.00,104000.00
2846,Ethan-Dobbelaere-2022-1,2022,89716.00,103716.00
2848,Kervin-Arriaga-2022-1,2022,84000.00,103667.00
2854,Brooklyn-Raines-2023-1,2023,85444.00,103507.00
2856,David-Ochoa-2022-1,2022,103500.00,103500.00
2857,Quinn-Sullivan-2022-1,2022,100000.00,103500.00
2859,Jared-Stroud-2023-1,2023,88200.00,103200.00
2860,Patrick-Schulte-2023-1,2023,88200.00,103178.00
2863,Orrin-McKinze-Gaines-II-2023-1,2023,100000.00,102750.00
2864,David-Loera-2021-1,2021,100000.00,102500.00
2867,Daniel-Pereira-Gil-2022-1,2022,84000.00,102258.00
2873,Axel-Kei-2023-1,2023,85444.00,101444.00
2874,Elliot-Collier-2021-1,2021,101375.00,101375.00
2878,Danny-Leyva-2021-1,2021,81375.00,100798.00
2881,Calvin-Harris-2022-1,2022,85444.00,100444.00
2884,Greg-Ranjitsingh-2023-1,2023,95000.00,100167.00
2885,Yamil-Asad-2023-1,2023,100000.00,100000.00
2888,Andy-Najar-2021-1,2021,90000.00,100000.00
2890,Nacho-Gil-2022-1,2022,100000.00,100000.00
2891,DeJuan-Jones-2021-1,2021,95000.00,99938.00
2894,Daniel-Pereira-Gil-2021-1,2021,81375.00,99793.00
2896,Dayne-St.-Clair-2021-1,2021,95000.00,99520.00
2898,Michael-Halliday-2022-1,2022,89716.00,99447.00
2902,Roman-Celentano-2022-1,2022,84000.00,99000.00
2907,Danny-Musovski-2023-1,2023,98687.00,98687.00
2908,Diego-Luna-2022-1,2022,84000.00,98380.00
2909,Maikel-Chang-2022-1,2022,98261.00,98261.00
2911,D.J.-Taylor-2023-1,2023,98261.00,98261.00
2912,George-Campbell-2022-1,2022,98000.00,98000.00
2914,Andre-Reynolds-2022-1,2022,90000.00,98000.00
2918,Brandan-Craig-2022-1,2022,85000.00,97825.00
2920,Thorleifur-Úlfarsson-2023-1,2023,85444.00,97643.00
2925,Javain-Brown-2022-1,2022,84000.00,97481.00
2928,Joshua-Atencio-2023-1,2023,92400.00,96762.00
2929,Jesús-Bueno-2021-1,2021,81375.00,96753.00
2930,Jasper-Löeffelsend-2023-1,2023,96600.00,96600.00
2931,Kipp-Keller-2022-1,2022,84000.00,96500.00
2933,Ousseni-Bouda-2022-1,2022,84000.00,96500.00
2935,Victor-Bezerra-2022-1,2022,84000.00,96461.00
2939,Raheem-Edwards-2021-1,2021,96375.00,96375.00
2943,Stefan-Cleveland-2021-1,2021,96375.00,96375.00
2945,Calvin-Harris-2021-1,2021,81375.00,96375.00
2947,Darren-Yapi-2023-1,2023,85444.00,96277.00
2951,Emmanuel-Boateng-2023-1,2023,85444.00,95784.00
2952,Adam-Saldana-2022-1,2022,89513.00,95447.00
2954,Michael-Halliday-2021-1,2021,85444.00,95089.00
2958,Jack-Gurr-2021-1,2021,95000.00,95000.00
2963,Ali-Ahmed-2023-1,2023,85444.00,94819.00
2964,Jaylin-Lindsey-2021-1,2021,91547.00,94547.00
2966,Tom-Barlow-2021-1,2021,81375.00,94526.00
2970,Luca-Petrasso-2023-1,2023,85444.00,94468.00
2974,Christopher-Garcia-2022-1,2022,90000.00,94300.00
2976,Mamadou-Fall-2021-1,2021,81375.00,94125.00
2977,Karifa-Yao-2023-1,2023,89716.00,94123.00
2980,Kei-Kamara-2022-1,2022,84000.00,94000.00
2985,Zorhan-Ludovic-Bassong-2021-1,2021,81375.00,93875.00
2989,Sam-Junqua-2023-1,2023,85444.00,93777.00
2990,Jonathan-Dean-2023-1,2023,85444.00,93611.00
2991,Kyle-Duncan-2021-1,2021,93581.00,93581.00
2993,Alex-Roldan-2021-1,2021,93581.00,93581.00
2995,Aimé-Mabika-2023-1,2023,85444.00,93569.00
2998,Sean-Zawadzki-2023-1,2023,88200.00,93200.00
3001,Jeremy-Rafanello-2023-1,2023,85444.00,93080.00
3002,Daniel-Edelman-2023-1,2023,85444.00,93026.00
3003,Cameron-Duke-2022-1,2022,90000.00,93000.00
3007,Christopher-Hegardt-2023-1,2023,85444.00,92956.00
3010,Jacob-Greene-2023-1,2023,89716.00,92716.00
3011,Moses-Nyeman-2022-1,2022,89716.00,92502.00
3012,Tate-Schmitt-2022-1,2022,92500.00,92500.00
3014,Kyle-Scott-2021-1,2021,81375.00,92458.00
3017,Rida-Zouhir-2022-1,2022,84000.00,92431.00
3018,Sean-Rea-2023-1,2023,85444.00,92340.00
3019,Rida-Zouhir-2023-1,2023,85444.00,92340.00
3020,Jules-Anthony-Vilsaint-2023-1,2023,85444.00,92319.00
3021,Ilias-Iliadis-2023-1,2023,85444.00,92319.00
3022,John-Pulskamp-2022-1,2022,89716.00,92216.00
3024,Amar-Sejdic-2023-1,2023,85444.00,92111.00
3030,Kayden-Pierre-2023-1,2023,85444.00,91819.00
3031,William-Sands-2023-1,2023,85444.00,91694.00
3032,Sebastian-Anderson-2021-1,2021,90000.00,91667.00
3034,Daniel-Edelman-2022-1,2022,84000.00,91582.00
3037,Paxten-Aaronson-2021-1,2021,87500.00,91500.00
3041,Ethan-Bartlow-2022-1,2022,84000.00,91500.00
3046,Jack-McGlynn-2022-1,2022,77500.00,91400.00
3048,Esmir-Bajraktarevic-2023-1,2023,85444.00,91367.00
3049,Michael-Baldisimo-2021-1,2021,89513.00,91275.00
3051,Benjamin-Kikanovic-2022-1,2022,85444.00,91219.00
3053,Gavin-Beavers-2023-1,2023,85444.00,91027.00
3058,Clément-Bayiha-2021-1,2021,85500.00,90875.00
3060,Deandre-Kerr-2023-1,2023,85444.00,90763.00
3064,Kosi-Thompson-2023-1,2023,85444.00,90704.00
3065,John-Tolkin-2021-1,2021,85444.00,90444.00
3066,Joel-Waterman-2021-1,2021,81375.00,90284.00
3068,William-Sands-2022-1,2022,84000.00,90250.00
3074,Matt-Real-2021-1,2021,90000.00,90000.00
3076,David-Ochoa-2021-1,2021,90000.00,90000.00
3080,Erik-Holt-2021-1,2021,90000.00,90000.00
3082,Bryce-Duke-2021-1,2021,90000.00,90000.00
3091,Jonathan-Sirois-2023-1,2023,85444.00,89780.00
3094,Jackson-Conway-2023-1,2023,89716.00,89716.00
3095,Elliot-Panicco-2023-1,2023,89716.00,89716.00
3096,Josh-Bauer-2023-1,2023,89716.00,89716.00
3097,Tega-Ikoba-2023-1,2023,89716.00,89716.00
3098,Joey-Dezart-2022-1,2022,89716.00,89716.00
3100,Edison-Azcona-2023-1,2023,89716.00,89716.00
3101,Ralph-Priso-Mbongue-2023-1,2023,89716.00,89716.00
3102,Mason-Stajduhar-2022-1,2022,89716.00,89716.00
3104,Machop-Chol-2023-1,2023,89716.00,89716.00
3105,Niko-Tsakiris-2023-1,2023,85444.00,89611.00
3106,Taylor-Washington-2021-1,2021,89513.00,89513.00
3108,Tony-Alfaro-2022-1,2022,89513.00,89513.00
3110,Sam-Junqua-2022-1,2022,89513.00,89513.00
3112,Adrien-Pérez-2022-1,2022,89513.00,89513.00
3115,Drew-Skundrich-2022-1,2022,89513.00,89513.00
3117,Olivier-Mbaizo-2021-1,2021,89513.00,89513.00
3119,Isaiah-Parente-2023-1,2023,85444.00,89444.00
3122,Aziel-Jackson-2023-1,2023,85444.00,89341.00
3125,Manny-Perez-2021-1,2021,63547.00,89214.00
3126,Justin-Che-2021-1,2021,80000.00,89209.00
3132,Sean-Zawadzki-2022-1,2022,84000.00,89000.00
3134,Arquimides-Ordonez-2023-1,2023,85444.00,88981.00
3136,Alvas-Powell-2021-1,2021,81375.00,88875.00
3143,Joshua-Atencio-2022-1,2022,84000.00,88557.00
3145,Marcus-Godinho-2022-1,2022,85444.00,88444.00
3147,Cole-Turner-2021-1,2021,85444.00,88444.00
3155,Bode-Davis-2022-1,2022,84000.00,88294.00
3157,Moses-Nyeman-2021-1,2021,85444.00,88230.00
3160,Jack-Skahan-2023-1,2023,88200.00,88200.00
3161,Hassan-Ndam-2023-1,2023,88200.00,88200.00
3162,Luke-Haakenson-2023-1,2023,88200.00,88200.00
3163,Kendall-Burks-2023-1,2023,88200.00,88200.00
3166,Jonathan-Bell-2023-1,2023,88200.00,88200.00
3167,Osvaldo-Alonso-2023-1,2023,88200.00,88200.00
3170,Matthew-Nocita-2023-1,2023,88200.00,88200.00
3171,Damian-Rivera-2023-1,2023,88200.00,88200.00
3172,Wikelman-Carmona-2023-1,2023,85444.00,88194.00
3175,Nathan-Ordaz-2023-1,2023,85444.00,87944.00
3176,Paul-Marie-2021-1,2021,81375.00,87908.00
3185,Nathan-Harriel-2021-1,2021,70000.00,87500.00
3193,Alex-Monis-2023-1,2023,85444.00,87344.00
3195,Javier-Casas-2023-1,2023,85444.00,87344.00
3197,Adam-Saldana-2021-1,2021,81375.00,87309.00
3199,Caleb-Wiley-2023-1,2023,85444.00,87044.00
3202,Orrin-McKinze-Gaines-II-2022-1,2022,84000.00,86750.00
3204,Jordan-Perruzza-2022-1,2022,84000.00,86500.00
3206,Harrison-Robledo-2022-1,2022,65500.00,86391.00
3208,Tomás-Romero-2021-1,2021,81375.00,86375.00
3213,Lukas-MacNaughton-2022-1,2022,84000.00,86100.00
3215,Nolan-Norris-2023-1,2023,67360.00,86002.00
3216,Alex-Monis-2022-1,2022,84000.00,85900.00
3221,Javier-Casas-2022-1,2022,84000.00,85900.00
3223,Jackson-Hopkins-2023-1,2023,85444.00,85730.00
3226,Moise-Bombito-2023-1,2023,67360.00,85572.00
3227,Reed-Baker-Whiting-2022-1,2022,65500.00,85500.00
3229,Serge-Ngoma-2022-1,2022,65500.00,85451.00
3231,Wyatt-Omsberg-2021-1,2021,85444.00,85444.00
3234,Ryan-Spaulding-2023-1,2023,85444.00,85444.00
3235,Danny-Musovski-2021-1,2021,85444.00,85444.00
3237,Michael-Baldisimo-2023-1,2023,85444.00,85444.00
3240,Eriq-Zavaleta-2023-1,2023,85444.00,85444.00
3241,Roger-Espinoza-2023-1,2023,85444.00,85444.00
3244,Keegan-Hughes-2023-1,2023,85444.00,85444.00
3245,Kamal-Miller-2021-1,2021,85444.00,85444.00
3248,Gaoussou-Samake-2023-1,2023,85444.00,85444.00
3251,Héctor-Jiménez-2023-1,2023,85444.00,85444.00
3254,Kevin-O'Toole-2023-1,2023,85444.00,85444.00
